# epoch_wall_clock_ns=1787814270526139552
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,33,infer,2326674.835,2353422.045,26.747,0.151,1
pose,34,prep,2353503.656,2357652.780,4.149,,1
pose,34,infer,2357655.206,2381663.586,24.008,0.140,1
pose,35,prep,2381678.549,2386495.229,4.817,,1
pose,35,infer,2386497.488,2412325.662,25.828,0.152,1
pose,36,prep,2412407.402,2418424.525,6.017,,1
pose,36,infer,2418426.766,2448227.472,29.801,0.152,1
pose,37,prep,2448316.287,2456239.648,7.923,,1
pose,37,infer,2456241.407,2479590.158,23.349,0.137,1
pose,38,prep,2479699.269,2484375.208,4.676,,1
pose,38,infer,2484377.819,2510784.048,26.406,0.146,1
pose,39,prep,2510871.233,2514491.766,3.621,,1
pose,39,infer,2514494.062,2541180.624,26.687,0.146,1
pose,40,prep,2541260.531,2544353.361,3.093,,1
pose,40,infer,2544355.324,2569426.740,25.071,0.141,1
pose,41,prep,2569440.647,2574745.622,5.305,,1
pose,41,infer,2574748.160,2601969.480,27.221,0.142,1
pose,42,prep,2602056.035,2606579.067,4.523,,1
pose,42,infer,2606581.438,2632715.333,26.134,0.145,1
pose,43,prep,2632793.352,2637462.198,4.669,,1
pose,43,infer,2637464.309,2662051.040,24.587,0.149,1
pose,44,prep,2662134.003,2668267.385,6.133,,1
pose,44,infer,2668270.644,2693427.004,25.156,0.150,1
pose,45,prep,2693516.319,2698892.627,5.376,,1
pose,45,infer,2698895.313,2725566.782,26.671,0.150,1
pose,46,prep,2725650.004,2730563.591,4.914,,1
pose,46,infer,2730566.017,2757036.042,26.470,0.147,1
pose,47,prep,2757121.968,2761299.259,4.177,,1
pose,47,infer,2761301.741,2785414.435,24.113,0.148,1
pose,48,prep,2785510.879,2789775.726,4.265,,1
pose,48,infer,2789777.985,2816206.103,26.428,0.152,1
pose,49,prep,2816307.270,2820689.950,4.383,,1
pose,49,infer,2820692.116,2847345.197,26.653,0.150,1
