run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,0,50,1,1,1,0,0,0,0,5813.09,6015.71,NaN,14.4305,34.0684,9009,285,98.8715,0.7650,0.0020,34.6828,17.2390,1038.5560,1644.9640,1.4540,16.6750,1399.1340,2723.0160,1.1580,NaN,NaN,NaN,NaN,34.1881,34.6819,NaN
2,1,1,0,50,1,1,1,0,0,0,0,5729.16,5957.07,NaN,14.0735,34.2107,8913,165,98.3818,0.7760,0.0020,34.3315,17.8540,1043.6500,1607.8330,1.1570,16.5470,1394.2330,2659.7100,1.0230,NaN,NaN,NaN,NaN,33.8345,34.3306,NaN
3,1,1,0,50,1,1,1,0,0,0,0,5756.9,5979.16,NaN,14.0888,34.3073,8913,122,98.4826,0.7750,0.0020,34.415,17.7770,1058.8030,1752.7820,1.2280,16.5130,1411.8190,2802.3730,1.0190,NaN,NaN,NaN,NaN,33.9168,34.4142,NaN
1,1,1,0,50,1,1,1,0,0,15,0,6081.16,3789.44,NaN,15.2758,34.4293,8779,179,97.3971,0.7440,0.0020,35.3358,4.1320,1456.3780,1769.8410,1.2090,27.8090,1354.2660,2595.7130,0.8570,NaN,NaN,NaN,NaN,35.335,20.4808,NaN
2,1,1,0,50,1,1,1,0,0,15,0,6081.86,3801.95,NaN,15.4917,34.3699,8785,165,98.9718,0.7300,0.0020,35.3331,4.1360,1446.8110,1811.3440,1.5000,27.2860,1376.2000,2767.0570,0.7320,NaN,NaN,NaN,NaN,35.3297,20.5097,NaN
3,1,1,0,50,1,1,1,0,0,15,0,6065.28,3782.41,NaN,15.29,34.4299,8680,307,98.9588,0.7330,0.0020,35.2409,4.1520,1448.8280,1797.2790,0.7920,27.3950,1362.7370,2722.7080,0.7610,NaN,NaN,NaN,NaN,35.2401,20.3878,NaN
1,1,1,0,50,1,1,1,0,0,31,0,6069.89,3786.4,NaN,15.3449,34.3678,8743,172,98.8026,0.7320,0.0020,35.2715,4.1460,1434.3870,1809.1810,1.3820,27.3530,1362.9530,2709.6530,0.5020,NaN,NaN,NaN,NaN,35.2707,20.4079,NaN
2,1,1,0,50,1,1,1,0,0,31,0,6092.16,3797.96,NaN,15.1726,34.4654,8709,165,98.9046,0.7280,0.0020,35.4208,4.0830,1448.9730,1814.6700,1.2960,27.2080,1354.4700,2621.4720,0.7910,NaN,NaN,NaN,NaN,35.42,20.5739,NaN
3,1,1,0,50,1,1,1,0,0,31,0,6119.42,3800.06,NaN,15.3519,34.4292,8822,234,98.9031,0.7330,0.0020,35.56,4.0740,1480.0410,1810.9010,0.7960,27.4170,1351.6090,2621.7130,0.4330,NaN,NaN,NaN,NaN,35.5592,20.6574,NaN
1,1,1,0,50,1,1,1,0,15,0,0,2728.19,5953.31,NaN,13.4593,34.4752,8959,141,98.9100,0.8550,0.0010,33.1235,27.3930,921.0750,1151.4150,0.5880,10.3790,1664.4720,2553.4160,1.1280,NaN,NaN,NaN,NaN,14.2762,33.1228,NaN
2,1,1,0,50,1,1,1,0,15,0,0,2716.46,5957.21,NaN,13.6318,34.3351,8837,124,98.9031,0.8480,0.0020,33.122,27.1800,911.8410,1132.2520,0.6470,10.2580,1686.4760,2636.3400,0.6080,NaN,NaN,NaN,NaN,14.1915,33.1212,NaN
3,1,1,0,50,1,1,1,0,15,0,0,2728.01,5978.35,NaN,13.6371,34.375,8880,129,98.8500,0.8550,0.0020,33.1035,27.3970,921.2920,1128.2160,0.7590,10.3400,1711.6790,2728.6460,0.7470,NaN,NaN,NaN,NaN,14.2577,33.1027,NaN
1,1,1,0,50,1,1,1,0,15,15,0,5728.87,5980.98,NaN,14.0206,34.3148,8900,164,98.6555,0.7730,0.0020,34.3982,18.3180,1080.6190,1793.6710,1.3040,16.4450,1411.0240,2803.4390,1.1590,NaN,NaN,NaN,NaN,33.9393,34.3974,NaN
