run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,0,10,1,1,1,0,0,0,0,1320.78,1295.89,NaN,15.5043,24.8678,9127,208,95.4988,3.6500,0.0020,34.1166,18.0530,193.4720,420.7150,1.0630,17.7780,273.5550,661.4170,1.0190,NaN,NaN,NaN,NaN,34.0685,34.1157,NaN
2,1,1,0,10,1,1,1,0,0,0,0,1334.05,1299.25,NaN,15.4427,24.8728,9167,176,95.4842,3.6100,0.0020,34.2903,17.6960,197.5750,445.9740,1.0360,17.6960,277.7810,688.5360,1.0430,NaN,NaN,NaN,NaN,34.2894,34.2308,NaN
3,1,1,0,10,1,1,1,0,0,0,0,1332.92,1309.68,NaN,15.2958,24.8651,9085,224,95.5953,3.6110,0.0020,34.4321,17.6600,196.9640,447.3350,1.1150,17.4640,278.1310,715.6860,1.0460,NaN,NaN,NaN,NaN,34.3657,34.4312,NaN
1,1,1,0,10,1,1,1,0,0,15,0,1344,810.173,NaN,16.0701,24.8831,9226,228,96.5039,3.3740,0.0020,34.3842,6.7100,252.4440,359.1520,1.3010,26.4070,250.0830,522.0420,1.2040,NaN,NaN,NaN,NaN,34.3834,18.795,NaN
2,1,1,0,10,1,1,1,0,0,15,0,1348.62,814.686,NaN,16.0739,24.8646,9139,217,96.7965,3.3750,0.0020,34.5237,6.5530,250.6290,343.5650,0.6150,26.4100,250.6300,487.5930,0.8970,NaN,NaN,NaN,NaN,34.5229,18.8757,NaN
3,1,1,0,10,1,1,1,0,0,15,0,1360.24,835.295,NaN,16.2365,24.7513,9112,212,96.5559,3.3140,0.0030,34.8565,5.5240,279.7100,403.7860,0.6360,26.5540,262.7420,690.5090,0.8950,NaN,NaN,NaN,NaN,34.8556,19.3313,NaN
1,1,1,0,10,1,1,1,0,0,31,0,1350.26,817.416,NaN,16.0967,24.7941,9158,248,96.5685,3.3840,0.0020,34.567,6.2960,259.3970,359.1260,0.6200,26.4830,252.4340,566.7310,0.8520,NaN,NaN,NaN,NaN,34.5662,18.9558,NaN
2,1,1,0,10,1,1,1,0,0,31,0,1358.32,829.531,NaN,16.1238,24.7304,9098,258,96.4194,3.3080,0.0020,34.7932,5.5920,273.5140,391.3480,0.5920,26.5020,256.6210,635.8450,0.8580,NaN,NaN,NaN,NaN,34.792,19.3035,NaN
3,1,1,0,10,1,1,1,0,0,31,0,1347.77,811.433,NaN,15.9498,24.7801,9142,246,96.5318,3.3810,0.0020,34.4865,6.4470,252.9870,351.3240,0.6190,26.4550,249.0210,498.3070,0.8150,NaN,NaN,NaN,NaN,34.4855,18.8734,NaN
1,1,1,0,10,1,1,1,0,15,0,0,568.548,1274.27,NaN,15.332,24.8144,9042,202,95.5228,4.0760,0.0020,32.5812,26.8930,159.5340,194.8230,0.4140,13.0270,337.6440,662.5570,0.4950,NaN,NaN,NaN,NaN,12.5833,32.5802,NaN
2,1,1,0,10,1,1,1,0,15,0,0,568.13,1284.93,NaN,15.4635,24.7816,8992,172,96.6706,4.0560,0.0010,32.734,26.5030,159.7410,200.6450,0.4110,13.1530,344.8850,677.8010,0.4350,NaN,NaN,NaN,NaN,12.5775,32.7332,NaN
3,1,1,0,10,1,1,1,0,15,0,0,566.724,1277.21,NaN,15.5071,25.0024,8998,185,96.9612,4.1150,0.0020,32.537,26.3780,159.4350,196.3700,0.4360,13.5610,335.6670,641.4550,0.4510,NaN,NaN,NaN,NaN,12.5375,32.5359,NaN
1,1,1,0,10,1,1,1,0,15,15,0,1312.36,1287.81,NaN,15.2731,24.8765,9136,213,95.6191,3.6860,0.0020,33.9337,18.2350,188.5380,343.1010,1.0790,18.0780,271.5970,629.2770,1.0640,NaN,NaN,NaN,NaN,33.8673,33.9329,NaN
2,1,1,0,10,1,1,1,0,15,15,0,1325.24,1301.68,NaN,15.4531,24.8092,9089,196,95.3376,3.6180,0.0030,34.265,17.7740,193.0980,433.0140,1.1010,17.7740,277.3840,679.3020,1.1070,NaN,NaN,NaN,NaN,34.217,34.2641,NaN
3,1,1,0,10,1,1,1,0,15,15,0,1316.69,1290.74,NaN,15.2251,24.8853,9183,193,95.2970,3.6680,0.0020,34.0088,18.1420,193.2350,426.2820,1.0420,17.8260,273.1350,685.4550,1.0340,NaN,NaN,NaN,NaN,33.9417,34.0079,NaN
1,1,1,0,10,1,1,1,0,15,31,0,1344.48,807.97,NaN,15.9982,24.973,9204,253,96.6833,3.4130,0.0020,34.3839,6.7880,246.0780,363.3600,0.5670,26.4050,248.8570,486.9710,0.8780,NaN,NaN,NaN,NaN,34.3829,18.7504,NaN
2,1,1,0,10,1,1,1,0,15,31,0,1350.32,814.629,NaN,16.073,24.9402,9176,264,96.7297,3.3760,0.0030,34.5409,6.4380,254.5140,366.9040,0.5760,26.4180,251.0060,535.4810,0.9330,NaN,NaN,NaN,NaN,34.54,18.9027,NaN
3,1,1,0,10,1,1,1,0,15,31,0,1342.5,811.084,NaN,16.0684,24.7701,9156,244,96.4967,3.4130,0.0010,34.3473,6.7870,245.8270,343.6810,0.5700,26.4030,249.5690,486.9000,0.8360,NaN,NaN,NaN,NaN,34.3464,18.8135,NaN
1,1,1,0,10,1,1,1,0,31,0,0,566.958,1295.45,NaN,15.7627,24.6844,9008,190,96.6916,4.0460,0.0020,32.7891,26.4390,159.2720,202.2030,0.4250,12.9640,365.7340,718.5390,0.5150,NaN,NaN,NaN,NaN,12.536,32.7883,NaN
2,1,1,0,10,1,1,1,0,31,0,0,567.494,1296.26,NaN,15.5471,24.6422,9053,156,96.5994,4.0560,0.0020,32.9245,26.5010,159.4290,204.1940,0.4430,12.7980,357.5490,708.5940,0.4720,NaN,NaN,NaN,NaN,12.566,32.9237,NaN
3,1,1,0,10,1,1,1,0,31,0,0,568.381,1285.09,NaN,15.7737,24.812,9032,201,96.9197,4.1170,0.0030,32.5903,26.3900,159.2780,198.1800,0.4150,13.4890,347.7140,647.6170,0.5890,NaN,NaN,NaN,NaN,12.574,32.5894,NaN
1,1,1,0,10,1,1,1,0,31,15,0,566.225,1285.92,NaN,15.457,24.7173,9025,192,95.8088,4.0610,0.0020,32.6736,26.7920,159.3710,198.4410,0.4140,12.9380,355.3930,692.0990,0.4970,NaN,NaN,NaN,NaN,12.5286,32.6728,NaN
2,1,1,0,10,1,1,1,0,31,15,0,565.981,1277.07,NaN,15.4904,24.83,8976,188,97.0034,4.0760,0.0010,32.6351,26.3750,159.3760,196.1570,0.4120,13.3250,336.0660,665.2160,0.4190,NaN,NaN,NaN,NaN,12.5214,32.6342,NaN
3,1,1,0,10,1,1,1,0,31,15,0,569.112,1287.31,NaN,15.5657,24.8053,9024,189,96.6628,4.0530,0.0020,32.6889,26.4840,159.5330,198.5890,0.4570,13.1430,352.9880,696.9290,0.5370,NaN,NaN,NaN,NaN,12.6147,32.6881,NaN
1,1,1,0,10,1,1,1,0,31,31,0,1325.38,1298.81,NaN,15.2883,24.8473,9141,178,95.3579,3.6570,0.0020,34.1917,18.0890,195.0640,426.7490,1.0770,17.7740,276.9800,666.4450,1.1110,NaN,NaN,NaN,NaN,34.1438,34.1909,NaN
2,1,1,0,10,1,1,1,0,31,31,0,1326.21,1297.48,NaN,15.5074,24.8438,9147,180,95.5576,3.6500,0.0020,34.187,18.0510,195.1380,440.3600,1.0360,17.7770,274.3200,675.0300,1.0640,NaN,NaN,NaN,NaN,34.1862,34.1114,NaN
3,1,1,0,10,1,1,1,0,31,31,0,1299.63,1275.48,NaN,15.0229,24.8066,9143,192,94.2109,3.7190,0.0020,33.6521,18.3930,187.1300,354.7590,0.9960,18.0740,267.1070,570.6660,1.1040,NaN,NaN,NaN,NaN,33.5852,33.6513,NaN
1,1,0,1,10,1,1,1,0,0,0,0,1251.27,NaN,1189.48,17.1268,24.325,8509,186,94.9171,3.9330,0.0020,31.9314,19.2710,193.3760,420.8420,1.0500,NaN,NaN,NaN,NaN,19.0740,232.8920,608.9320,0.9790,31.8962,NaN,31.9305
2,1,0,1,10,1,1,1,0,0,0,0,1240.1,NaN,1177.49,16.9909,24.3086,8499,185,93.8374,3.9530,0.0020,31.6065,19.5650,193.5570,408.7960,1.0460,NaN,NaN,NaN,NaN,19.2450,233.6010,590.8310,1.0340,31.5558,NaN,31.6056
3,1,0,1,10,1,1,1,0,0,0,0,1234.79,NaN,1173.33,16.8579,24.2638,8507,198,96.2703,3.9690,0.0020,31.4806,19.6460,192.7170,407.5100,1.0660,NaN,NaN,NaN,NaN,19.4450,230.1160,591.1730,1.0200,31.4301,NaN,31.4797
1,1,0,1,10,1,1,1,0,0,0,15,1291.03,NaN,626.084,17.9424,24.3569,8681,178,95.5619,3.8890,0.0020,32.2831,11.3920,240.6460,367.4540,0.5830,NaN,NaN,NaN,NaN,26.4360,192.3500,374.7600,0.5900,32.2822,NaN,14.6932
2,1,0,1,10,1,1,1,0,0,0,15,1286.61,NaN,623.998,18.0341,24.3893,8671,206,95.0348,3.8760,0.0020,32.1708,11.1530,240.1670,352.5170,0.5750,NaN,NaN,NaN,NaN,26.6170,192.4520,378.0690,0.5460,32.17,NaN,14.6224
3,1,0,1,10,1,1,1,0,0,0,15,1290.68,NaN,623.532,17.9978,24.3929,8634,183,95.1532,3.8630,0.0020,32.2609,11.3540,240.8900,349.7870,0.5820,NaN,NaN,NaN,NaN,26.5320,192.4400,375.2460,0.5630,32.2601,NaN,14.6066
1,1,0,1,10,1,1,1,0,0,0,31,1290.47,NaN,625.83,18.1226,24.4464,8652,194,95.2594,3.8940,0.0020,32.2517,11.4080,241.5640,353.2930,2.4760,NaN,NaN,NaN,NaN,26.4740,193.4070,433.2240,0.5750,32.251,NaN,14.668
2,1,0,1,10,1,1,1,0,0,0,31,1298.16,NaN,641.618,18.2055,24.3768,8565,181,97.2245,3.8100,0.0020,32.5025,10.0260,256.2810,388.1260,0.6500,NaN,NaN,NaN,NaN,26.9900,200.9180,499.9230,0.5820,32.5015,NaN,14.9978
3,1,0,1,10,1,1,1,0,0,0,31,1312.42,NaN,639.035,18.1477,24.3702,8628,213,95.6488,3.7450,0.0020,32.8074,10.0130,259.4130,393.0410,0.6110,NaN,NaN,NaN,NaN,26.5300,197.0600,469.6180,0.5640,32.8064,NaN,15.0272
1,1,0,1,10,1,1,1,0,15,0,0,568.305,NaN,1186.39,17.4579,24.4265,8333,243,96.2150,4.2180,0.0020,30.4379,26.5300,159.6750,203.6340,0.4140,NaN,NaN,NaN,NaN,14.5860,318.5530,641.2860,0.5030,12.576,NaN,30.4371
2,1,0,1,10,1,1,1,0,15,0,0,565.566,NaN,1187.24,17.1436,24.2713,8337,223,96.3850,4.2110,0.0020,30.4608,26.4860,159.2870,195.5680,0.4200,NaN,NaN,NaN,NaN,14.7190,313.4850,647.9850,0.5060,12.5076,NaN,30.4598
3,1,0,1,10,1,1,1,0,15,0,0,564.689,NaN,1208.16,17.5547,24.2622,8320,216,96.2980,4.1730,0.0020,30.6914,26.4930,159.0780,197.1200,0.4010,NaN,NaN,NaN,NaN,14.1320,349.4340,675.5690,0.5000,12.4862,NaN,30.6904
1,1,0,1,10,1,1,1,0,15,0,15,1248.38,NaN,1189.02,17.2444,24.4692,8460,173,95.1181,3.9280,0.0020,31.8694,19.2480,193.2730,430.3660,1.1200,NaN,NaN,NaN,NaN,19.1300,234.0570,630.6590,1.0430,31.8183,NaN,31.8684
2,1,0,1,10,1,1,1,0,15,0,15,1248.48,NaN,1184.6,17.2442,24.4495,8525,158,94.8352,3.9340,0.0040,31.7339,19.3960,193.0870,389.5860,1.0160,NaN,NaN,NaN,NaN,19.3960,235.7370,651.8900,1.0040,31.7331,NaN,31.6579
3,1,0,1,10,1,1,1,0,15,0,15,1263,NaN,1195.15,17.3753,24.4132,8461,222,94.6390,3.8930,0.0010,32.1074,18.9160,196.3650,431.0150,1.0670,NaN,NaN,NaN,NaN,19.0340,237.0540,636.9420,1.0790,32.1065,NaN,32.0462
1,1,0,1,10,1,1,1,0,15,0,31,1292.26,NaN,626.335,17.9215,24.4262,8710,178,95.5184,3.8600,0.0020,32.2791,11.3040,241.8630,354.6910,0.5700,NaN,NaN,NaN,NaN,26.5060,193.7730,449.8750,0.5360,32.2781,NaN,14.6879
2,1,0,1,10,1,1,1,0,15,0,31,1289.96,NaN,635.003,18.1213,24.4226,8703,173,95.3706,3.8550,0.0020,32.3119,11.0940,237.0540,352.2040,0.5960,NaN,NaN,NaN,NaN,26.4760,194.2540,376.6010,0.5820,32.311,NaN,14.8787
3,1,0,1,10,1,1,1,0,15,0,31,1288.85,NaN,626.317,17.955,24.2981,8673,207,95.2613,3.8990,0.0020,32.2401,11.4200,240.0120,354.9050,0.5600,NaN,NaN,NaN,NaN,26.5030,192.9790,410.1470,0.5690,32.2392,NaN,14.6948
1,1,0,1,10,1,1,1,0,31,0,0,564.533,NaN,1187.05,17.4251,24.458,8356,206,96.3420,4.2510,0.0010,30.313,26.4920,158.7980,197.8260,0.4090,NaN,NaN,NaN,NaN,14.9190,322.3320,649.2220,0.4270,12.4813,NaN,30.3123
2,1,0,1,10,1,1,1,0,31,0,0,565.876,NaN,1179.16,16.9046,24.3316,8314,192,98.0676,4.2910,0.0020,30.1579,26.9900,159.2310,194.9610,0.4120,NaN,NaN,NaN,NaN,14.5980,321.9440,651.9070,0.4820,12.5093,NaN,30.1571
3,1,0,1,10,1,1,1,0,31,0,0,564.805,NaN,1177.45,17.1016,24.3261,8337,194,98.1014,4.2540,0.0020,30.1581,27.0090,159.2620,196.4720,0.4050,NaN,NaN,NaN,NaN,14.4470,323.9590,637.8960,0.4900,12.4969,NaN,30.1573
