run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,0,0,63,1,1,1,0,0,0,0,3308.85,NaN,NaN,11.8256,28.3276,1361,113,94.9000,0.9210,0.0010,14.1182,47.6990,1149.7070,1463.5310,0.7180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1175,NaN,NaN
2,1,0,0,63,1,1,1,0,0,0,0,3308.16,NaN,NaN,11.6739,28.0419,1387,72,99.2362,0.9210,0.0010,14.1286,47.6630,1147.5200,1471.0120,0.6900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.128,NaN,NaN
3,1,0,0,63,1,1,1,0,0,0,0,3310.2,NaN,NaN,11.5874,28.3311,1375,79,99.3154,0.9210,0.0020,14.1245,47.6780,1150.7480,1462.7610,0.6830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1238,NaN,NaN
1,1,0,0,63,1,1,1,0,15,0,0,3315.05,NaN,NaN,11.6612,28.296,1429,84,95.2523,0.9190,0.0020,14.1518,47.5860,1150.6580,1467.8690,0.7200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1512,NaN,NaN
2,1,0,0,63,1,1,1,0,15,0,0,3307.72,NaN,NaN,11.6021,28.1639,1405,112,95.0723,0.9210,0.0020,14.1185,47.6980,1148.2840,1463.4160,0.7150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1179,NaN,NaN
3,1,0,0,63,1,1,1,0,15,0,0,3288.83,NaN,NaN,11.7808,28.3237,1275,109,94.8046,0.9270,0.0010,14.0296,48.0000,1143.7540,1466.2550,0.7720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0289,NaN,NaN
1,1,0,0,63,1,1,1,0,31,0,0,3299.16,NaN,NaN,11.8922,28.2945,1482,101,95.3031,0.9240,0.0020,14.0735,47.8520,1145.7730,1470.6800,0.6710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0729,NaN,NaN
2,1,0,0,63,1,1,1,0,31,0,0,3306.26,NaN,NaN,11.7519,28.2378,1326,129,95.3338,0.9220,0.0020,14.1108,47.7280,1149.4780,1493.2020,0.6550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1102,NaN,NaN
3,1,0,0,63,1,1,1,0,31,0,0,3302.03,NaN,NaN,11.9069,28.2334,1321,129,94.0571,0.9230,0.0010,14.0874,47.8020,1148.1740,1477.1940,0.6900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0867,NaN,NaN
1,0,1,0,63,1,1,1,0,0,0,0,NaN,4554.55,NaN,16.8015,30.814,7526,12,98.3005,0.6010,0.0020,19.9584,NaN,NaN,NaN,NaN,33.7260,1673.8220,3040.3540,0.8430,NaN,NaN,NaN,NaN,NaN,19.9578,NaN
2,0,1,0,63,1,1,1,0,0,0,0,NaN,4566.59,NaN,16.7178,30.7314,7521,9,95.7915,0.5980,0.0020,20.0777,NaN,NaN,NaN,NaN,33.5260,1677.3280,3096.9140,0.8270,NaN,NaN,NaN,NaN,NaN,20.077,NaN
3,0,1,0,63,1,1,1,0,0,0,0,NaN,4542.35,NaN,16.8619,30.7391,7524,9,98.3837,0.6030,0.0020,19.9117,NaN,NaN,NaN,NaN,33.8050,1673.7540,3050.2260,0.8270,NaN,NaN,NaN,NaN,NaN,19.911,NaN
