run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,0,0,50,1,1,1,0,0,0,0,2697.72,NaN,NaN,11.9343,26.8709,1336,120,94.2600,1.0680,0.0010,14.0549,47.9140,914.3820,1135.4360,0.7310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0541,NaN,NaN
2,1,0,0,50,1,1,1,0,0,0,0,2699.57,NaN,NaN,12.0881,27.0812,1401,90,94.8923,1.0660,0.0010,14.0835,47.8180,912.0660,1117.4640,0.6320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0827,NaN,NaN
3,1,0,0,50,1,1,1,0,0,0,0,2701.45,NaN,NaN,12.1477,27.0779,1358,109,94.6985,1.0650,0.0010,14.098,47.7670,914.2090,1140.2550,0.5920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0973,NaN,NaN
1,1,0,0,50,1,1,1,0,15,0,0,2702.12,NaN,NaN,12.0699,27.0861,1400,110,94.7323,1.0660,0.0010,14.0862,47.8070,914.8500,1130.2900,0.7220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0854,NaN,NaN
2,1,0,0,50,1,1,1,0,15,0,0,2698.28,NaN,NaN,12.2334,27.2368,1371,88,94.8031,1.0680,0.0020,14.0543,47.9170,911.8340,1124.5410,0.7290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0535,NaN,NaN
3,1,0,0,50,1,1,1,0,15,0,0,2702.58,NaN,NaN,11.8225,26.9999,1393,93,94.9469,1.0650,0.0010,14.0943,47.7800,914.3160,1137.3030,0.5960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0935,NaN,NaN
1,1,0,0,50,1,1,1,0,31,0,0,2699.34,NaN,NaN,11.8848,26.9593,1299,112,94.7536,1.0670,0.0010,14.0687,47.8680,910.5540,1139.3580,0.5970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0679,NaN,NaN
2,1,0,0,50,1,1,1,0,31,0,0,2700.1,NaN,NaN,11.9898,26.9197,1363,99,98.0054,1.0660,0.0010,14.0753,47.8450,910.3840,1116.3620,0.8370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0744,NaN,NaN
3,1,0,0,50,1,1,1,0,31,0,0,2696.28,NaN,NaN,12.0759,26.9337,1361,112,94.1200,1.0690,0.0010,14.0447,47.9490,911.3170,1140.9150,0.7250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0439,NaN,NaN
1,0,1,0,50,1,1,1,0,0,0,0,NaN,3766.61,NaN,17.0583,29.0909,7560,11,95.8635,0.7430,0.0020,20.1858,NaN,NaN,NaN,NaN,33.3470,1355.0250,2802.6100,0.8440,NaN,NaN,NaN,NaN,NaN,20.1851,NaN
