run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
2,1,1,1,1,1,1,1,0,0,15,0,1408.36,482.024,1158.13,3.89304,23.4987,17512,17,98.2549,0.0390,0.0020,84.9358,NaN,NaN,NaN,NaN,20.3560,378.0830,382.9110,0.5350,NaN,NaN,NaN,NaN,84.897,33.0562,84.9329
3,1,1,1,1,1,1,1,0,0,15,0,1408.79,482.39,1157.64,3.7709,23.6004,17450,40,98.8074,0.0800,0.0090,84.9388,NaN,NaN,NaN,NaN,20.3220,376.1990,382.9550,0.6400,0.0400,28.6140,28.6140,2.0910,84.9378,33.0915,84.895
1,1,1,1,1,1,1,1,0,0,15,15,1446.09,870.964,857.801,4.06418,23.5188,17337,38,97.0797,20.4650,0.0020,87.0804,NaN,NaN,NaN,NaN,10.2130,41.1990,43.3050,0.5900,10.2130,30.7200,32.6920,0.5990,87.0795,62.3494,62.3855
2,1,1,1,1,1,1,1,0,0,15,15,1446.91,871.813,858.545,4.13289,23.6609,17469,50,97.1290,20.4460,0.0010,87.1044,0.0390,32.4840,32.4840,0.2230,10.2030,41.2240,43.4520,0.5860,10.1640,30.7310,32.7630,0.5890,87.1035,62.4074,62.4456
3,1,1,1,1,1,1,1,0,0,15,15,1446.98,871.979,857.628,4.07254,23.4534,17476,29,97.0614,20.4130,0.0020,87.1154,NaN,NaN,NaN,NaN,10.2070,41.1870,42.9340,0.5860,10.2070,30.6820,32.4440,0.5850,87.1143,62.4191,62.3708
1,1,1,1,1,1,1,1,0,0,15,31,1366.63,806.808,355.369,4.93627,23.4968,17650,38,99.2710,0.0790,0.0020,82.1909,NaN,NaN,NaN,NaN,0.7480,228.7350,371.3470,0.5740,26.5020,276.6720,282.6950,0.3880,82.1899,57.4964,24.4315
2,1,1,1,1,1,1,1,0,0,15,31,1366.34,806.859,355.367,4.91844,23.6592,17648,30,99.3644,0.0780,0.0020,82.1898,NaN,NaN,NaN,NaN,0.8240,242.1550,371.9070,0.5900,26.4060,276.7520,282.7670,0.3820,82.1889,57.4979,24.4309
3,1,1,1,1,1,1,1,0,0,15,31,1366.45,806.642,355.238,4.78674,23.3838,17618,37,99.8636,0.0800,0.0020,82.1867,NaN,NaN,NaN,NaN,0.3620,120.5550,222.2480,0.5970,27.0370,276.8150,282.6860,0.4060,82.1824,57.4939,24.429
1,1,1,1,1,1,1,1,0,0,31,0,1408.41,482.032,1158.24,3.8906,23.4408,17550,30,98.1933,0.0390,0.0020,84.9374,NaN,NaN,NaN,NaN,20.3530,378.0530,382.9350,0.4060,NaN,NaN,NaN,NaN,84.9004,33.0539,84.9362
2,1,1,1,1,1,1,1,0,0,31,0,1407.91,481.86,1157.8,3.97956,23.5819,17382,33,98.9133,0.0400,0.0110,84.9138,NaN,NaN,NaN,NaN,20.3550,378.0660,382.9570,2.6970,NaN,NaN,NaN,NaN,84.8758,33.0505,84.9084
3,1,1,1,1,1,1,1,0,0,31,0,1408.39,481.946,1158.19,3.88978,23.5833,17451,21,98.1968,0.0390,0.0030,84.9353,NaN,NaN,NaN,NaN,20.3550,378.1660,384.3510,0.6270,NaN,NaN,NaN,NaN,84.8981,33.0587,84.9323
1,1,1,1,1,1,1,1,0,0,31,15,1365.86,481.978,792.232,3.84928,23.5939,17534,21,99.2433,0.0390,0.0030,82.1562,NaN,NaN,NaN,NaN,20.3540,377.9690,382.9460,0.8280,NaN,NaN,NaN,NaN,82.1549,33.0537,57.4621
2,1,1,1,1,1,1,1,0,0,31,15,1365.92,481.995,792.195,3.84243,23.5131,17535,33,99.2438,0.0390,0.0020,82.1572,NaN,NaN,NaN,NaN,20.3530,378.1130,382.9860,0.3680,NaN,NaN,NaN,NaN,82.1562,33.0544,57.4631
3,1,1,1,1,1,1,1,0,0,31,15,1365.66,482.379,792.173,3.83822,23.3995,17527,50,99.2964,0.0790,0.0010,82.1571,NaN,NaN,NaN,NaN,20.3350,376.2080,382.9550,0.6570,0.0390,30.3230,30.3230,0.3280,82.1562,33.0894,57.4638
1,1,1,1,1,1,1,1,0,0,31,31,1445.39,869.741,857.544,4.07543,23.4233,17434,19,97.7727,20.4370,0.0020,87.0236,NaN,NaN,NaN,NaN,10.2390,41.3160,87.6390,0.5870,10.1980,30.6720,31.9160,0.5910,87.0228,62.2569,62.3258
2,1,1,1,1,1,1,1,0,0,31,31,1447.3,871.951,858.803,4.11964,23.5703,17408,26,97.1470,20.4150,0.0030,87.1519,NaN,NaN,NaN,NaN,10.1880,41.2530,46.1270,0.5880,10.1880,30.7130,32.6060,0.5950,87.1509,62.4213,62.4569
3,1,1,1,1,1,1,1,0,0,31,31,1447.49,871.92,858.685,3.98196,23.5602,17465,21,97.0710,20.4040,0.0020,87.1452,NaN,NaN,NaN,NaN,10.1820,41.2240,44.5380,0.5880,10.1820,30.6760,32.0940,0.5860,87.144,62.4131,62.447
1,1,1,1,1,1,1,1,0,15,0,0,429.045,1169.85,1157.63,3.30096,23.4105,17474,42,97.7354,0.2410,0.0010,84.8976,26.9860,284.6290,287.9170,0.6280,0.1200,56.5660,88.0760,0.4310,0.0800,31.0140,31.0560,0.6000,24.7913,84.8223,84.8935
2,1,1,1,1,1,1,1,0,15,0,0,428.267,1171.43,1158.12,3.42252,23.5074,17477,39,98.2612,0.6680,0.0020,84.9778,26.4330,284.6220,287.9250,0.5990,0.3140,41.6140,41.9880,0.5000,0.2750,30.8960,31.0290,0.5270,24.7482,84.9384,84.9769
3,1,1,1,1,1,1,1,0,15,0,0,428.096,1171.9,1157.41,3.45015,23.3574,17481,47,98.1993,0.6300,0.0030,84.9752,26.5000,284.7130,288.9810,0.6340,0.2760,41.5670,41.9620,0.5140,0.2760,30.9070,31.1330,0.5030,24.7275,84.9741,84.923
1,1,1,1,1,1,1,1,0,15,0,15,904.487,1200.08,741.847,3.98038,23.4001,17424,42,97.0356,23.7240,0.0010,86.9277,11.8220,32.3580,32.8560,0.5880,NaN,NaN,NaN,NaN,12.0600,32.5020,205.1150,0.6000,53.8727,86.926,53.6514
2,1,1,1,1,1,1,1,0,15,0,15,900.435,1198.82,742.927,3.81885,23.4583,17413,48,97.2807,24.0330,0.0020,86.8322,11.9770,32.4070,33.5170,0.5830,NaN,NaN,NaN,NaN,12.0170,30.7210,32.5050,0.6020,53.7801,86.8312,53.7389
3,1,1,1,1,1,1,1,0,15,0,15,898.348,1197.04,742.09,3.86153,23.4367,17417,47,97.9167,24.1310,0.0020,86.6993,12.0450,32.4240,33.5080,0.5990,0.0400,40.1140,40.1140,0.5380,12.0050,30.7410,31.8160,0.6090,53.6552,86.6983,53.6864
1,1,1,1,1,1,1,1,0,15,0,31,826.389,1136.68,355.437,5.0642,23.4393,17609,27,99.1707,0.0790,0.0030,82.1854,0.9480,193.3800,279.6210,0.5650,NaN,NaN,NaN,NaN,26.5710,276.5670,282.6920,0.6030,49.1342,82.1845,24.433
2,1,1,1,1,1,1,1,0,15,0,31,826.145,1136.59,355.297,4.82278,23.4799,17569,23,99.9070,0.0800,0.0020,82.1785,0.5220,124.8210,239.4790,0.5920,NaN,NaN,NaN,NaN,27.0100,276.7490,282.9790,0.4340,49.1255,82.1764,24.4313
3,1,1,1,1,1,1,1,0,15,0,31,826.266,1136.63,355.519,4.94282,23.6084,17624,28,99.9749,0.0800,0.0100,82.1848,0.5610,132.2240,242.9070,0.6210,NaN,NaN,NaN,NaN,26.9580,276.4460,282.6640,2.4530,49.134,82.1838,24.4341
1,1,1,1,1,1,1,1,0,15,15,0,1025.08,855.261,1170.6,3.61518,23.4308,17465,38,98.1461,21.2680,0.0020,85.759,10.5940,32.3070,33.0720,0.5830,10.7540,42.1240,182.7560,0.6170,NaN,NaN,NaN,NaN,61.3518,61.201,85.7579
2,1,1,1,1,1,1,1,0,15,15,0,1027.06,854.169,1170.92,3.61453,23.3933,17400,32,97.3898,21.1240,0.0020,85.7859,10.5420,32.3660,33.4160,0.5930,10.7790,44.6940,327.6390,0.6230,NaN,NaN,NaN,NaN,61.3787,61.1177,85.7816
3,1,1,1,1,1,1,1,0,15,15,0,1026.94,858.868,1173.11,3.66983,23.4388,17448,31,97.3026,21.2260,0.0010,85.9448,10.5740,32.3140,33.0660,0.5850,10.6530,41.2540,87.1230,0.6230,NaN,NaN,NaN,NaN,61.5351,61.4597,85.9415
1,1,1,1,1,1,1,1,0,15,15,15,1454.92,1208.17,1196.66,3.94964,23.5518,17471,33,96.3849,21.7830,0.0020,87.9255,7.2480,32.3940,33.1830,0.6110,7.2880,41.4150,86.2230,0.6090,7.2480,30.6490,31.9480,0.5930,87.9245,87.7683,87.8804
2,1,1,1,1,1,1,1,0,15,15,15,1455.02,1211.66,1196.79,3.94503,23.606,17391,39,96.2977,21.7590,0.0020,88.0243,7.2260,32.3340,32.7070,0.6040,7.2260,41.1520,42.7030,0.6070,7.2660,30.6460,31.5640,0.5930,87.9744,88.021,87.9334
3,1,1,1,1,1,1,1,0,15,15,15,1454.74,1209.79,1196.56,3.91601,23.5173,17444,48,96.7206,21.8200,0.0020,87.9654,7.2470,32.3540,33.4550,0.6190,7.2860,41.1710,43.2830,0.6060,7.2470,30.6620,32.0170,0.5990,87.9645,87.8849,87.9204
1,1,1,1,1,1,1,1,0,15,15,31,1408.23,1171.24,355.883,4.72981,23.5175,17581,41,98.0354,0.7090,0.0020,84.9537,0.3150,31.7060,32.1310,0.5010,0.3540,42.6530,43.3790,0.4680,26.4940,275.7640,282.6190,0.6320,84.9474,84.912,24.4746
2,1,1,1,1,1,1,1,0,15,15,31,1409.03,1171.78,356.275,5.07492,23.5472,17619,48,98.0735,0.7090,0.0020,84.9923,0.3150,31.6860,32.5930,0.5010,0.3150,42.9370,44.2670,0.4710,26.4910,275.1810,282.6860,0.6300,84.9912,84.9507,24.4831
3,1,1,1,1,1,1,1,0,15,15,31,1405.99,1170.34,355.473,4.95097,23.4519,17572,36,98.7547,0.4010,0.0020,84.856,0.1610,31.7920,32.0090,0.5220,0.1610,43.2110,43.5920,0.4870,27.0060,276.4220,282.7150,0.5220,84.806,84.8539,24.4339
1,1,1,1,1,1,1,1,0,15,31,0,966.879,482.006,1122.4,3.86131,23.3983,17451,27,99.2633,0.0390,0.0030,82.1575,NaN,NaN,NaN,NaN,20.3560,378.0930,383.0040,0.8240,NaN,NaN,NaN,NaN,57.7506,33.0576,82.1555
2,1,1,1,1,1,1,1,0,15,31,0,966.815,482.041,1122.37,3.8167,23.5703,17465,20,99.3542,0.0390,0.0030,82.1592,NaN,NaN,NaN,NaN,20.3540,378.1080,382.9090,0.6090,NaN,NaN,NaN,NaN,57.7516,33.06,82.1528
3,1,1,1,1,1,1,1,0,15,31,0,966.894,481.933,1122.42,3.8167,23.5905,17505,31,99.9960,0.0400,0.0020,82.1548,NaN,NaN,NaN,NaN,20.3690,377.9150,382.8930,0.5120,NaN,NaN,NaN,NaN,57.747,33.0544,82.1538
1,1,1,1,1,1,1,1,0,15,31,15,1408.33,481.977,1158.14,3.97229,23.551,17537,27,98.2832,0.0390,0.0030,84.933,NaN,NaN,NaN,NaN,20.3640,378.0110,382.9010,0.5270,NaN,NaN,NaN,NaN,84.8958,33.0548,84.931
2,1,1,1,1,1,1,1,0,15,31,15,1408.38,482.087,1158.25,3.8721,23.5425,17537,40,98.1983,0.0390,0.0010,84.9447,NaN,NaN,NaN,NaN,20.3550,378.1020,382.8770,0.2770,NaN,NaN,NaN,NaN,84.9076,33.0578,84.9438
3,1,1,1,1,1,1,1,0,15,31,15,1407.84,482.016,1157.7,3.78364,23.5055,17532,28,98.2338,0.0390,0.0010,84.9039,NaN,NaN,NaN,NaN,20.3540,378.0510,382.8850,0.2940,NaN,NaN,NaN,NaN,84.8657,33.0531,84.8994
1,1,1,1,1,1,1,1,0,15,31,31,1445.33,869.161,858.082,4.00012,23.5317,17420,21,97.7694,20.3870,0.0010,87.0188,NaN,NaN,NaN,NaN,10.2740,41.7760,136.7030,0.5850,10.1530,30.7250,32.1870,0.5900,87.0179,62.2147,62.3214
2,1,1,1,1,1,1,1,0,15,31,31,1445.95,871.129,856.816,3.95113,23.3988,17420,20,97.1194,20.4930,0.0020,87.0538,NaN,NaN,NaN,NaN,10.2070,41.1820,43.1900,0.5880,10.2460,30.6390,31.7230,0.5880,87.0485,62.3583,62.3098
3,1,1,1,1,1,1,1,0,15,31,31,1448.17,872.535,859.303,4.17428,23.5311,17470,21,97.1757,20.3810,0.0030,87.1907,NaN,NaN,NaN,NaN,10.1910,41.2540,44.9140,0.5900,10.1510,30.7370,33.4580,0.5870,87.1895,62.4578,62.4963
1,1,1,1,1,1,1,1,0,31,0,0,428.12,1170.59,1157.31,3.45005,23.5667,17477,42,98.8292,0.2410,0.0020,84.9182,26.9890,284.7090,288.0570,0.6140,0.1200,41.3000,41.9330,0.4740,0.0800,31.0930,31.1920,0.5900,24.7493,84.8789,84.9168
2,1,1,1,1,1,1,1,0,31,0,0,428.247,1170.43,1157.14,3.31861,23.3823,17471,42,98.7476,0.2010,0.0020,84.9082,27.0530,284.7330,287.9660,0.6310,0.0800,40.7220,41.2910,0.4590,0.0800,31.1310,31.1750,0.5940,24.7494,84.8691,84.9052
3,1,1,1,1,1,1,1,0,31,0,0,428.258,1171.16,1157.8,3.35309,23.5895,17477,43,98.1360,0.5920,0.0030,84.9561,26.5470,284.6920,287.9170,0.6250,0.2760,41.3740,41.6770,0.5300,0.2370,31.1240,31.3200,0.5360,24.7471,84.9169,84.9552
1,1,1,1,1,1,1,1,0,31,0,15,428.27,1136.38,681.274,3.32573,23.4183,17474,48,99.2817,0.1180,0.0020,82.1647,26.4890,284.7010,287.9990,0.6090,0.0390,40.2500,40.2500,0.3980,0.7080,164.9470,276.8590,0.7140,24.749,82.1616,49.1539
2,1,1,1,1,1,1,1,0,31,0,15,428.441,1136.38,681.211,3.44838,23.4872,17485,40,99.2704,0.1180,0.0020,82.1618,26.4910,284.6290,288.1210,0.6300,0.0390,40.3450,40.3450,0.4490,0.7090,164.8220,277.4120,0.6960,24.7483,82.1598,49.1546
3,1,1,1,1,1,1,1,0,31,0,15,429.786,1136.32,682.53,3.45809,23.4418,17473,41,99.2728,0.1180,0.0020,82.1585,26.5010,284.7590,288.1550,0.6500,0.1180,88.4670,136.6820,0.3900,0.5910,142.4250,276.0890,0.6960,24.8409,82.1575,49.2488
1,1,1,1,1,1,1,1,0,31,0,31,900.481,1198.53,743.748,3.86083,23.4069,17440,33,97.2831,24.0580,0.0020,86.8124,12.0090,32.4130,33.1220,0.5930,0.0390,40.3830,40.3830,0.2520,11.9700,30.7930,32.0700,0.6060,53.7731,86.8114,53.8065
2,1,1,1,1,1,1,1,0,31,0,31,900.698,1198.81,742.881,3.82612,23.4186,17478,39,97.2587,24.0460,0.0020,86.8332,12.0030,32.3910,32.9050,0.6000,NaN,NaN,NaN,NaN,12.0030,30.7900,32.7470,0.6050,53.7813,86.8286,53.7404
3,1,1,1,1,1,1,1,0,31,0,31,900.964,1199.06,743.172,3.90167,23.4119,17448,50,97.2285,23.9970,0.0120,86.8507,11.9790,32.4190,32.9310,0.5910,NaN,NaN,NaN,NaN,12.0180,30.8010,32.4010,0.6080,53.8016,86.8486,53.7598
1,1,1,1,1,1,1,1,0,31,15,0,429.069,810.033,1122.41,3.40472,23.5495,17477,45,99.2327,0.1180,0.0020,82.1608,26.5580,284.6830,288.2790,0.6750,0.5130,135.2330,280.0050,0.5460,NaN,NaN,NaN,NaN,24.7945,57.7517,82.1575
2,1,1,1,1,1,1,1,0,31,15,0,428.602,810.936,1122.45,3.35522,23.4004,17475,25,99.2706,0.1180,0.0020,82.1595,26.4930,284.7200,287.9780,0.6230,0.5120,172.6890,329.6570,0.7370,0.0790,47.4780,64.6560,0.4310,24.7711,57.8194,82.1583
3,1,1,1,1,1,1,1,0,31,15,0,428.264,810.059,1122.5,3.30175,23.3867,17476,30,99.2794,0.1180,0.0040,82.1612,26.5060,284.6700,287.9050,0.6110,0.5510,163.4180,329.9580,0.8310,NaN,NaN,NaN,NaN,24.7483,57.7522,82.1602
1,1,1,1,1,1,1,1,0,31,15,15,427.463,1171.33,1158.03,3.3297,23.5259,17472,35,98.1452,0.5920,0.0020,84.9697,26.5470,285.7860,287.9210,0.3840,0.2760,41.4990,41.6460,0.5430,0.2370,31.0140,31.1130,0.4890,24.6994,84.9306,84.9681
2,1,1,1,1,1,1,1,0,31,15,15,428.241,1171.38,1158.09,3.37435,23.6371,17476,37,98.1963,0.6300,0.0020,84.9737,26.4930,284.7390,288.0230,0.6180,0.2760,41.4740,41.9470,0.4960,0.2760,30.9990,31.2540,0.5130,24.7489,84.9347,84.9725
3,1,1,1,1,1,1,1,0,31,15,15,433.174,1167.56,1159.67,3.48313,23.6784,17476,32,98.1256,0.3550,0.0010,84.9062,26.5170,284.6400,288.0700,0.6520,0.3940,142.0900,330.4460,0.4600,0.1580,31.0240,31.4300,0.5480,25.0391,84.6493,84.8988
1,1,1,1,1,1,1,1,0,31,15,31,899.883,1198.14,743.308,3.88292,23.5277,17399,39,97.2986,24.0780,0.0020,86.783,12.0190,32.4050,32.9830,0.5900,0.0390,40.3360,40.3360,0.4090,11.9800,30.7770,32.9380,0.6050,53.7426,86.7819,53.7762
2,1,1,1,1,1,1,1,0,31,15,31,899.9,1198.09,743.225,3.76554,23.443,17376,39,97.3151,24.0480,0.0020,86.7768,12.0040,32.3930,32.9170,0.5860,0.0390,40.2180,40.2180,0.5550,12.0040,30.7600,32.3060,0.6070,53.7371,86.7758,53.7698
3,1,1,1,1,1,1,1,0,31,15,31,900.03,1198.3,743.453,3.80972,23.4413,17365,31,97.3314,24.0670,0.0080,86.7931,12.0140,32.3840,33.0410,0.5890,0.0390,38.9040,38.9040,2.0940,11.9740,30.7660,32.3310,0.6070,53.7523,86.7909,53.7829
1,1,1,1,1,1,1,1,0,31,31,0,1024.29,856.737,1171.12,3.67599,23.5419,17464,34,97.5033,21.3600,0.0020,85.7981,10.6610,32.3180,32.9390,0.5920,10.7000,41.1710,87.8530,0.6180,NaN,NaN,NaN,NaN,61.3904,61.3126,85.7967
2,1,1,1,1,1,1,1,0,31,31,0,1024.45,857.841,1171.72,3.76698,23.6456,17478,42,97.4369,21.3590,0.0010,85.8469,10.6600,32.3200,32.9970,0.5940,10.6600,41.0290,43.1430,0.6260,NaN,NaN,NaN,NaN,61.4388,61.3977,85.846
3,1,1,1,1,1,1,1,0,31,31,0,1027.8,861.843,1171.85,3.65682,23.4462,17437,35,97.3709,21.1760,0.0010,85.8492,10.5490,32.2720,32.7730,0.5900,10.5490,41.0170,44.2580,0.6230,0.2760,137.5110,244.5540,0.2790,61.6428,61.6887,85.8479
1,1,1,1,1,1,1,1,0,31,31,15,1023.89,857.405,1171.39,3.64905,23.5551,17478,40,97.4504,21.3870,0.0020,85.817,10.6740,32.3480,33.0460,0.5880,10.6740,41.0710,42.7830,0.6190,NaN,NaN,NaN,NaN,61.4095,61.3688,85.8148
2,1,1,1,1,1,1,1,0,31,31,15,1023.28,857.91,1171.4,3.59314,23.6194,17474,55,97.4166,21.3500,0.0020,85.818,10.6750,32.3010,32.9590,0.5790,10.6750,41.0540,42.8550,0.6230,NaN,NaN,NaN,NaN,61.3589,61.4053,85.8156
3,1,1,1,1,1,1,1,0,31,31,15,1022.92,856.714,1170.64,3.69494,23.4665,17451,31,97.4421,21.4260,0.0020,85.7641,10.6740,32.3150,32.8880,0.5960,10.7130,41.0250,43.3120,0.6190,NaN,NaN,NaN,NaN,61.3545,61.3136,85.7617
1,1,1,1,1,1,1,1,0,31,31,31,1454.47,1211.1,1193.05,3.99206,23.3244,17474,34,97.4502,21.7670,0.0020,87.9251,7.2560,32.3800,32.9310,0.5950,7.2160,41.1650,44.1860,0.6120,7.3360,31.2810,100.6400,0.5780,87.8754,87.918,87.6551
2,1,1,1,1,1,1,1,0,31,31,31,1455.27,1211.8,1198.63,4.04597,23.5297,17421,28,96.7474,21.7570,0.0020,88.0718,7.2660,32.3750,32.7390,0.5950,7.2260,41.1610,43.6650,0.6070,7.2260,30.6780,31.5440,0.5950,87.984,88.0303,88.0684
3,1,1,1,1,1,1,1,0,31,31,31,1455.86,1210.65,1197.44,3.9923,23.4287,17402,32,96.6100,21.7630,0.0020,88.029,7.2280,32.4070,33.1500,0.5980,7.2680,41.1570,43.6170,0.6080,7.2280,30.6860,32.1240,0.5940,88.0279,87.949,87.9871
