run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,1,63,1,1,1,0,0,0,0,9442.71,9797.88,9307.41,11.8238,44.0905,15325,318,99.3698,0.6280,0.0020,48.2843,10.5530,1325.4450,1872.2060,1.6800,10.7210,1867.6820,3567.5900,0.9670,12.1030,1589.3020,2916.1040,1.5520,47.4154,48.2831,46.5462
2,1,1,1,63,1,1,1,0,0,0,0,9443.15,9738.77,9295.16,11.9017,44.1612,15458,288,97.6612,0.6240,0.0090,48.1511,10.4860,1327.9200,1853.0350,1.7380,10.8190,1838.9660,3539.7940,1.3890,11.3180,1540.4900,2775.4100,1.6400,47.3686,48.1501,46.5032
3,1,1,1,63,1,1,1,0,0,0,0,9471.6,9844.66,9346.52,11.9239,44.2218,15473,316,97.5665,0.6250,0.0020,48.4436,10.4970,1334.0330,1916.3690,1.9220,10.6220,1897.5120,3686.6130,1.1120,11.2470,1540.3310,2899.5180,1.8580,47.5515,48.4416,46.6835
1,1,1,1,63,1,1,1,0,0,0,15,9593.95,9913.81,3961.32,12.2411,44.1904,15238,307,98.4910,0.6850,0.0040,48.4441,2.6960,1748.0110,2013.2110,1.6540,1.9260,2424.1780,3414.0430,1.6260,28.7980,1430.4310,2678.3380,0.6320,47.4861,48.4431,17.9727
2,1,1,1,63,1,1,1,0,0,0,15,9692.82,10000.3,4017.86,12.6424,44.2382,15329,264,98.6906,0.6810,0.0090,48.9381,2.6820,1876.1490,2148.8810,1.4030,1.4050,2244.4430,3082.5410,1.8790,28.6560,1485.6550,3347.5750,1.0950,47.9788,48.9359,18.3266
3,1,1,1,63,1,1,1,0,0,0,15,9651.18,9943.66,3939.66,12.6118,44.0825,15262,462,97.9179,0.6220,0.0020,48.5091,2.6940,1751.9350,2052.6380,1.8750,2.5700,2857.6330,4088.4860,1.5730,27.8940,1439.2490,2611.9380,0.3050,47.5534,48.508,17.8221
1,1,1,1,63,1,1,1,0,0,0,31,9646.84,9963.65,3985.82,12.5665,44.1006,15264,237,98.0218,0.6210,0.0020,48.6504,2.6920,1811.7190,2123.1880,1.8920,2.4850,2717.3390,3951.3730,0.9030,27.8760,1475.3040,2841.5830,0.5500,47.7199,48.6494,18.0425
2,1,1,1,63,1,1,1,0,0,0,31,9661.82,9939.45,3955.56,12.6949,44.1123,15215,294,98.0677,0.6210,0.0030,48.5626,2.6890,1738.4080,2050.9720,1.8120,2.6070,2744.6790,3997.8380,1.1020,27.8460,1472.1220,2799.2120,0.6730,47.6046,48.5574,17.7582
3,1,1,1,63,1,1,1,0,0,0,31,9658.36,9951.81,4039.37,12.7402,44.1876,15357,215,98.0154,0.6210,0.0020,48.6227,2.6890,1961.5650,2273.5280,1.5960,2.6070,2777.5340,4065.3590,0.9510,27.8460,1509.7720,3248.2610,0.7430,47.6852,48.6215,18.3347
1,1,1,1,63,1,1,1,0,0,15,0,9729.83,4818.34,9642.01,12.5324,44.2832,15298,278,97.8192,0.5850,0.0020,48.5267,2.6310,2498.3430,2891.1540,3.0260,28.1020,1814.1290,4049.3000,1.0750,0.0420,74.4350,74.4350,0.6500,47.7261,22.0728,48.5258
