run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,0,0,50,1,1,1,0,0,0,0,2713.21,NaN,NaN,12.2146,27.4448,1374,99,92.8214,1.0610,0.0020,14.1516,47.5850,914.7360,1128.9210,0.5950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1508,NaN,NaN
2,1,0,0,50,1,1,1,0,0,0,0,2727.79,NaN,NaN,12.554,27.44,1334,123,95.5186,1.0540,0.0010,14.2447,47.2760,921.5490,1139.0940,0.7000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.244,NaN,NaN
3,1,0,0,50,1,1,1,0,0,0,0,2726.37,NaN,NaN,12.6621,27.3712,1449,106,95.4993,1.0550,0.0020,14.2295,47.3260,917.5040,1157.0200,0.8980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2287,NaN,NaN
1,1,0,0,50,1,1,1,0,15,0,0,2729.98,NaN,NaN,12.5112,27.3398,1501,121,95.6700,1.0520,0.0010,14.2632,47.2150,920.5850,1167.9290,0.8020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2626,NaN,NaN
2,1,0,0,50,1,1,1,0,15,0,0,2712.48,NaN,NaN,11.9776,27.6053,1320,91,95.4831,1.0600,0.0020,14.1631,47.5480,917.0570,1163.3650,0.7090,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1624,NaN,NaN
3,1,0,0,50,1,1,1,0,15,0,0,2731.85,NaN,NaN,12.6053,27.5658,1432,139,96.2562,1.0500,0.0020,14.2915,47.1250,919.5690,1189.1160,0.9960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2906,NaN,NaN
1,1,0,0,50,1,1,1,0,31,0,0,2711.9,NaN,NaN,12.1394,27.5435,1387,139,96.1346,1.0610,0.0010,14.1475,47.6000,914.0260,1150.0610,0.7150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1468,NaN,NaN
2,1,0,0,50,1,1,1,0,31,0,0,2747.86,NaN,NaN,12.9297,27.4172,1495,112,95.7164,1.0420,0.0010,14.4014,46.7630,922.7380,1204.8670,0.6570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.4007,NaN,NaN
3,1,0,0,50,1,1,1,0,31,0,0,2705.48,NaN,NaN,12.1636,27.5773,1357,100,92.8421,1.0640,0.0010,14.1033,47.7460,913.3050,1144.0500,0.6570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1026,NaN,NaN
1,0,1,0,50,1,1,1,0,0,0,0,NaN,3697.09,NaN,16.3284,29.6093,7565,7,99.4958,0.7610,0.0020,19.7094,NaN,NaN,NaN,NaN,34.1520,1312.8010,2480.2440,0.8450,NaN,NaN,NaN,NaN,NaN,19.7087,NaN
2,0,1,0,50,1,1,1,0,0,0,0,NaN,3744.64,NaN,17.001,29.6116,7577,21,96.8184,0.7530,0.0020,19.9331,NaN,NaN,NaN,NaN,33.7690,1345.1030,2664.6840,0.8220,NaN,NaN,NaN,NaN,NaN,19.9324,NaN
3,0,1,0,50,1,1,1,0,0,0,0,NaN,3716.83,NaN,16.7317,29.5926,7575,8,96.7116,0.7610,0.0030,19.7231,NaN,NaN,NaN,NaN,34.1290,1333.7950,2555.5300,0.8750,NaN,NaN,NaN,NaN,NaN,19.7223,NaN
1,0,1,0,50,1,1,1,0,0,15,0,NaN,3716.48,NaN,16.5285,29.6643,7573,7,96.7726,0.7580,0.0020,19.799,NaN,NaN,NaN,NaN,33.9980,1324.2160,2527.7630,0.8360,NaN,NaN,NaN,NaN,NaN,19.7983,NaN
2,0,1,0,50,1,1,1,0,0,15,0,NaN,3729.24,NaN,16.6236,29.5555,7572,5,96.5026,0.7550,0.0020,19.8601,NaN,NaN,NaN,NaN,33.8930,1326.0230,2509.3210,0.8350,NaN,NaN,NaN,NaN,NaN,19.8594,NaN
3,0,1,0,50,1,1,1,0,0,15,0,NaN,3794.83,NaN,17.5209,29.6213,7584,16,96.7315,0.7420,0.0020,20.219,NaN,NaN,NaN,NaN,33.2920,1354.2350,2620.9870,0.8280,NaN,NaN,NaN,NaN,NaN,20.2183,NaN
1,0,1,0,50,1,1,1,0,0,31,0,NaN,3725.34,NaN,16.7945,29.636,7580,8,96.6584,0.7600,0.0020,19.7332,NaN,NaN,NaN,NaN,34.1110,1342.8910,2607.9920,0.8270,NaN,NaN,NaN,NaN,NaN,19.7325,NaN
2,0,1,0,50,1,1,1,0,0,31,0,NaN,3741.9,NaN,16.9166,29.6457,7573,4,97.0295,0.7510,0.0020,19.9826,NaN,NaN,NaN,NaN,33.6860,1331.6870,2536.7790,0.8380,NaN,NaN,NaN,NaN,NaN,19.9819,NaN
3,0,1,0,50,1,1,1,0,0,31,0,NaN,3704.68,NaN,16.6645,29.6973,7566,10,96.7474,0.7620,0.0020,19.6808,NaN,NaN,NaN,NaN,34.2020,1329.9390,2529.7740,0.8200,NaN,NaN,NaN,NaN,NaN,19.6801,NaN
1,0,0,1,50,1,1,1,0,0,0,0,NaN,NaN,3168.44,16.1163,28.1014,6863,16,96.4156,0.8850,0.0020,16.9491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.7140,1112.5570,1994.5620,0.5560,NaN,NaN,16.9484
2,0,0,1,50,1,1,1,0,0,0,0,NaN,NaN,3107.23,15.8367,27.9307,6862,11,96.8144,0.9040,0.0020,16.5994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.5510,1097.9520,1948.2900,0.5480,NaN,NaN,16.5987
3,0,0,1,50,1,1,1,0,0,0,0,NaN,NaN,3141.41,16.3703,28.2532,6891,12,96.4825,0.8960,0.0020,16.7503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.1860,1111.6700,1973.2390,0.5510,NaN,NaN,16.7495
1,0,0,1,50,1,1,1,0,0,0,15,NaN,NaN,3152.89,16.1731,27.996,6879,10,96.6019,0.8880,0.0020,16.8925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.8480,1112.9330,2003.1760,0.5390,NaN,NaN,16.8919
2,0,0,1,50,1,1,1,0,0,0,15,NaN,NaN,3148.76,16.6234,27.9193,6893,8,96.9400,0.8940,0.0020,16.7888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0930,1115.4560,2002.0470,0.5370,NaN,NaN,16.788
3,0,0,1,50,1,1,1,0,0,0,15,NaN,NaN,3135.8,16.2869,28.0031,6876,10,96.3744,0.8940,0.0020,16.7857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.1010,1103.6710,1957.6080,0.5610,NaN,NaN,16.785
1,0,0,1,50,1,1,1,0,0,0,31,NaN,NaN,3120.77,16.0962,28.1054,6878,16,96.3481,0.9010,0.0020,16.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.4400,1105.8330,1974.3300,0.5440,NaN,NaN,16.6443
2,0,0,1,50,1,1,1,0,0,0,31,NaN,NaN,3151.92,16.8859,28.0014,6893,7,96.9988,0.8940,0.0020,16.7745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.1280,1119.5600,1976.6310,0.5550,NaN,NaN,16.7738
3,0,0,1,50,1,1,1,0,0,0,31,NaN,NaN,3153.61,16.3822,28.0299,6884,5,96.4125,0.8900,0.0020,16.8478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.9530,1108.4970,1966.0090,0.5240,NaN,NaN,16.8471
