run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
3,1,1,1,10,1,1,1,0,0,15,0,1734.05,815.265,1603.82,13.0694,26.5406,15782,270,97.1739,3.3480,0.0120,46.4991,3.1510,288.7120,432.2660,0.8950,26.5090,250.5900,464.2280,1.7470,2.7970,388.0260,607.4190,1.1030,46.4327,18.8602,46.4974
1,1,1,1,10,1,1,1,0,0,15,15,1754.58,1346.57,1301.31,13.5483,26.4853,15573,341,97.1426,3.3510,0.0020,47.4345,NaN,NaN,NaN,NaN,16.3200,296.4980,766.6810,1.1270,16.5560,262.9430,741.7700,1.0260,47.4335,35.3072,35.3792
2,1,1,1,10,1,1,1,0,0,15,15,1755,1343.36,1297.28,13.4887,26.3359,15600,284,97.0717,3.3540,0.0020,47.4535,NaN,NaN,NaN,NaN,16.2980,292.8740,711.9770,1.0640,16.5740,258.4640,722.6970,1.1800,47.4493,35.4019,35.3506
3,1,1,1,10,1,1,1,0,0,15,15,1756.91,1346.37,1299.13,13.3279,26.4908,15540,293,97.2985,3.3500,0.0020,47.5076,NaN,NaN,NaN,NaN,16.2770,294.0590,732.2450,1.1610,16.5530,259.4460,684.3580,0.9660,47.5061,35.4536,35.3999
1,1,1,1,10,1,1,1,0,0,15,31,1746.54,1375.1,625.555,13.6831,26.5296,15608,344,96.9117,3.6270,0.0020,47.204,NaN,NaN,NaN,NaN,8.3700,493.2880,806.6440,0.5920,26.8230,191.7120,374.7000,0.5660,47.2031,35.1488,14.7055
2,1,1,1,10,1,1,1,0,0,15,31,1734.55,1358.66,620.951,13.7021,26.4386,15651,318,98.8500,3.6470,0.0090,46.851,NaN,NaN,NaN,NaN,8.6960,460.5000,736.6660,0.8800,26.9710,191.4240,354.7770,1.1260,46.849,34.7965,14.552
3,1,1,1,10,1,1,1,0,0,15,31,1747.69,1379.16,625.267,14.0013,26.4883,15650,272,97.8713,3.6160,0.0120,47.2323,NaN,NaN,NaN,NaN,8.8830,471.7050,746.6790,0.8600,26.4530,192.0340,361.1150,1.4140,47.2312,35.1795,14.6717
1,1,1,1,10,1,1,1,0,0,31,0,1724.71,811.681,1594.83,12.9422,26.4212,15748,326,96.5728,3.3590,0.0010,46.2738,3.0790,273.7190,395.0050,1.0110,26.9150,250.2440,508.9660,0.4150,2.8390,382.1460,612.4480,1.2160,46.2238,18.805,46.272
2,1,1,1,10,1,1,1,0,0,31,0,1734.21,812.38,1607.46,13.0869,26.4356,15756,352,97.2439,3.3800,0.0010,46.5214,3.1440,288.4230,415.5070,1.1110,26.4510,251.0830,545.3600,0.7850,2.9080,384.9950,609.3200,1.0660,46.4528,18.8207,46.5201
3,1,1,1,10,1,1,1,0,0,31,0,1725.7,810.513,1595.27,12.8381,26.5218,15735,285,96.4639,3.3950,0.0010,46.29,3.1950,282.8550,419.7390,0.9830,26.8820,249.1140,475.4890,0.4230,2.8360,378.9280,601.4120,0.8800,46.2393,18.7871,46.2887
1,1,1,1,10,1,1,1,0,0,31,15,1719.43,803.999,1279.17,13.2011,26.3917,15672,338,98.0239,3.3350,0.0020,46.4107,NaN,NaN,NaN,NaN,26.4030,246.5250,475.5470,0.8550,5.9240,464.7570,663.5100,0.5980,46.4095,18.6413,34.3573
2,1,1,1,10,1,1,1,0,0,31,15,1711.17,807.829,1261.23,12.9163,26.4735,15620,318,96.9800,3.3630,0.0020,46.1713,NaN,NaN,NaN,NaN,26.9420,247.7250,467.1640,0.8330,5.4040,445.9990,660.0660,0.5800,46.1672,18.7367,34.1206
3,1,1,1,10,1,1,1,0,0,31,15,1724.05,824.201,1279.16,13.262,26.4215,15614,269,97.8052,3.3080,0.0120,46.5399,NaN,NaN,NaN,NaN,26.5010,252.7860,528.4360,0.4250,5.5130,465.3300,681.0600,1.8020,46.5389,19.1205,34.4884
1,1,1,1,10,1,1,1,0,0,31,31,1755.13,1349.15,1299.95,13.4274,26.4463,15594,313,97.2977,3.3380,0.0030,47.4524,NaN,NaN,NaN,NaN,16.4520,300.4610,736.4020,1.0430,16.4920,260.7940,717.9670,1.0740,47.4514,35.3936,35.3087
2,1,1,1,10,1,1,1,0,0,31,31,1758.27,1346.85,1308.99,13.4485,26.384,15597,319,97.2530,3.3440,0.0040,47.5434,NaN,NaN,NaN,NaN,16.5250,299.7430,762.0450,1.1420,16.2100,259.5320,706.5020,1.0600,47.5422,35.4351,35.4907
3,1,1,1,10,1,1,1,0,0,31,31,1753.4,1346.16,1296.31,13.5591,26.5682,15569,269,97.2087,3.3830,0.0010,47.3995,NaN,NaN,NaN,NaN,16.4430,296.1970,755.3290,1.0720,16.5220,260.0970,737.8980,1.0960,47.395,35.3455,35.2751
1,1,1,1,10,1,1,1,0,15,0,0,566.177,1623.4,1572.25,12.2807,26.481,15703,138,97.3273,4.1540,0.0020,45.0685,26.3720,159.4650,202.9510,0.4120,6.8180,342.6880,656.9580,1.1300,7.0530,311.8790,622.9200,1.0580,12.5327,45.0672,44.9953
2,1,1,1,10,1,1,1,0,15,0,0,572.295,1617.36,1573.43,12.4287,26.3612,15726,215,97.0432,4.1280,0.0010,44.9564,26.4610,160.0320,200.9100,0.4450,6.8810,344.9370,682.9170,1.0190,7.0380,316.0440,639.3160,1.0640,12.6945,44.8862,44.9541
3,1,1,1,10,1,1,1,0,15,0,0,572.224,1617.4,1569.84,12.3264,26.426,15745,199,97.0650,4.1280,0.0020,44.9382,26.4570,159.7280,205.1850,0.4390,6.9580,336.7460,648.4100,1.0330,7.0760,309.6370,590.8740,1.1400,12.6942,44.868,44.9366
1,1,1,1,10,1,1,1,0,15,0,15,1249.27,1625.88,1189.99,12.4532,26.4802,15961,197,96.4228,3.9390,0.0020,46.57,19.3010,192.7470,390.8200,1.1500,0.2360,127.5650,135.3870,0.4120,19.0640,233.5430,590.9960,1.0650,31.8348,46.5688,31.8974
2,1,1,1,10,1,1,1,0,15,0,15,1241.1,1619.59,1176.14,12.464,26.5828,15883,220,96.3143,3.9790,0.0020,46.3605,19.6960,193.0910,410.9220,1.1080,NaN,NaN,NaN,NaN,19.4600,232.3790,579.2440,1.0850,31.5523,46.3587,31.4769
3,1,1,1,10,1,1,1,0,15,0,15,1240.21,1623.23,1181.11,12.335,26.5534,15894,225,96.6678,3.9610,0.0020,46.4813,19.6110,189.9200,343.6390,1.1080,0.0390,40.2810,40.2810,0.4080,19.2970,230.0430,524.4220,1.0490,31.6239,46.4801,31.6861
1,1,1,1,10,1,1,1,0,15,0,31,1273.03,1628.94,621.889,12.8431,26.4972,16076,189,95.9626,3.9170,0.0020,46.6571,11.5920,233.8570,333.8300,0.6850,NaN,NaN,NaN,NaN,26.9010,190.6830,360.2590,0.5900,31.849,46.6562,14.6227
2,1,1,1,10,1,1,1,0,15,0,31,1277.15,1630.72,637.459,13.0394,26.5144,16059,192,97.8840,3.8910,0.0020,46.7041,11.1520,234.9160,351.9330,0.5900,0.1600,94.6060,102.9520,0.4140,26.9980,195.4540,412.2710,0.4360,32.0026,46.703,14.9482
3,1,1,1,10,1,1,1,0,15,0,31,1272.74,1629.21,632.552,13.4579,26.492,16024,204,97.7060,3.9100,0.0040,46.6859,10.9650,238.1190,353.4020,0.6080,NaN,NaN,NaN,NaN,27.1290,195.5600,425.6230,0.7420,31.8731,46.6824,14.7922
1,1,1,1,10,1,1,1,0,15,15,0,1309.74,1276.77,1542.04,12.2559,26.44,15871,181,97.4441,3.7080,0.0030,45.3837,18.2150,189.9130,379.9810,1.0980,18.1350,271.1180,623.2000,1.0910,NaN,NaN,NaN,NaN,33.761,33.7205,45.3766
2,1,1,1,10,1,1,1,0,15,15,0,1313.2,1287.58,1547.35,12.3753,26.5875,15887,242,96.3529,3.6820,0.0020,45.5488,18.2140,191.5520,395.0170,1.1110,17.8970,272.5820,630.3850,1.0810,NaN,NaN,NaN,NaN,33.8623,33.9285,45.5475
3,1,1,1,10,1,1,1,0,15,15,0,1301.87,1276.98,1538.72,12.1281,26.5363,15855,213,97.4282,3.7030,0.0020,45.2822,18.1910,188.2310,385.6930,0.9720,18.1910,270.3840,606.3850,1.0500,NaN,NaN,NaN,NaN,33.6097,33.6608,45.2809
1,1,1,1,10,1,1,1,0,15,15,15,1727.4,1651.46,1601.98,12.7177,26.6057,15763,244,97.3991,3.6880,0.0030,46.4025,12.1590,197.9670,406.8250,1.1660,11.7940,274.1660,654.7810,1.1080,12.1590,244.9890,689.6950,1.0430,46.3353,46.4013,46.2573
2,1,1,1,10,1,1,1,0,15,15,15,1740.51,1668.48,1632.45,12.9759,26.4821,15762,272,96.4800,3.5930,0.0020,46.9154,11.8440,200.5560,414.7670,1.1690,11.8440,281.1180,686.2210,1.0630,11.5280,248.3800,695.5070,0.9910,46.7755,46.8604,46.9144
3,1,1,1,10,1,1,1,0,15,15,15,1732.81,1656.88,1609.23,12.6929,26.4991,15754,232,97.5004,3.6340,0.0030,46.5524,11.8700,195.1050,388.2160,0.9980,11.7900,275.9980,664.2460,1.1620,12.1130,248.7820,677.8270,1.0980,46.5054,46.5514,46.4286
1,1,1,1,10,1,1,1,0,15,15,31,1782.66,1704.37,638.577,13.8225,26.4688,15770,205,96.7572,3.6730,0.0020,47.6313,4.7390,304.9460,475.3660,1.0630,4.3840,440.6120,728.0200,1.0580,26.5800,197.1630,455.9120,0.5670,47.5452,47.6257,14.9435
2,1,1,1,10,1,1,1,0,15,15,31,1775.7,1698.98,629.013,13.8397,26.4343,15819,308,96.6666,3.7160,0.0020,47.4228,4.8230,293.6270,448.0790,1.0360,4.7050,431.9480,706.6950,1.0620,26.6060,193.6840,372.7740,0.3890,47.3371,47.416,14.7284
3,1,1,1,10,1,1,1,0,15,15,31,1779.66,1702.6,637.181,13.7509,26.5363,15806,278,96.7506,3.7140,0.0080,47.5669,4.7410,295.0110,453.9960,1.2610,4.5430,424.6020,707.1340,1.0590,26.5880,195.2160,369.0220,0.4150,47.4991,47.566,14.9444
1,1,1,1,10,1,1,1,0,15,31,0,1337.7,820.308,1557.47,12.9868,26.4113,15887,281,97.0293,3.4070,0.0010,45.8864,6.4180,244.8660,347.3200,0.5970,26.6620,252.4100,530.0900,0.4070,0.0790,47.2960,52.4600,0.2860,34.3023,19.0513,45.8855
2,1,1,1,10,1,1,1,0,15,31,0,1334.86,811.137,1555.03,13.0101,26.4276,15800,208,97.1160,3.4380,0.0020,45.8028,6.7970,245.2920,341.3670,0.5600,26.5960,251.2210,557.9920,0.8430,NaN,NaN,NaN,NaN,34.1823,18.7735,45.799
3,1,1,1,10,1,1,1,0,15,31,0,1341.11,813.777,1559.86,12.8575,26.4805,15881,276,97.0658,3.4000,0.0030,45.9522,6.6420,246.3810,356.7510,0.6120,26.6080,250.2820,478.3760,0.9220,NaN,NaN,NaN,NaN,34.336,18.8594,45.9509
1,1,1,1,10,1,1,1,0,15,31,15,1745.27,821.739,1617.65,13.1479,26.573,15719,274,97.4657,3.2950,0.0020,46.7725,2.8240,320.5370,446.0790,1.2880,26.3970,254.3760,618.9100,0.8420,2.6670,438.0770,653.9710,1.0600,46.7037,19.0581,46.7702
2,1,1,1,10,1,1,1,0,15,31,15,1731.44,809.801,1602.37,13.0077,26.5262,15744,296,97.1654,3.3520,0.0020,46.4439,3.1550,285.5000,401.6400,1.2140,26.5420,248.8890,470.7460,0.4150,2.8400,378.9740,583.2930,0.8840,46.3909,18.796,46.4429
3,1,1,1,10,1,1,1,0,15,31,15,1731.69,815.093,1596.11,13.0649,26.4496,15731,281,96.9950,3.3660,0.0020,46.3784,3.1680,286.5510,417.8300,1.1840,26.6490,250.2280,521.8500,0.4270,2.9700,367.4230,606.5050,1.0570,46.3742,18.9386,46.3024
1,1,1,1,10,1,1,1,0,15,31,31,1749.25,1339.39,1287.86,13.6694,26.4842,15533,354,98.1011,3.3820,0.0030,47.2874,NaN,NaN,NaN,NaN,16.3070,293.0160,746.7300,1.1130,16.5080,255.8750,705.0460,0.9620,47.2848,35.2324,35.1609
2,1,1,1,10,1,1,1,0,15,31,31,1756.72,1345.81,1298.49,13.7294,26.564,15572,342,96.9772,3.3570,0.0030,47.4989,NaN,NaN,NaN,NaN,16.2320,295.9480,776.2650,1.1530,16.5090,258.0730,681.3410,1.0710,47.4927,35.4446,35.3708
3,1,1,1,10,1,1,1,0,15,31,31,1751.69,1341.69,1296.68,13.7107,26.4838,15581,309,96.9179,3.3600,0.0030,47.3559,NaN,NaN,NaN,NaN,16.5620,298.0970,752.6480,1.1090,16.4040,255.9460,714.5140,0.9450,47.3549,35.2903,35.2082
1,1,1,1,10,1,1,1,0,31,0,0,568.242,1618.58,1575.66,12.3668,26.5255,15739,240,96.7770,4.1480,0.0020,45.0741,26.5880,159.6530,198.4510,0.5570,6.8350,342.2760,641.3390,0.9510,6.7160,312.9910,640.5420,1.0220,12.582,45.0039,45.0727
2,1,1,1,10,1,1,1,0,31,0,0,573.192,1616.37,1569.74,12.5314,26.5413,15742,260,96.7391,4.1490,0.0020,44.9376,26.5930,160.2520,201.4820,0.4470,6.7960,345.6630,651.3230,1.3060,7.0330,313.7380,608.0770,1.2250,12.7079,44.9365,44.8849
3,1,1,1,10,1,1,1,0,31,0,0,570.226,1607.52,1554.96,12.2164,26.4713,15753,214,98.0135,4.1920,0.0020,44.6902,27.1270,159.6440,202.4920,0.4070,6.8120,338.7150,616.4710,1.0860,6.8520,302.1480,574.9570,1.0660,12.6317,44.6879,44.6186
1,1,1,1,10,1,1,1,0,31,0,15,574.729,1572.28,1160.08,12.379,26.4326,15778,189,98.3495,4.2760,0.0020,44.8491,27.1470,160.7770,207.5130,0.6520,NaN,NaN,NaN,NaN,14.5620,301.0200,599.5870,0.5250,12.756,44.8478,30.0303
2,1,1,1,10,1,1,1,0,31,0,15,571.246,1581.26,1186.27,12.8051,26.4359,15752,220,97.2857,4.2650,0.0020,45.1369,26.5790,160.0020,203.2140,0.9320,NaN,NaN,NaN,NaN,14.8490,318.8200,618.0870,0.5240,12.6566,45.132,30.3234
3,1,1,1,10,1,1,1,0,31,0,15,573.53,1573.88,1171.42,12.6651,26.4603,15741,254,98.3777,4.2720,0.0080,44.9007,27.1230,160.4820,211.8870,0.4200,0.0400,40.6460,40.6460,0.3280,14.4280,317.6070,591.0730,0.5760,12.7294,44.8994,30.1016
1,1,1,1,10,1,1,1,0,31,0,31,1230.5,1612.65,1168.36,12.4791,26.3847,15863,218,97.2769,3.9930,0.0020,46.1565,19.7610,192.7490,390.6420,1.0560,NaN,NaN,NaN,NaN,19.4380,233.5460,572.5690,1.1870,31.2928,46.1549,31.3421
2,1,1,1,10,1,1,1,0,31,0,31,1243.79,1623.37,1184.4,12.7279,26.5829,15895,265,96.2830,3.9410,0.0020,46.4733,19.3890,191.6260,387.0340,1.1720,0.1180,76.8240,85.1370,0.4170,19.2710,234.7300,590.0810,1.0950,31.6824,46.4721,31.7454
3,1,1,1,10,1,1,1,0,31,0,31,1256.97,1627.84,1195.66,12.639,26.5178,15886,211,96.1746,3.8740,0.0120,46.6212,19.0530,194.4520,398.8800,1.2540,0.3950,189.8750,201.2500,2.9520,18.9740,240.2130,601.8350,1.0950,31.9626,46.6202,32.0254
1,1,1,1,10,1,1,1,0,31,15,0,572.365,1293.53,1515.54,12.9181,26.5353,15750,205,97.3323,4.0260,0.0020,44.5419,26.5670,160.0080,209.8810,0.6040,12.7500,355.5160,643.2220,0.5760,NaN,NaN,NaN,NaN,12.699,32.9181,44.54
2,1,1,1,10,1,1,1,0,31,15,0,568.872,1268.15,1499.42,12.3272,26.4242,15747,200,97.2695,4.1130,0.0020,44.0196,26.6150,159.6630,199.2770,0.4240,13.5250,333.3070,652.6250,0.4580,NaN,NaN,NaN,NaN,12.6066,32.3978,44.0152
3,1,1,1,10,1,1,1,0,31,15,0,571.322,1280.03,1504.98,12.4092,26.4691,15781,248,97.1993,4.1150,0.0020,44.2017,26.6260,159.8230,197.8870,0.4390,13.2540,344.3650,662.4720,0.4980,NaN,NaN,NaN,NaN,12.657,32.5822,44.2007
1,1,1,1,10,1,1,1,0,31,15,15,565.446,1597.68,1558.15,12.145,26.3823,15731,209,97.9779,4.1930,0.0020,44.5691,27.1310,159.2070,198.1530,0.6400,6.8940,332.2920,600.0260,1.2000,6.8530,305.8230,569.0960,1.2970,12.5097,44.4982,44.5652
2,1,1,1,10,1,1,1,0,31,15,15,572.131,1612.32,1562.49,12.4263,26.4303,15790,280,98.1439,4.1400,0.0070,44.8441,27.0500,160.2750,202.9560,0.4140,6.5110,342.2530,612.1970,1.2150,6.8330,312.9930,568.0460,1.1470,12.6777,44.8428,44.7692
3,1,1,1,10,1,1,1,0,31,15,15,573.171,1622.22,1572.79,12.6289,26.4409,15813,211,96.7666,4.1100,0.0030,45.0818,26.5950,160.1060,203.0070,0.4260,6.7970,349.4550,683.0890,1.1170,6.7570,310.7950,679.6940,1.1170,12.7145,45.0806,45.0286
1,1,1,1,10,1,1,1,0,31,15,31,1237.44,1617.79,1173.05,12.509,26.4899,15867,218,95.3870,3.9590,0.0020,46.3035,19.5930,193.0430,404.6900,1.1610,NaN,NaN,NaN,NaN,19.3530,230.4110,600.9830,1.0360,31.4945,46.3018,31.4197
2,1,1,1,10,1,1,1,0,31,15,31,1244.35,1625.37,1184.03,12.6317,26.5858,15920,211,96.1341,3.9560,0.0030,46.544,19.3820,192.4310,349.5750,1.0740,NaN,NaN,NaN,NaN,19.2630,233.5950,542.6910,0.9850,31.6956,46.5429,31.7301
3,1,1,1,10,1,1,1,0,31,15,31,1239.64,1620.65,1176.49,12.6852,26.3942,15859,161,96.3007,3.9930,0.0020,46.4044,19.7660,192.2630,390.8920,1.0400,NaN,NaN,NaN,NaN,19.4100,232.3310,568.0570,1.0840,31.5409,46.4021,31.5906
1,1,1,1,10,1,1,1,0,31,31,0,1316.01,1289.14,1549.55,12.5105,26.5267,15846,210,96.4284,3.6660,0.0050,45.6321,18.1320,191.8770,424.5000,0.9590,17.8560,271.7690,650.5810,1.0290,NaN,NaN,NaN,NaN,33.9612,34.0082,45.6298
2,1,1,1,10,1,1,1,0,31,31,0,1324.59,1287.25,1549.4,12.2939,26.5307,15854,193,96.3529,3.6280,0.0030,45.6187,18.1020,194.5270,414.3830,1.1550,18.1420,273.7800,659.0640,1.0270,NaN,NaN,NaN,NaN,34.0023,33.9265,45.6123
3,1,1,1,10,1,1,1,0,31,31,0,1307.17,1286.09,1544.95,12.3356,26.6101,15875,208,96.4471,3.7070,0.0030,45.4785,18.1390,188.1660,366.0950,1.0110,17.9810,269.8540,590.7800,1.1410,0.0390,31.6060,31.6060,0.5990,33.7813,33.8711,45.4773
1,1,1,1,10,1,1,1,0,31,31,15,1310.89,1286.71,1547.21,12.3753,26.5364,15830,196,96.1864,3.6790,0.0020,45.5475,18.1980,189.9750,404.7180,1.0000,17.8420,269.6190,641.5790,1.0990,0.0400,31.2700,31.2700,0.4870,33.8555,33.938,45.5465
2,1,1,1,10,1,1,1,0,31,31,15,1312.99,1276.95,1542.24,12.2822,26.5957,15927,192,97.3764,3.6700,0.0020,45.3919,18.1470,191.3520,391.7150,1.0680,18.1470,272.2910,633.1980,1.0900,NaN,NaN,NaN,NaN,33.7729,33.6982,45.3847
3,1,1,1,10,1,1,1,0,31,31,15,1310.95,1289.61,1548.7,12.3305,26.6707,15890,225,96.4202,3.7010,0.0010,45.5898,18.1120,187.6790,362.7340,1.0210,17.9540,269.4920,585.3710,1.0640,0.0390,30.6110,30.6110,0.2750,33.9013,33.9841,45.5888
1,1,1,1,10,1,1,1,0,31,31,31,1745.4,1667.53,1619.38,13.0235,26.4217,15729,236,96.4661,3.6190,0.0020,46.8075,11.8020,201.5580,409.4190,1.1210,11.7620,276.8460,664.5510,0.9480,11.8020,249.7690,708.4160,1.1370,46.8066,46.6623,46.7285
2,1,1,1,10,1,1,1,0,31,31,31,1738,1652.23,1616.86,12.7818,26.6122,15711,225,97.4744,3.6260,0.0130,46.5746,11.6830,197.3940,404.6180,1.0340,12.0860,280.2050,671.5970,1.3320,11.8440,247.7510,671.2900,1.0590,46.573,46.4292,46.4953
3,1,1,1,10,1,1,1,0,31,31,31,1735.18,1666.72,1630.09,13.0039,26.5854,15762,216,96.4159,3.6310,0.0020,46.8475,11.8410,195.2970,401.8870,1.0860,11.8410,281.1500,700.9880,1.0310,11.6830,247.3020,678.8640,1.1640,46.7026,46.7904,46.8463
