run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,0,63,1,1,1,0,0,0,0,7182.86,7439.71,NaN,14.1203,37.6601,8867,137,97.5347,0.6160,0.0020,34.7794,16.6820,1302.8580,2014.8440,1.3670,16.5990,1748.7380,3262.5140,0.9610,NaN,NaN,NaN,NaN,34.7786,34.4635,NaN
2,1,1,0,63,1,1,1,0,0,0,0,6990.82,7334.82,NaN,13.9281,37.5905,8804,225,96.9397,0.6220,0.0020,34.1167,17.7440,1315.8300,2026.0760,1.5140,16.0440,1740.0510,3270.0530,1.3890,NaN,NaN,NaN,NaN,33.1853,34.1159,NaN
3,1,1,0,63,1,1,1,0,0,0,0,7004.11,7446.26,NaN,14.1547,37.4471,8914,154,98.6138,0.6090,0.0020,34.4022,17.9170,1336.9720,2027.5780,1.1660,16.0480,1758.9200,3271.6520,1.1080,NaN,NaN,NaN,NaN,33.512,34.4013,NaN
1,1,1,0,63,1,1,1,0,0,15,0,7589.3,4682.11,NaN,15.6526,37.3713,8614,223,98.9611,0.5670,0.0020,35.4603,3.3590,1803.2580,2227.2520,1.6500,27.2390,1729.5070,3204.3330,0.9430,NaN,NaN,NaN,NaN,35.4595,20.9911,NaN
2,1,1,0,63,1,1,1,0,0,15,0,7437.15,4690.63,NaN,15.5817,37.3644,8606,192,97.3709,0.5800,0.0020,34.9161,2.7770,1871.7760,2241.7300,1.8760,27.8910,1737.0380,3248.2180,0.8370,NaN,NaN,NaN,NaN,34.9154,21.0361,NaN
3,1,1,0,63,1,1,1,0,0,15,0,7599.97,4757.16,NaN,15.998,37.3659,8531,195,98.9126,0.5670,0.0020,35.4516,3.1580,1954.2230,2403.7930,1.0720,27.2500,1762.4740,3234.4890,0.4280,NaN,NaN,NaN,NaN,35.4508,21.3672,NaN
1,1,1,0,63,1,1,1,0,0,31,0,7500.62,4682.77,NaN,15.4144,37.6601,8591,178,97.9597,0.5820,0.0020,35.0985,2.9120,1833.5180,2222.2780,1.2770,27.9930,1720.1150,3162.9600,0.7900,NaN,NaN,NaN,NaN,35.0977,21.1053,NaN
2,1,1,0,63,1,1,1,0,0,31,0,7579.58,4679.95,NaN,15.5369,37.5396,8577,306,98.8929,0.5670,0.0030,35.445,3.1200,1826.2580,2250.0810,1.8860,27.2680,1734.4780,3325.5630,0.8070,NaN,NaN,NaN,NaN,35.4442,21.0484,NaN
3,1,1,0,63,1,1,1,0,0,31,0,7522.8,4684.17,NaN,15.5418,37.5678,8684,141,97.9309,0.5750,0.0010,35.1107,3.2030,1893.1370,2337.4530,1.5830,27.6380,1729.1570,3161.6350,0.5980,NaN,NaN,NaN,NaN,35.1073,21.0948,NaN
1,1,1,0,63,1,1,1,0,15,0,0,3343.7,7360.55,NaN,13.7119,37.4337,8777,129,98.9266,0.7300,0.0020,32.8834,27.2890,1155.1830,1500.1360,0.7580,10.2990,2174.5240,3357.1440,0.6230,NaN,NaN,NaN,NaN,14.3322,32.8827,NaN
2,1,1,0,63,1,1,1,0,15,0,0,3339.16,7356.97,NaN,13.8264,37.4469,8979,142,98.8831,0.7350,0.0020,32.7171,27.4710,1147.2660,1499.2860,0.7960,10.3680,2213.6460,3448.8450,0.7980,NaN,NaN,NaN,NaN,14.3312,32.7163,NaN
3,1,1,0,63,1,1,1,0,15,0,0,3385.54,7446.85,NaN,13.5807,37.6695,8910,130,99.0138,0.6860,0.0010,33.3325,27.1640,1171.2700,1493.9970,0.5990,10.0910,2165.3570,3235.3180,0.6050,NaN,NaN,NaN,NaN,14.5459,33.3288,NaN
1,1,1,0,63,1,1,1,0,15,15,0,7170.94,7479.62,NaN,14.2794,37.5697,8857,130,98.7218,0.6470,0.0010,34.8373,16.6720,1281.7840,1985.1590,1.2590,16.7940,1759.3230,3157.4750,1.2060,NaN,NaN,NaN,NaN,34.8365,34.6348,NaN
2,1,1,0,63,1,1,1,0,15,15,0,6993.02,7340.03,NaN,14.0463,37.4088,8863,127,97.0215,0.6210,0.0020,34.1284,17.7240,1304.9490,1966.1030,1.2660,16.0260,1734.6200,3141.9960,1.2450,NaN,NaN,NaN,NaN,33.2198,34.1276,NaN
3,1,1,0,63,1,1,1,0,15,15,0,7086.65,7388.2,NaN,14.1952,37.5076,8831,123,97.0759,0.6210,0.0020,34.3948,17.2530,1303.0400,2038.0340,1.2260,16.1360,1753.1360,3309.6560,1.1020,NaN,NaN,NaN,NaN,34.3939,34.2904,NaN
1,1,1,0,63,1,1,1,0,15,31,0,7610.33,4701.75,NaN,15.6679,37.4871,8612,286,99.0431,0.5660,0.0010,35.4977,3.2340,1927.4240,2396.7940,1.5270,27.2080,1758.6070,3351.9450,0.7260,NaN,NaN,NaN,NaN,35.4969,21.2174,NaN
2,1,1,0,63,1,1,1,0,15,31,0,7606.44,4676.94,NaN,15.8309,37.4324,8571,124,98.9249,0.5670,0.0020,35.4533,3.4410,1906.6180,2318.1140,1.6220,27.2480,1735.1520,3259.0880,0.7620,NaN,NaN,NaN,NaN,35.4526,21.1318,NaN
3,1,1,0,63,1,1,1,0,15,31,0,7607.72,4673.08,NaN,15.6151,37.347,8662,327,98.9760,0.5660,0.0010,35.4803,3.5990,1858.2220,2322.1860,1.4300,27.2170,1723.1130,3259.4170,0.7210,NaN,NaN,NaN,NaN,35.4795,21.0936,NaN
1,1,1,0,63,1,1,1,0,31,0,0,3359.62,7365.94,NaN,13.6661,37.4548,8893,123,98.6009,0.7300,0.0020,32.8603,27.3020,1165.9120,1527.3430,0.6840,10.0200,2174.4170,3348.9430,0.6530,NaN,NaN,NaN,NaN,14.4228,32.8594,NaN
2,1,1,0,63,1,1,1,0,31,0,0,3346.2,7353.03,NaN,13.8604,37.3666,8822,140,98.9284,0.7280,0.0020,32.722,27.2010,1156.0190,1483.8900,0.7250,10.2260,2204.1030,3551.9950,0.5870,NaN,NaN,NaN,NaN,14.3335,32.7211,NaN
3,1,1,0,63,1,1,1,0,31,0,0,3371.84,7403.89,NaN,13.1198,37.561,8738,122,97.2039,0.7040,0.0020,33.1694,27.8560,1171.1190,1479.3750,0.5100,9.5610,2073.3460,2947.4380,0.8500,NaN,NaN,NaN,NaN,14.4453,33.1686,NaN
1,1,1,0,63,1,1,1,0,31,15,0,3350.12,7368.09,NaN,13.4352,37.3998,8749,150,97.1473,0.7450,0.0020,32.8895,27.8640,1155.8280,1506.2100,0.7530,9.5640,2134.6610,2951.8000,0.8730,NaN,NaN,NaN,NaN,14.3698,32.8886,NaN
2,1,1,0,63,1,1,1,0,31,15,0,3393.27,7424.79,NaN,13.635,37.3808,8844,218,98.7512,0.6880,0.0020,33.145,27.2460,1173.8180,1500.6860,0.5640,9.7970,2141.8030,3154.4540,0.9710,NaN,NaN,NaN,NaN,14.5555,33.1443,NaN
3,1,1,0,63,1,1,1,0,31,15,0,3350.4,7405.5,NaN,13.7733,37.5256,8811,146,98.9062,0.7290,0.0070,33.1125,27.2610,1157.7860,1491.0840,0.7570,10.2890,2178.6620,3362.3350,1.2910,NaN,NaN,NaN,NaN,14.3245,33.1117,NaN
1,1,1,0,63,1,1,1,0,31,31,0,7179.71,7505.42,NaN,14.3319,37.557,8745,200,99.0932,0.6430,0.0020,34.8947,16.6900,1285.5130,1964.2660,1.2280,16.7700,1763.3950,3175.7090,1.2030,NaN,NaN,NaN,NaN,34.8935,34.7512,NaN
2,1,1,0,63,1,1,1,0,31,31,0,7052.41,7475.86,NaN,14.0134,37.5383,8920,165,98.7150,0.6060,0.0020,34.594,17.5820,1322.6740,2004.8150,1.2140,15.8840,1746.4500,3268.3670,1.0970,NaN,NaN,NaN,NaN,33.6637,34.5932,NaN
3,1,1,0,63,1,1,1,0,31,31,0,6943.22,7369.15,NaN,13.9699,37.5184,8784,145,97.4324,0.6200,0.0020,34.1103,18.0510,1314.0740,1958.2790,1.2290,16.1920,1733.2510,3207.0540,1.1700,NaN,NaN,NaN,NaN,33.178,34.1096,NaN
1,1,0,1,63,1,1,1,0,0,0,0,6910.29,NaN,6905.1,15.1919,35.3441,8139,186,97.2362,0.6590,0.0020,32.8761,18.0520,1299.4150,1920.3530,1.3420,NaN,NaN,NaN,NaN,18.2160,1597.5170,3183.1380,1.1150,32.8753,NaN,32.4589
2,1,0,1,63,1,1,1,0,0,0,0,6894.92,NaN,7024.72,15.3017,35.5157,8274,145,99.2897,0.6420,0.0020,33.0528,17.7640,1287.5240,1898.3220,1.2940,NaN,NaN,NaN,NaN,17.8040,1604.1220,3236.1310,0.9320,32.3008,NaN,33.052
3,1,0,1,63,1,1,1,0,0,0,0,6816.15,NaN,7022.45,15.42,35.4343,8317,139,99.1531,0.6420,0.0020,32.8536,18.4690,1298.1050,1882.4340,1.5750,NaN,NaN,NaN,NaN,17.7460,1612.8310,3203.2240,1.3730,32.054,NaN,32.8526
1,1,0,1,63,1,1,1,0,0,0,15,7325.84,NaN,3917.3,16.1327,35.4578,8122,123,99.2412,0.6500,0.0020,33.7569,7.6820,1739.3900,2193.0700,1.0260,NaN,NaN,NaN,NaN,27.3560,1430.3810,2535.1790,0.4650,33.7561,NaN,17.5214
2,1,0,1,63,1,1,1,0,0,0,15,7399.87,NaN,3974.6,16.4874,35.344,8101,148,99.0273,0.6440,0.0020,34.0648,7.6110,1780.7780,2281.9430,1.6410,NaN,NaN,NaN,NaN,27.1020,1454.2650,2580.1330,0.5050,34.0639,NaN,17.8673
3,1,0,1,63,1,1,1,0,0,0,15,7337.08,NaN,3947.59,16.487,35.2222,8222,133,99.0424,0.6500,0.0020,33.7691,7.6780,1756.9290,2247.6050,1.6180,NaN,NaN,NaN,NaN,27.3400,1448.0140,2564.8220,0.3050,33.7684,NaN,17.7039
1,1,0,1,63,1,1,1,0,0,0,31,7296.85,NaN,3908.12,16.1226,35.49,8105,120,99.3861,0.6430,0.0020,33.6319,7.6780,1730.2280,2207.9640,1.7310,NaN,NaN,NaN,NaN,27.0540,1420.4700,2465.9180,0.2750,33.6311,NaN,17.5067
2,1,0,1,63,1,1,1,0,0,0,31,7405.86,NaN,3893.1,16.225,35.3636,8196,151,99.0655,0.6440,0.0020,34.0698,7.6120,1794.8900,2302.5960,1.5230,NaN,NaN,NaN,NaN,27.1050,1428.0170,2547.2700,0.5470,34.0691,NaN,17.4731
3,1,0,1,63,1,1,1,0,0,0,31,7289.65,NaN,3907.25,16.4145,35.4427,8147,114,99.1715,0.6450,0.0020,33.5495,7.6990,1743.7650,2229.9680,1.6070,NaN,NaN,NaN,NaN,27.1290,1449.5930,2633.2490,0.7580,33.5484,NaN,17.4957
1,1,0,1,63,1,1,1,0,15,0,0,3319.01,NaN,7091.47,14.465,35.3328,8210,117,99.0552,0.7660,0.0050,31.6968,27.1190,1141.3410,1493.7780,0.6980,NaN,NaN,NaN,NaN,11.3630,1941.9740,3011.1730,1.2820,14.2596,NaN,31.696
2,1,0,1,63,1,1,1,0,15,0,0,3351.47,NaN,6943.29,14.3337,35.4634,8138,158,97.7865,0.6970,0.0020,31.284,27.5910,1163.1270,1466.3770,0.7410,NaN,NaN,NaN,NaN,10.4540,1915.1750,2978.4490,1.0160,14.3461,NaN,31.2831
3,1,0,1,63,1,1,1,0,15,0,0,3352.14,NaN,7126.07,15.044,35.5532,8217,184,99.3923,0.6830,0.0010,31.7513,27.0260,1164.3540,1440.1320,0.7390,NaN,NaN,NaN,NaN,11.2840,2010.3050,3130.5590,0.6230,14.3423,NaN,31.7506
1,1,0,1,63,1,1,1,0,15,0,15,6860.85,NaN,7000.79,15.1098,35.3966,8039,116,99.0044,0.6450,0.0020,32.9214,17.6460,1278.3820,1857.3920,1.6360,NaN,NaN,NaN,NaN,17.8880,1607.9250,3202.0590,1.0700,32.162,NaN,32.9206
2,1,0,1,63,1,1,1,0,15,0,15,6713.96,NaN,7004.05,15.4966,35.4914,8092,162,98.8572,0.6460,0.0020,32.5779,17.9400,1308.4330,1926.3690,1.1760,NaN,NaN,NaN,NaN,17.9400,1643.1670,3330.7860,1.1220,31.8132,NaN,32.5771
3,1,0,1,63,1,1,1,0,15,0,15,6830.31,NaN,6806.59,15.4059,35.5225,8321,116,99.2355,0.6900,0.0020,32.4937,18.7440,1321.9860,2074.1550,1.4620,NaN,NaN,NaN,NaN,17.9730,1572.7760,3131.6310,1.1120,32.4929,NaN,32.0369
1,1,0,1,63,1,1,1,0,15,0,31,7310.09,NaN,3951.39,16.2886,35.6389,8146,131,97.2288,0.6520,0.0010,33.6806,7.7060,1731.9610,2217.2890,1.1680,NaN,NaN,NaN,NaN,27.4410,1447.9290,2571.2090,0.2410,33.6799,NaN,17.6824
1,1,0,1,63,1,1,1,0,31,0,0,3309.68,NaN,6970.5,14.3908,35.5694,8176,157,98.0274,0.7360,0.0020,31.3743,27.5100,1141.9170,1472.9970,0.4340,NaN,NaN,NaN,NaN,11.0780,1858.7030,2793.7850,1.6910,14.1873,NaN,31.3734
2,1,0,1,63,1,1,1,0,31,0,0,3325.63,NaN,6968.03,14.4444,35.3444,8174,169,97.3487,0.7420,0.0010,31.1795,27.7290,1145.7640,1504.6330,0.7270,NaN,NaN,NaN,NaN,10.5890,1935.7420,3051.1340,1.6640,14.2674,NaN,31.1786
3,1,0,1,63,1,1,1,0,31,0,0,3326.35,NaN,7085.52,14.7042,35.5249,8171,130,99.4065,0.7230,0.0020,31.7988,27.0160,1141.5200,1492.7600,0.6280,NaN,NaN,NaN,NaN,11.2400,1900.9770,2915.0990,0.9510,14.2782,NaN,31.7979
1,1,0,1,63,1,1,1,0,31,0,15,3348.25,NaN,7048.8,14.4093,35.45,8280,197,99.1213,0.7250,0.0020,31.7025,27.1160,1156.8740,1498.6080,0.6820,NaN,NaN,NaN,NaN,11.1200,1891.1790,2825.9650,0.8960,14.3618,NaN,31.7015
2,1,0,1,63,1,1,1,0,31,0,15,3321.44,NaN,7049.19,14.3702,35.4814,8201,138,99.0648,0.7660,0.0020,31.6429,27.1270,1142.2390,1480.3820,1.4370,NaN,NaN,NaN,NaN,10.8430,1886.7800,2918.5530,0.7410,14.3087,NaN,31.6421
3,1,0,1,63,1,1,1,0,31,0,15,3352.85,NaN,6894.34,14.341,35.4078,8185,136,97.3381,0.7430,0.0010,31.1546,27.7910,1153.3730,1509.1000,0.6000,NaN,NaN,NaN,NaN,10.6950,1887.0920,2860.3750,0.5930,14.4097,NaN,31.1537
1,1,0,1,63,1,1,1,0,31,0,31,6875.18,NaN,6888.65,14.9632,35.3686,8258,143,97.2522,0.6590,0.0010,32.7773,19.0390,1309.2980,2027.3620,1.4590,NaN,NaN,NaN,NaN,18.2150,1574.9480,3081.1090,0.9520,32.7766,NaN,32.4588
2,1,0,1,63,1,1,1,0,31,0,31,6708.87,NaN,6986.81,15.3265,35.4105,8114,254,98.8553,0.6450,0.0010,32.5607,18.0730,1305.5800,1910.0630,1.4950,NaN,NaN,NaN,NaN,17.9110,1624.3200,3251.1640,1.0650,31.797,NaN,32.5599
3,1,0,1,63,1,1,1,0,31,0,31,6834.9,NaN,6844.54,14.93,35.215,8213,121,97.0609,0.7000,0.0020,32.599,19.2840,1311.7090,2063.8270,1.6940,NaN,NaN,NaN,NaN,18.2130,1563.6800,3050.9000,0.9850,32.5982,NaN,32.2616
1,0,1,1,63,1,1,1,0,0,0,0,NaN,7797.09,7456.71,14.912,38.0845,14282,56,99.0457,0.5650,0.0010,35.8394,NaN,NaN,NaN,NaN,15.3030,1951.3070,4143.6140,1.6030,15.5850,1608.1430,3129.8520,1.6910,NaN,35.8386,34.8916
2,0,1,1,63,1,1,1,0,0,0,0,NaN,7443.84,7501.5,14.5961,37.9546,14240,39,97.4014,0.5860,0.0020,35.0766,NaN,NaN,NaN,NaN,15.8770,1773.2900,3431.4230,1.4260,15.8770,1779.0990,3947.8540,1.3080,NaN,34.2584,35.0758
3,0,1,1,63,1,1,1,0,0,0,0,NaN,7903.66,7417.66,15.4314,37.8671,14203,80,98.9234,0.5660,0.0030,35.8331,NaN,NaN,NaN,NaN,14.6300,2019.9100,4517.8900,1.7540,15.3170,1711.9000,3800.2290,1.4550,NaN,35.8313,34.8837
1,0,1,1,63,1,1,1,0,0,0,15,NaN,7780.66,3915.13,14.8963,37.9623,14176,52,97.5123,0.6200,0.0020,35.0136,NaN,NaN,NaN,NaN,5.1240,3025.3600,4450.9010,1.7630,27.8130,1437.3750,2677.6670,0.4890,NaN,35.0117,17.6114
2,0,1,1,63,1,1,1,0,0,0,15,NaN,7818.9,3914.98,14.9335,37.9751,14204,49,97.7666,0.6200,0.0020,35.1013,NaN,NaN,NaN,NaN,5.2480,2895.1630,4340.8660,0.9480,27.8100,1433.6150,2535.9310,0.3060,NaN,35.1005,17.4944
