run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,1,50,1,1,1,0,0,0,0,7611.06,7840.31,7506.96,11.7824,39.8198,15377,244,98.9289,0.7590,0.0230,47.808,10.6320,1055.5750,1573.2090,1.3050,10.5900,1480.6870,2900.6850,1.6940,12.2350,1345.8590,2987.7290,1.4130,47.3081,47.8071,46.8316
2,1,1,1,50,1,1,1,0,0,0,0,7781.07,7945.13,7656.69,12.1252,39.8551,15530,326,98.4304,0.7370,0.0040,48.6235,10.8900,1088.3990,1923.2270,1.3460,10.2760,1464.4220,2912.6670,1.1550,12.0770,1395.9890,3233.9990,1.3170,48.1198,48.6224,47.6424
3,1,1,1,50,1,1,1,0,0,0,0,7713.83,7812.56,7594.79,12.5307,39.8607,15392,189,98.2004,0.7410,0.0020,48.0811,10.3750,1053.6780,1523.0510,0.9930,10.9510,1416.4220,2806.7120,0.9560,12.1040,1364.2360,2883.1980,1.3850,47.9017,48.0798,47.4284
1,1,1,1,50,1,1,1,0,0,0,15,7956.79,8059.7,3265.12,12.4067,39.8264,15510,328,98.2996,0.7860,0.0080,49.1737,4.1360,1600.1590,2090.8790,1.4200,2.1100,2206.5750,3169.5100,1.9710,27.8390,1153.5810,2038.2560,0.6080,48.6736,49.1726,17.9081
2,1,1,1,50,1,1,1,0,0,0,15,7897.83,8013.57,3235.91,12.4836,39.93,15412,329,98.3923,0.7840,0.0020,48.8863,4.1240,1560.3850,1956.1600,1.1440,2.1030,2097.8050,3049.0810,1.5470,27.7570,1148.4920,2105.9740,0.4440,48.3609,48.8854,17.7398
3,1,1,1,50,1,1,1,0,0,0,15,8053.77,8034.25,3210.4,12.5,39.8453,15330,218,98.5724,0.7770,0.0040,49.1929,2.0850,1668.1940,1986.0300,0.9750,3.5170,2113.4340,2937.1180,1.1060,27.5190,1129.9210,1996.4830,0.5730,49.192,48.7339,17.4799
1,1,1,1,50,1,1,1,0,0,0,31,7868.58,7987.9,3208.35,12.4974,39.8473,15535,341,98.5952,0.7900,0.0020,48.7278,4.1590,1508.6150,1913.6550,1.1970,2.1210,2065.0070,3003.2500,1.5700,27.9890,1138.9840,2115.3530,0.3530,48.204,48.7267,17.4664
2,1,1,1,50,1,1,1,0,0,0,31,7945.61,8029.88,3269.75,12.1889,39.7992,15478,380,97.9220,0.7860,0.0060,49.1077,4.1380,1536.1840,1941.7070,1.5070,2.2350,1979.5440,3057.1010,1.3850,27.8510,1160.5840,2203.5970,0.4900,48.6706,49.1068,17.8146
3,1,1,1,50,1,1,1,0,0,0,31,7943.68,8055.85,3229.22,12.0405,39.8601,15432,390,98.4943,0.7860,0.0020,49.1958,4.1390,1521.5170,1975.2180,1.3040,2.0700,2102.9040,2991.8300,0.9780,27.8560,1136.7680,2152.6810,0.2560,48.6674,49.1926,17.634
1,1,1,1,50,1,1,1,0,0,15,0,7865.32,3872.8,7846.62,12.3704,39.878,15332,279,98.5812,0.7360,0.0030,48.7775,2.0440,1508.0280,1762.4440,1.1780,27.5080,1389.9010,2805.1000,1.1970,0.8170,1208.7490,1935.9280,0.8290,48.3862,20.9327,48.7766
