run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
2,0,1,0,63,1,1,1,0,0,0,0,NaN,4625.87,NaN,17.2252,31.1375,7524,10,98.8611,0.5920,0.0020,20.281,NaN,NaN,NaN,NaN,33.1900,1728.0670,3268.4930,0.8450,NaN,NaN,NaN,NaN,NaN,20.2803,NaN
3,0,1,0,63,1,1,1,0,0,0,0,NaN,4584.78,NaN,17.2669,31.2858,7525,9,98.9526,0.5980,0.0020,20.0681,NaN,NaN,NaN,NaN,33.5420,1693.3710,3073.5010,0.8440,NaN,NaN,NaN,NaN,NaN,20.0674,NaN
1,0,1,0,63,1,1,1,0,0,15,0,NaN,4604.54,NaN,16.9089,31.248,7523,13,96.6085,0.5910,0.0020,20.3006,NaN,NaN,NaN,NaN,33.1580,1682.3460,3106.6980,0.8340,NaN,NaN,NaN,NaN,NaN,20.2999,NaN
2,0,1,0,63,1,1,1,0,0,15,0,NaN,4541.7,NaN,16.5081,31.4081,7512,15,96.7395,0.6010,0.0020,19.965,NaN,NaN,NaN,NaN,33.7150,1669.8430,3043.0100,0.8270,NaN,NaN,NaN,NaN,NaN,19.9644,NaN
3,0,1,0,63,1,1,1,0,0,15,0,NaN,4544.68,NaN,16.626,31.4171,7515,8,95.8375,0.6020,0.0020,19.9487,NaN,NaN,NaN,NaN,33.7420,1667.7810,3039.6470,0.8310,NaN,NaN,NaN,NaN,NaN,19.948,NaN
1,0,1,0,63,1,1,1,0,0,31,0,NaN,4591.47,NaN,17.1454,31.3008,7517,13,96.2625,0.5950,0.0020,20.1657,NaN,NaN,NaN,NaN,33.3800,1688.9520,3050.8110,0.8420,NaN,NaN,NaN,NaN,NaN,20.165,NaN
2,0,1,0,63,1,1,1,0,0,31,0,NaN,4549.93,NaN,16.8063,31.3871,7526,10,96.3926,0.6030,0.0020,19.9193,NaN,NaN,NaN,NaN,33.7920,1677.3770,3016.8560,0.8320,NaN,NaN,NaN,NaN,NaN,19.9187,NaN
3,0,1,0,63,1,1,1,0,0,31,0,NaN,4572.48,NaN,16.9117,31.0952,7520,9,96.3995,0.5990,0.0020,20.042,NaN,NaN,NaN,NaN,33.5850,1681.3290,3052.4260,0.8300,NaN,NaN,NaN,NaN,NaN,20.0413,NaN
1,0,0,1,63,1,1,1,0,0,0,0,NaN,NaN,3853.14,16.7603,29.0964,6810,13,95.5856,0.7100,0.0020,16.9143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.7960,1412.1840,2485.5810,0.2650,NaN,NaN,16.9136
2,0,0,1,63,1,1,1,0,0,0,0,NaN,NaN,3871.19,16.6994,29.0907,6833,7,95.6356,0.7060,0.0020,17.0038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5870,1414.5820,2504.3720,0.2800,NaN,NaN,17.0031
3,0,0,1,63,1,1,1,0,0,0,0,NaN,NaN,3869.01,16.9103,29.1285,6831,7,95.7662,0.7050,0.0030,17.0289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5290,1405.6430,2470.4730,0.5310,NaN,NaN,17.0282
1,0,0,1,63,1,1,1,0,0,0,15,NaN,NaN,3873.21,16.9808,29.067,6833,15,95.5356,0.7050,0.0020,17.0244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5390,1412.6620,2477.6870,0.2870,NaN,NaN,17.0237
2,0,0,1,63,1,1,1,0,0,0,15,NaN,NaN,3854.52,16.6414,29.1186,6818,11,95.7625,0.7090,0.0020,16.9267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.7670,1407.6060,2495.3610,0.5290,NaN,NaN,16.926
3,0,0,1,63,1,1,1,0,0,0,15,NaN,NaN,3867.02,16.6591,29.1205,6831,9,95.6594,0.7050,0.0020,17.0128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5660,1411.2130,2470.1720,0.2650,NaN,NaN,17.0121
1,0,0,1,63,1,1,1,0,0,0,31,NaN,NaN,3901.75,16.9048,29.1799,6829,8,96.0665,0.6960,0.0030,17.2389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.0470,1410.2080,2490.5880,0.5180,NaN,NaN,17.2382
2,0,0,1,63,1,1,1,0,0,0,31,NaN,NaN,3818.2,16.2033,29.1944,6826,12,96.1162,0.7180,0.0020,16.7154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.2700,1397.6670,2415.9610,0.4830,NaN,NaN,16.7147
3,0,0,1,63,1,1,1,0,0,0,31,NaN,NaN,3867.93,16.6968,29.1819,6831,12,95.7150,0.7050,0.0020,17.0152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.5600,1403.1870,2467.4570,0.2600,NaN,NaN,17.0146
