run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s
1,1,1,0,50,1,1,1,0,0,0,0,5738.84,5992.05,NaN,14.0915,34.4965,8979,90,99.0158,0.7700,0.0020,34.5077,18.2340,1070.2490,1647.4250,1.2610,16.3700,1402.7700,2725.1000,1.1340,NaN,NaN,NaN,NaN,34.0508,34.5069,NaN
2,1,1,0,50,1,1,1,0,0,0,0,5839.85,5910.65,NaN,14.3677,34.4692,8792,227,98.9164,0.7640,0.0010,34.4258,16.2130,1048.5150,1524.9460,1.1890,18.0230,1434.0990,2850.7990,1.1500,NaN,NaN,NaN,NaN,34.425,33.9676,NaN
3,1,1,0,50,1,1,1,0,0,0,0,5737.6,5996.12,NaN,14.0073,34.5472,8982,128,99.0855,0.7720,0.0020,34.4671,18.2820,1084.1500,1797.7750,1.2810,16.3730,1420.9110,2873.1040,1.0940,NaN,NaN,NaN,NaN,33.9945,34.4663,NaN
1,1,1,0,50,1,1,1,0,0,15,0,6185.55,3865.09,NaN,15.7504,34.5322,8759,174,99.4560,0.7220,0.0020,35.956,4.0100,1509.7750,1868.7420,1.3190,26.9860,1394.3980,2860.7560,0.4100,NaN,NaN,NaN,NaN,35.9552,20.985,NaN
2,1,1,0,50,1,1,1,0,0,15,0,6083.39,3779.64,NaN,15.3768,34.6032,8668,209,99.5579,0.7210,0.0010,35.2898,4.2850,1412.9790,1783.6390,1.0040,26.9540,1357.2690,2692.7880,0.2610,NaN,NaN,NaN,NaN,35.289,20.3788,NaN
3,1,1,0,50,1,1,1,0,0,15,0,6191.6,3863.01,NaN,15.8191,34.5593,8805,198,99.5260,0.7210,0.0020,35.9694,4.0070,1534.4110,1885.5060,1.5180,26.9700,1422.7560,3223.9690,0.5940,NaN,NaN,NaN,NaN,35.9687,21.0539,NaN
1,1,1,0,50,1,1,1,0,0,31,0,6115.16,3797.04,NaN,15.4235,34.5317,8678,175,96.9283,0.7240,0.0020,35.5337,4.1030,1464.6580,1830.9940,1.6470,27.0710,1363.0190,2748.7200,0.7650,NaN,NaN,NaN,NaN,35.533,20.5828,NaN
2,1,1,0,50,1,1,1,0,0,31,0,6129.74,3814.47,NaN,15.3032,34.6057,8723,180,98.1657,0.7350,0.0020,35.621,4.0840,1483.8790,1865.9610,1.2900,27.4850,1358.3810,2680.6670,1.0050,NaN,NaN,NaN,NaN,35.6203,20.7,NaN
3,1,1,0,50,1,1,1,0,0,31,0,6156.65,3834.11,NaN,15.4722,34.5631,8731,137,99.5437,0.7270,0.0030,35.7779,4.0380,1507.8110,1851.9480,1.5450,27.1780,1363.9330,2658.2330,0.9480,NaN,NaN,NaN,NaN,35.777,20.7861,NaN
1,1,1,0,50,1,1,1,0,15,0,0,2738.63,5959.49,NaN,13.4623,34.5623,8880,119,98.0097,0.8590,0.0020,33.1745,27.5340,923.6590,1163.9770,0.7300,10.2690,1729.6510,2727.4420,0.7160,NaN,NaN,NaN,NaN,14.2875,33.1736,NaN
2,1,1,0,50,1,1,1,0,15,0,0,2737.99,5994.62,NaN,13.8072,34.5007,8813,240,99.2737,0.8450,0.0010,33.2085,27.0680,923.7890,1147.3580,0.5240,10.2960,1698.4030,2697.7030,0.8360,NaN,NaN,NaN,NaN,14.2586,33.2074,NaN
3,1,1,0,50,1,1,1,0,15,0,0,2736.16,5998.52,NaN,13.7318,34.5961,8846,136,99.4894,0.8470,0.0010,33.3395,27.1450,921.9860,1174.4640,0.4470,10.1240,1713.4090,2654.3460,1.7990,NaN,NaN,NaN,NaN,14.3291,33.3387,NaN
1,1,1,0,50,1,1,1,0,15,15,0,5752.54,6007.54,NaN,14.0777,34.6811,8996,146,98.7609,0.7700,0.0010,34.5183,18.2450,1091.6470,1843.8510,1.5440,16.3390,1422.8670,2888.5960,0.9260,NaN,NaN,NaN,NaN,34.0406,34.5172,NaN
2,1,1,0,50,1,1,1,0,15,15,0,5728.33,5989.79,NaN,13.9085,34.6681,8871,154,97.6538,0.7860,0.0040,34.4687,18.6230,1069.3430,1629.9700,1.5580,16.6360,1404.5910,2700.9420,1.0780,NaN,NaN,NaN,NaN,33.9862,34.4678,NaN
3,1,1,0,50,1,1,1,0,15,15,0,5871.63,6024.75,NaN,14.5476,34.6195,8936,202,96.4274,0.7620,0.0020,34.848,17.1590,1086.0260,1895.5560,1.1990,16.1160,1431.9680,2957.3640,1.2190,NaN,NaN,NaN,NaN,34.3544,34.8471,NaN
1,1,1,0,50,1,1,1,0,15,31,0,6075.45,3798.82,NaN,15.3516,34.5691,8697,256,99.5926,0.7220,0.0020,35.2913,4.0910,1421.6110,1758.3030,1.2800,26.9950,1364.7180,2697.6430,0.6950,NaN,NaN,NaN,NaN,35.2905,20.4966,NaN
2,1,1,0,50,1,1,1,0,15,31,0,6125.24,3831.1,NaN,15.4965,34.5961,8745,250,96.8194,0.7220,0.0010,35.5985,4.0920,1476.3440,1837.1540,1.0160,26.9990,1383.0870,2858.6220,0.7820,NaN,NaN,NaN,NaN,35.5977,20.7394,NaN
3,1,1,0,50,1,1,1,0,15,31,0,6105.21,3809.42,NaN,15.3391,34.523,8707,298,99.3038,0.7250,0.0050,35.4931,4.1090,1440.1600,1814.2640,1.6120,27.1140,1357.1700,2641.0300,1.0150,NaN,NaN,NaN,NaN,35.4923,20.6618,NaN
1,1,1,0,50,1,1,1,0,31,0,0,2753.62,5989.89,NaN,13.7272,34.549,8925,114,99.5894,0.8410,0.0020,33.2655,26.9540,926.2360,1160.2730,0.7280,10.5730,1655.1940,2536.0990,0.9760,NaN,NaN,NaN,NaN,14.3455,33.2647,NaN
