run_id,use_det,use_seg,use_pose,batch_det,batch_seg,batch_pose,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose,total_time_det_s,total_time_seg_s,total_time_pose_s,avg_preprocess_ms,postprocess_ms_det,postprocess_ms_seg,postprocess_ms_pose,total_time_ms_det,total_time_ms_seg,total_time_ms_pose
2,1,1,1,63,16,1,1,1,1,0,15,15,15,3200.12,3654.66,486.448,47.6382,38.057,15167,11950,73.0588,1.6320,0.0050,49.4144,26.1550,558.7420,1499.8280,1.0290,8.7440,596.8500,1435.3980,1.3120,0.5830,50.3180,238.2330,1.7170,19.2461,49.2356,33.0999,5.35783,0.0191728,45.2159,0.237494,3205.49,3705.23,492.044
3,1,1,1,63,16,1,1,1,1,0,15,15,15,3117.5,3655.75,487.662,48.1361,37.2702,15226,12527,72.8604,1.5940,0.0100,49.1923,26.1610,543.3150,1514.9110,0.9950,8.8630,622.1080,1500.3610,1.2150,0.5830,80.1070,405.2300,1.7290,18.8396,49.0019,33.0918,5.34532,0.0235685,45.1921,0.217357,3122.87,3706.29,493.225
1,1,1,1,63,16,16,1,1,1,0,15,15,15,4820.36,3868.02,1655.47,44.2859,38.8265,15031,12349,66.8576,1.1740,0.0040,52.5029,23.8710,619.0390,2010.0100,1.6790,5.9090,493.6070,1330.4780,0.8100,6.2610,390.0870,875.9070,1.9860,25.9576,52.3235,29.5652,5.48314,0.0171294,44.0589,0.219425,4825.86,3917.56,1661.17
2,1,1,1,63,16,16,1,1,1,0,15,15,15,4739.52,3881.8,1637.5,43.8427,38.5901,15087,10985,65.2877,1.2110,0.0020,52.6046,24.6040,650.2890,2137.1560,1.6380,5.7410,490.1640,1300.8950,0.9220,6.2490,397.6140,1083.3810,1.5420,25.9247,52.4236,29.4329,5.34344,0.0157879,43.6423,0.230574,4744.88,3930.79,1643.07
3,1,1,1,63,16,16,1,1,1,0,15,15,15,4730.5,3891.8,1653.55,43.7297,38.7662,15089,11297,65.9638,1.1680,0.0010,52.698,24.5360,655.0040,2215.6360,1.2610,5.6860,501.0310,1302.5700,1.1850,6.2310,422.6770,1029.6040,1.7360,25.9464,52.5129,29.5888,5.311,0.0235133,43.7951,0.235327,4735.83,3940.9,1659.1
1,1,1,1,63,16,32,1,1,1,0,15,15,15,5150.22,3924.39,3124.51,43.2776,39.9037,14873,10980,65.1231,0.9800,0.0020,53.2646,19.7490,606.8930,2234.3250,1.0120,5.0160,537.7220,1353.3390,0.7310,10.0310,727.1460,1862.6080,1.4510,26.4618,53.0846,28.9584,5.36673,0.0246426,43.529,0.215,5155.62,3973.29,3130.09
2,1,1,1,63,16,32,1,1,1,0,15,15,15,5140.74,3929.38,3107.75,43.023,39.121,14847,10060,64.6740,0.9810,0.0010,53.3363,19.8950,591.0200,2173.9730,0.9630,5.0230,524.2400,1434.5910,1.1440,10.0460,706.8580,1864.0990,1.9150,26.3737,53.1548,28.8464,5.42758,0.0301737,43.5633,0.216522,5146.19,3978.37,3113.4
3,1,1,1,63,16,32,1,1,1,0,15,15,15,5227.27,3941.48,3119.97,43.9572,39.8411,14877,11002,63.8485,1.0190,0.0010,53.5344,19.7600,670.6000,2395.7680,2.0930,4.9790,533.9890,1405.3600,0.9170,10.0370,644.5900,1714.7360,1.7730,26.7223,53.3575,29.0863,5.42482,0.0186646,43.6817,0.229314,5232.71,3990.58,3125.62
1,1,1,1,63,16,48,1,1,1,0,15,15,15,5275.08,4026.94,4352.37,43.0416,40.2746,14815,11084,62.4120,0.8280,0.0020,54.5137,17.3840,695.5600,2482.4320,1.8720,3.9810,485.8320,1164.9370,0.9920,13.2450,861.1840,2532.2230,1.4300,27.1686,54.3188,28.2761,5.35696,0.0195868,43.2068,0.213328,5280.46,4075.5,4357.94
2,1,1,1,63,16,48,1,1,1,0,15,15,15,5245.49,3987.6,4449.15,43.2488,40.9594,14740,11213,64.1687,0.8290,0.0010,54.1197,17.4010,621.2030,2276.1610,1.0260,4.4190,551.0890,1541.7740,0.7800,12.1930,897.9150,2413.4750,1.5610,27.18,53.9405,28.7237,5.3173,0.0211601,43.4263,0.215783,5250.83,4036.34,4454.68
3,1,1,1,63,16,48,1,1,1,0,15,15,15,5289.93,4029.74,4405.54,42.3834,40.0964,14718,10303,62.3539,0.8270,0.0020,54.568,17.3620,704.5950,2505.3110,1.3430,3.8980,469.9690,1181.1860,1.1310,13.2280,871.6000,2669.7630,1.7980,27.008,54.3855,28.3119,5.38524,0.0213552,43.1171,0.2066,5295.34,4078.24,4411.13
1,1,1,1,63,16,63,1,1,1,0,15,15,15,5418.21,4006.42,5546.07,42.4814,41.7491,14660,10196,63.2176,0.7900,0.0010,54.5345,14.9350,696.0820,2457.2310,1.7620,3.8320,519.0750,1282.7120,1.0280,14.9740,1010.2190,3372.2720,1.7450,27.9793,54.3562,28.1929,5.35091,0.0246052,43.3466,0.218569,5423.59,4055.12,5551.64
2,1,1,1,63,16,63,1,1,1,0,15,15,15,5381.64,4005.12,5530.18,42.3009,41.5875,14543,10999,62.5243,0.7890,0.0020,54.4746,14.9080,699.6020,2429.1380,1.5410,3.8250,530.8000,1460.9490,1.0360,14.9470,1035.6050,3268.3950,1.9220,27.6799,54.2927,27.9814,5.33701,0.0248878,42.8222,0.210133,5387,4053.28,5535.73
3,1,1,1,63,16,63,1,1,1,0,15,15,15,5423.94,4002.31,5515.56,42.3177,41.8598,14684,10141,63.4059,0.7880,0.0080,54.5259,14.8960,702.4270,2374.1210,1.3370,3.8620,539.1740,1644.6930,1.2870,14.9750,1025.1950,3276.5430,1.6260,28.0019,54.3442,28.0794,5.32759,0.0186258,43.3297,0.210023,5429.28,4050.97,5521.1
1,1,1,1,63,32,1,1,1,1,0,15,15,15,5156.98,6672.6,482.96,48.9275,39.1167,14929,12605,76.9029,1.0960,0.0010,47.6654,22.1940,822.3490,2179.2510,1.1600,10.1380,1293.9170,2647.1210,1.1610,0.3520,38.9240,103.1810,1.7770,26.2122,47.4865,32.717,5.29972,0.0220677,45.059,0.230755,5162.3,6722.96,488.49
2,1,1,1,63,32,1,1,1,1,0,15,15,15,5131.51,6746.38,481.798,48.9037,39.0828,14922,12527,76.8778,1.0980,0.0130,47.7851,22.2380,798.6480,2069.2180,1.1680,10.2760,1385.1550,2555.1280,1.5240,0.3530,33.6910,96.2370,2.7000,26.1298,47.6045,32.6791,5.35791,0.0320227,45.2694,0.245883,5136.9,6797.01,487.402
3,1,1,1,63,32,1,1,1,1,0,15,15,15,5183.75,6679.73,477.308,49.0046,39.9095,15130,11867,76.7149,1.0970,0.0020,47.6288,22.2180,851.8330,2073.2210,0.8240,10.2670,1321.7680,2732.2520,0.9050,0.3530,28.6590,79.7020,2.7090,26.1129,47.4509,32.2668,5.44553,0.0223427,45.3106,0.240626,5189.22,6730.49,482.994
1,1,1,1,63,32,16,1,1,1,0,15,15,15,5238.2,6732.41,1700.42,47.2415,40.5565,14855,11926,70.9755,0.9490,0.0030,48.8002,18.1960,649.1950,1910.4110,0.9210,8.9790,1104.7570,2795.1490,1.0420,5.0630,446.2260,930.6840,1.7640,26.7714,48.6197,30.4423,5.43947,0.0183621,44.8599,0.229528,5243.66,6782.71,1706.09
2,1,1,1,63,32,16,1,1,1,0,15,15,15,5227.53,6731.11,1713.87,47.4891,40.578,14729,11859,73.0280,0.9040,0.0010,48.738,19.0300,623.8830,1840.5520,1.3620,8.8070,1164.3290,3111.9720,0.9580,5.0330,631.9660,1917.1890,1.6950,26.7708,48.5622,30.3916,5.39729,0.0189058,44.5229,0.223725,5232.95,6781.03,1719.49
3,1,1,1,63,32,16,1,1,1,0,15,15,15,5232.83,6705.57,1701.93,47.1401,39.9048,14934,11384,72.7970,0.9010,0.0110,48.7303,19.2000,654.4020,2094.5890,2.1820,8.7770,1087.6020,2770.2610,0.9650,5.0160,541.5140,1292.1930,2.6480,26.7669,48.5474,30.3953,5.36138,0.0191003,44.6062,0.225495,5238.21,6755.54,1707.52
1,1,1,1,63,32,32,1,1,1,0,15,15,15,5327.03,6920.84,3173.91,45.5244,41.8018,14769,11471,69.7535,0.7860,0.0010,50.311,16.2370,591.3270,1917.3170,1.1120,7.5490,1012.2230,2685.4550,0.8130,8.8070,796.2750,1736.7000,1.6570,27.4613,50.1244,29.7126,5.34192,0.0207654,43.9154,0.221189,5332.39,6970.1,3179.47
2,1,1,1,63,32,32,1,1,1,0,15,15,15,5314.48,6975.26,3175.14,46.0584,41.3923,14617,12663,69.4744,0.8320,0.0010,50.4601,15.6810,575.7190,1979.7540,1.1150,7.6430,1075.9720,2892.5990,1.0660,8.8700,841.6210,1923.2300,1.6120,27.4851,50.2747,29.708,5.30919,0.0208328,44.4482,0.214703,5319.81,7025.02,3180.66
3,1,1,1,63,32,32,1,1,1,0,15,15,15,5289.29,7011.78,3191.31,46.126,41.0486,14615,12057,69.6560,0.7890,0.0140,50.6022,15.2370,584.0220,1888.8830,0.9720,7.5790,1096.7280,2955.0510,1.0300,8.8420,906.7280,2139.9630,2.0410,27.264,50.3977,29.4831,5.38228,0.0197729,44.712,0.219827,5294.69,7061.87,3196.91
1,1,1,1,63,32,48,1,1,1,0,15,15,15,5418.37,7217.48,4513.4,44.962,42.2082,14424,11212,67.1940,0.6720,0.0010,52.0699,14.1050,666.8240,2170.6300,1.0390,6.3220,1025.3700,2495.0570,0.8560,11.3790,993.9740,2604.3220,1.8420,27.7798,51.8874,29.0496,5.33461,0.0188482,43.9278,0.230316,5423.72,7266.74,4518.97
2,1,1,1,63,32,48,1,1,1,0,15,15,15,5419.89,7190.04,4512.09,44.8839,42.8561,14556,11174,66.6120,0.6720,0.0020,51.9026,13.8780,647.5430,1899.0160,1.7030,6.3260,1024.5150,2360.0250,0.7250,11.3870,1027.7860,2602.2290,1.3460,27.7959,51.7166,29.0566,5.37335,0.0263015,43.8616,0.226216,5425.29,7239.28,4517.69
3,1,1,1,63,32,48,1,1,1,0,15,15,15,5462.33,7129.32,4499.06,44.4603,42.0961,14643,11219,68.1888,0.7120,0.0110,51.5544,14.7170,704.0670,2261.7120,1.1540,6.4880,1031.6990,2509.0520,1.2130,11.3940,1052.2490,2616.5160,1.4460,28.1362,51.3741,29.2037,5.35364,0.0230921,43.7615,0.246077,5467.7,7178.44,4504.66
1,1,1,1,63,32,63,1,1,1,0,15,15,15,5467.12,7153.16,5651.42,44.4041,43.4071,14591,11515,69.6159,0.6740,0.0180,51.7242,12.4920,640.7330,2154.7000,1.4550,6.5830,1099.0140,2823.5400,1.3990,12.5320,1164.9940,2958.8480,2.9710,28.3664,51.5447,28.6876,5.31474,0.019417,43.9242,0.217783,5472.45,7202.4,5656.95
2,1,1,1,63,32,63,1,1,1,0,15,15,15,5497.92,7206.89,5621.48,44.3994,43.5268,14597,11693,66.5719,0.6350,0.0010,51.9227,12.4960,652.3860,2190.6010,0.9560,6.3470,1162.9140,2831.9120,1.1230,12.5360,1182.1640,2976.1010,2.1150,28.5649,51.743,28.6062,5.36428,0.0231397,43.5184,0.21467,5503.3,7255.78,5627.06
3,1,1,1,63,32,63,1,1,1,0,15,15,15,5478.52,7213.28,5641.57,44.183,43.5615,14510,11778,66.1078,0.6340,0.0070,51.9956,12.4830,651.6120,2264.8190,2.2320,6.3410,1141.1420,2798.4570,0.7250,12.5230,1186.9260,3065.7010,2.3640,28.313,51.8118,28.6174,5.32941,0.0262605,43.6153,0.21661,5483.87,7262.23,5647.12
1,1,1,1,63,48,1,1,1,1,0,15,15,15,5281.03,9187.37,487.832,51.3782,41.5728,14639,12789,81.6710,0.7900,0.0130,45.4057,17.4240,889.6020,1968.3630,1.3660,12.2880,2180.3750,4280.8820,1.2440,0.2370,35.2580,77.0430,2.1470,26.7309,45.2289,33.4185,5.44686,0.0237731,45.6501,0.220134,5286.5,9238.46,493.499
2,1,1,1,63,48,1,1,1,1,0,15,15,15,5286.9,9210.21,489.369,52.1292,41.6653,14661,13258,81.4450,0.8280,0.0020,45.3707,17.3790,915.5690,2135.6640,0.9380,12.3350,2333.9740,4770.9200,1.5500,0.2760,43.2060,158.1510,1.8620,26.7313,45.1848,33.3374,5.50328,0.0234085,45.8837,0.230809,5292.42,9261.6,495.103
3,1,1,1,63,48,1,1,1,1,0,15,15,15,5269.13,9261.45,494.912,51.4689,41.4881,14537,12893,81.7210,0.8650,0.0220,45.5175,17.3350,888.7900,1977.5490,0.9460,12.2250,2283.7970,4569.2310,1.4220,0.2750,26.4220,52.3040,2.5260,26.7347,45.3384,33.5554,5.35642,0.0196423,45.7988,0.240405,5274.51,9312.6,500.509
1,1,1,1,63,48,16,1,1,1,0,15,15,15,5338.66,9288.81,1722.44,49.3064,42.1674,14564,12190,76.4298,0.7860,0.0070,46.8667,14.8590,698.0210,2016.9030,1.3160,10.8880,1846.5350,4018.7040,1.2440,3.7740,611.5500,1817.6110,2.5320,27.3909,46.6884,30.9502,5.30282,0.0261775,45.4286,0.23162,5343.99,9339.55,1727.97
2,1,1,1,63,48,16,1,1,1,0,15,15,15,5331.38,9179.08,1738.33,49.5865,42.3105,14658,11795,76.3753,0.7510,0.0010,46.4635,14.9350,683.9860,2000.9640,1.4340,11.2210,1908.2090,3960.8310,1.1200,3.7930,647.4140,2087.4240,1.7240,27.4507,46.2861,31.0079,5.43332,0.0237488,45.343,0.241283,5336.84,9229.86,1744
3,1,1,1,63,48,16,1,1,1,0,15,15,15,5380.15,9143.15,1725.17,49.4161,41.6913,14636,12327,76.4447,0.7490,0.0010,46.5805,14.8960,711.6980,2007.7390,1.7840,11.1520,1784.0860,3647.1940,1.0260,3.7830,549.7920,1552.5530,2.9290,27.5879,46.4004,31.0487,5.33937,0.0194739,45.2048,0.232026,5385.51,9193.7,1730.75
1,1,1,1,63,48,32,1,1,1,0,15,15,15,5381.62,9413.38,3270.36,47.6835,42.6661,14531,11860,74.1932,0.6800,0.0030,47.8669,13.1270,578.1980,1776.4190,0.7590,9.6050,1758.3420,4343.4200,0.8900,7.6840,1097.3400,2300.0810,3.1910,27.97,47.6854,30.2419,5.45662,0.0228738,44.7613,0.228595,5387.1,9463.6,3276.04
2,1,1,1,63,48,32,1,1,1,0,15,15,15,5442.49,9394.44,3240.62,47.9566,43.539,14396,12519,74.7852,0.7120,0.0020,47.962,12.7320,661.7170,1760.4190,1.3310,9.6080,1689.4960,4129.1520,0.9880,7.5920,923.2910,2045.4030,1.9010,28.0653,47.7833,30.3788,5.32113,0.0201788,44.9278,0.219963,5447.83,9444.69,3246.17
3,1,1,1,63,48,32,1,1,1,0,15,15,15,5378.93,9464.74,3262.5,48.26,43.4453,14490,12790,72.5236,0.7140,0.0080,48.1458,12.7760,588.4870,1769.8170,1.7170,9.5620,1752.9190,4386.9260,1.5050,7.6180,1128.2580,2525.0430,2.1870,27.9209,47.9646,30.2813,5.45645,0.0210668,45.1601,0.224754,5384.41,9515.35,3268.18
1,1,1,1,63,48,48,1,1,1,0,15,15,15,5464.5,10013.8,4496.82,46.5173,44.1059,14507,12438,69.8883,0.5980,0.0010,50.2493,12.5580,732.3590,2211.9020,2.0650,7.8140,1533.6340,4064.0270,0.9240,9.5680,1197.9750,2539.1330,1.4990,28.2166,50.0597,29.3479,5.35618,0.035638,44.6591,0.244905,5469.89,10063.8,4502.42
2,1,1,1,63,48,48,1,1,1,0,15,15,15,5483.53,10009.5,4527.02,46.3031,43.8337,14494,13130,69.7532,0.6400,0.0010,50.135,12.5940,732.1480,2159.9200,1.2290,7.9160,1497.8760,3959.0690,0.9100,9.5960,1286.9350,2997.4480,2.1790,28.3534,49.955,29.4363,5.46078,0.0364274,44.53,0.239782,5489.03,10059.5,4532.72
3,1,1,1,63,48,48,1,1,1,0,15,15,15,5443.63,9871.74,4563.99,46.2483,44.2331,14375,11883,71.2939,0.5970,0.0140,49.707,12.5360,728.2560,2222.0620,0.9000,8.0390,1490.5490,3922.2210,0.8750,9.5510,1174.2100,2439.1840,4.2890,28.0827,49.5295,29.3574,5.36792,0.0318772,44.4948,0.209421,5449.03,9921.6,4569.56
1,1,1,1,63,48,63,1,1,1,0,15,15,15,5456.74,9921.39,5779.09,46.1823,45.5356,14483,11328,69.7096,0.5590,0.0010,50.0037,12.5740,649.8750,2279.7890,1.0520,7.8240,1494.3730,3901.4380,0.8600,10.0590,1478.5530,3094.5540,2.5450,28.382,49.8182,29.0968,5.34075,0.0272545,44.2964,0.214088,5462.1,9971.02,5784.65
2,1,1,1,63,48,63,1,1,1,0,15,15,15,5557.39,9935.14,5772.44,45.529,45.5338,14355,12081,70.9002,0.5210,0.0010,50.279,10.0950,621.6020,1833.9920,1.2650,7.6910,1641.4180,4309.8230,0.9110,12.1780,1408.8610,3275.7860,1.2950,29.0237,50.1011,29.1254,5.43835,0.026722,44.277,0.226781,5562.85,9984.85,5778.1
3,1,1,1,63,48,63,1,1,1,0,15,15,15,5538.96,9905.93,5733.79,46.0817,45.2853,14276,12334,70.2445,0.5590,0.0020,50.2883,10.0570,597.2400,1794.1800,2.7720,7.7030,1583.9910,4199.6510,0.7890,12.0130,1289.7380,3132.8920,2.1670,28.9638,50.1069,29.0639,5.32615,0.0331175,44.4284,0.212068,5544.31,9955.69,5739.33
1,1,1,1,63,63,1,1,1,1,0,15,15,15,5304.23,11485.5,491.488,52.5328,43.2887,14503,15528,84.6670,0.6730,0.0010,44.8902,14.9710,845.2340,2276.2410,0.9560,12.9120,3060.2240,5856.5200,0.9530,0.1980,56.0650,178.5940,2.4760,27.0403,44.7097,33.4928,5.38078,0.0225734,46.4014,0.228485,5309.64,11537.3,497.097
2,1,1,1,63,63,1,1,1,1,0,15,15,15,5331.2,11380.7,488.349,52.9964,43.0221,14586,14236,84.0678,0.6740,0.0020,44.7159,14.9760,926.7910,3173.0320,1.1290,12.7970,3035.5270,6241.8760,1.7080,0.1980,70.8170,175.6600,2.2750,26.9746,44.5251,33.4838,5.45476,0.0221156,45.9723,0.240843,5336.67,11432.1,494.044
3,1,1,1,63,63,1,1,1,1,0,15,15,15,5296.38,11426.4,486.944,52.4287,43.3183,14607,14169,83.8746,0.7110,0.0010,44.7646,14.9230,904.9040,2924.7760,1.1070,12.6330,3077.7290,6584.6980,0.8060,0.2370,41.0060,81.1430,2.9830,26.8982,44.5859,33.2029,5.39176,0.0217866,45.9359,0.252108,5301.8,11477.8,492.587
1,1,1,1,63,63,16,1,1,1,0,15,15,15,5385.69,11177.8,1767.64,51.6969,44.0405,14478,13940,81.3547,0.6340,0.0010,45.0203,12.5610,792.6770,1998.0090,1.0030,12.4820,2831.8920,5290.3780,1.1200,3.1700,786.0770,1882.8700,2.2150,27.7107,44.8356,31.4203,5.37809,0.0327116,45.8108,0.22493,5391.1,11229,1773.24
2,1,1,1,63,63,16,1,1,1,0,15,15,15,5379.85,11105.5,1745.4,51.3836,44.0512,14262,13669,81.1110,0.6350,0.0160,44.9143,12.8260,823.2640,2150.0640,1.7520,12.5080,2734.3690,5065.6050,2.0410,3.1770,721.7330,2032.0280,2.6240,27.6513,44.7241,31.3082,5.44098,0.0224472,45.4534,0.239153,5385.31,11156.4,1751.08
3,1,1,1,63,63,16,1,1,1,0,15,15,15,5376.74,11058.5,1785.67,51.34,44.0659,14492,12959,81.3715,0.6330,0.0020,44.932,12.5800,641.9920,1775.0940,1.0180,12.4610,2656.5050,5164.5590,2.1840,3.1650,905.8720,2189.8650,3.7380,27.8155,44.7542,31.5797,5.32121,0.0243397,45.4347,0.228294,5382.09,11109.2,1791.22
1,1,1,1,63,63,32,1,1,1,0,15,15,15,5470.44,11507,3283.73,49.6126,45.0577,14418,12988,77.3117,0.5560,0.0010,46.5218,12.5150,777.6210,2215.8740,0.9240,11.2040,2245.7450,4776.5210,1.6110,5.0850,1050.8470,2028.1970,2.3550,28.2885,46.3388,30.7656,5.29975,0.0185612,45.3102,0.248122,5475.76,11557.6,3289.28
2,1,1,1,63,63,32,1,1,1,0,15,15,15,5431.64,11692.3,3216.32,48.6209,45.1377,14477,12184,74.3198,0.6370,0.0130,47.4283,12.5390,795.8600,2190.6700,1.1910,10.1910,2188.9230,4967.5730,1.6430,6.3690,912.7540,1809.6430,2.3570,28.131,47.2499,30.2932,5.34958,0.0258858,45.2049,0.234827,5437.02,11742.9,3221.9
3,1,1,1,63,63,32,1,1,1,0,15,15,15,5445.01,11587.8,3242.58,50.203,44.8558,14410,12489,77.6762,0.5590,0.0020,46.7969,12.5780,766.8700,2136.3250,1.0120,10.9010,2241.6030,4913.1300,1.1050,5.1110,978.6290,1925.0410,2.2600,28.2463,46.6152,30.6354,5.42106,0.0212304,45.4228,0.224612,5450.45,11638.7,3248.23
1,1,1,1,63,63,48,1,1,1,0,15,15,15,5610.62,11614.5,4606.31,48.7987,46.2599,14269,13786,75.1440,0.5200,0.0040,47.6708,10.0810,702.0900,1802.7450,1.4080,10.0810,2191.4580,5335.5820,0.8000,7.9610,977.7670,2107.8130,1.7720,29.1727,47.49,30.2578,5.3385,0.0259116,44.6427,0.222447,5615.99,11664.4,4611.87
2,1,1,1,63,63,48,1,1,1,0,15,15,15,5552.19,11629.6,4582.58,48.7091,45.9348,14364,12832,75.4190,0.5200,0.0010,47.6173,10.0800,657.6950,1792.1280,2.3060,10.0800,2232.6440,5658.6490,2.1660,8.3600,1012.3400,2089.3420,1.8430,29.0005,47.4369,30.1009,5.34726,0.0368649,45.0326,0.228721,5557.57,11680,4588.15
3,1,1,1,63,63,48,1,1,1,0,15,15,15,5561.54,11620.6,4679.22,49.0877,46.4765,14365,12621,77.2643,0.5210,0.0010,47.4521,10.4560,487.5910,1523.3070,2.3630,10.0950,2281.3050,5286.0930,1.1210,7.6920,1406.7090,2591.8900,2.1250,29.104,47.2718,30.5123,5.41383,0.030782,45.0667,0.221004,5566.98,11671.1,4684.85
1,1,1,1,63,63,63,1,1,1,0,15,15,15,5621.06,12175.1,5735.24,47.2198,46.1184,14382,13308,74.2209,0.4850,0.0110,48.9686,10.1760,712.2780,2107.6510,3.1340,8.5200,1900.8950,4524.4570,1.2010,10.1760,1169.2810,2778.8120,2.0850,29.3788,48.7866,29.5168,5.36482,0.0262304,44.4725,0.225808,5626.45,12224.9,5740.83
2,1,1,1,63,63,63,1,1,1,0,15,15,15,5532,11597.3,5856.31,48.924,47.5963,14245,13170,75.7750,0.4820,0.0010,47.4772,10.1230,583.6280,1824.7570,1.4230,10.1230,2253.4770,5365.4400,1.4140,8.0340,1415.6610,2593.7040,2.8850,29.0994,47.2927,29.6861,5.38375,0.0473531,44.9211,0.224836,5537.43,11647.6,5861.91
3,1,1,1,63,63,63,1,1,1,0,15,15,15,5664.81,11758.7,5926.07,47.917,46.8511,14244,12463,75.4144,0.5230,0.0010,48.2174,9.2870,606.6280,1434.3950,0.8090,9.2070,2050.7910,5240.9500,1.3250,10.1310,1596.9780,3223.4940,3.5200,29.5487,48.0365,29.9414,5.38928,0.0337756,44.9099,0.258796,5670.23,11809,5931.72
