# epoch_wall_clock_ns=1788137724900176073
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,51,infer,1540021.067,1558424.304,18.403,0.135,1
det,52,prep,1558491.231,1562965.553,4.474,,1
det,52,infer,1562967.886,1581015.471,18.048,0.132,1
det,53,prep,1581079.083,1583669.507,2.590,,1
det,53,infer,1583671.452,1602023.374,18.352,0.118,1
det,54,prep,1602034.115,1605917.372,3.883,,1
det,54,infer,1605919.428,1624152.145,18.233,0.124,1
det,55,prep,1624216.275,1628090.162,3.874,,1
det,55,infer,1628092.922,1646007.634,17.915,0.133,1
det,56,prep,1646073.968,1650549.660,4.476,,1
det,56,infer,1650552.067,1668554.040,18.002,0.130,1
det,57,prep,1668622.078,1675207.651,6.586,,1
det,57,infer,1675209.633,1693166.994,17.957,0.136,1
det,58,prep,1693225.198,1697148.901,3.924,,1
det,58,infer,1697150.679,1715381.543,18.231,0.121,1
det,59,prep,1715391.506,1718787.757,3.396,,1
det,59,infer,1718789.535,1736900.102,18.111,0.113,1
det,60,prep,1736909.250,1740362.150,3.453,,1
det,60,infer,1740363.891,1758334.326,17.970,0.119,1
det,61,prep,1758343.974,1762630.293,4.286,,1
det,61,infer,1762632.238,1780824.972,18.193,0.122,1
det,62,prep,1780899.177,1784546.024,3.647,,1
det,62,infer,1784547.561,1813424.148,28.877,0.118,1
det,63,prep,1813435.796,1815969.368,2.534,,1
det,63,infer,1815970.924,1834385.514,18.415,0.120,1
det,64,prep,1834395.569,1840075.500,5.680,,1
det,64,infer,1840076.796,1858689.018,18.612,0.124,1
det,65,prep,1858767.834,1863032.838,4.265,,1
det,65,infer,1863034.912,1881376.686,18.342,0.134,1
det,66,prep,1881444.076,1886340.162,4.896,,1
det,66,infer,1886342.384,1933220.055,46.878,0.128,1
det,67,prep,1933305.001,1940219.560,6.915,,1
det,67,infer,1940221.893,1958769.096,18.547,0.157,1
det,68,prep,1958842.263,1963997.317,5.155,,1
det,68,infer,1963999.298,1981979.659,17.980,0.122,1
det,69,prep,1981990.178,1987447.346,5.457,,1
det,69,infer,1987449.272,2005471.190,18.022,0.122,1
det,70,prep,2005542.413,2008043.263,2.501,,1
det,70,infer,2008045.059,2026272.072,18.227,0.124,1
det,71,prep,2026282.331,2031340.605,5.058,,1
det,71,infer,2031342.939,2048925.072,17.582,0.123,1
det,72,prep,2049018.925,2053001.703,3.983,,1
det,72,infer,2053004.295,2071094.251,18.090,0.133,1
det,73,prep,2071161.474,2075708.722,4.547,,1
det,73,infer,2075711.259,2093830.049,18.119,0.129,1
