# epoch_wall_clock_ns=1788139341444482145
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
det,49,infer,3794958.942,3821035.032,26.076,0.130,1
det,50,prep,3821114.777,3825248.827,4.134,,1
det,50,infer,3825251.568,3851302.250,26.051,0.125,1
det,51,prep,3851386.328,3856125.428,4.739,,1
det,51,infer,3856128.299,3882242.650,26.114,0.131,1
det,52,prep,3882331.414,3886873.263,4.542,,1
det,52,infer,3886875.764,3912523.164,25.647,0.129,1
det,53,prep,3912607.910,3915246.585,2.639,,1
det,53,infer,3915248.455,3944113.618,28.865,0.117,1
det,54,prep,3944126.878,3948194.350,4.067,,1
det,54,infer,3948196.461,3974552.492,26.356,0.124,1
det,55,prep,3974643.200,3978655.837,4.013,,1
det,55,infer,3978658.522,4004489.988,25.831,0.128,1
det,56,prep,4004574.863,4009158.826,4.584,,1
det,56,infer,4009161.270,4034339.424,25.178,0.125,1
det,57,prep,4034420.003,4041127.391,6.707,,1
det,57,infer,4041130.058,4066445.108,25.315,0.132,1
det,58,prep,4066531.224,4070547.379,4.016,,1
det,58,infer,4070549.972,4093128.193,22.578,0.124,1
det,59,prep,4093142.120,4097934.797,4.793,,1
det,59,infer,4097936.705,4121783.863,23.847,0.144,1
det,60,prep,4121795.530,4126725.566,4.930,,1
det,60,infer,4126727.807,4150720.603,23.993,0.128,1
det,61,prep,4150731.844,4156457.922,5.726,,1
det,61,infer,4156460.071,4180095.903,23.636,0.129,1
det,62,prep,4180178.278,4185103.888,4.926,,1
det,62,infer,4185105.703,4208583.842,23.478,0.123,1
det,63,prep,4208597.046,4212429.395,3.832,,1
det,63,infer,4212431.043,4239127.518,26.696,0.122,1
det,64,prep,4239139.055,4246681.229,7.542,,1
det,64,infer,4246683.359,4269426.200,22.743,0.125,1
det,65,prep,4269505.537,4275044.605,5.539,,1
det,65,infer,4275046.865,4297934.436,22.888,0.130,1
det,66,prep,4298025.792,4304266.508,6.241,,1
det,66,infer,4304269.416,4327586.139,23.317,0.130,1
det,67,prep,4327674.921,4336421.177,8.746,,1
det,67,infer,4336423.436,4359077.328,22.654,0.133,1
det,68,prep,4359162.777,4366235.444,7.073,,1
det,68,infer,4366237.444,4390642.761,24.405,0.127,1
det,69,prep,4390655.725,4398011.185,7.355,,1
det,69,infer,4398013.426,4422341.202,24.328,0.142,1
det,70,prep,4422425.262,4425754.622,3.329,,1
det,70,infer,4425757.362,4453629.361,27.872,0.125,1
det,71,prep,4453642.862,4460086.830,6.444,,1
det,71,infer,4460088.941,4483488.817,23.400,0.129,1
det,72,prep,4483571.469,4488663.625,5.092,,1
det,72,infer,4488665.736,4513929.765,25.264,0.136,1
det,73,prep,4514012.640,4519888.096,5.875,,1
det,73,infer,4519890.170,4543940.543,24.050,0.129,1
det,74,prep,4544023.603,4548997.327,4.974,,1
det,74,infer,4548999.771,4575369.284,26.370,0.129,1
det,75,prep,4575455.196,4585018.364,9.563,,1
det,75,infer,4585020.661,4606756.986,21.736,0.131,1
det,76,prep,4606867.955,4613783.410,6.915,,1
det,76,infer,4613785.614,4636922.587,23.137,0.134,1
det,77,prep,4637008.943,4642802.173,5.793,,1
det,77,infer,4642805.062,4670826.254,28.021,0.129,1
det,78,prep,4670911.073,4676263.132,5.352,,1
det,78,infer,4676265.984,4703253.807,26.988,0.129,1
det,79,prep,4703332.422,4708533.917,5.201,,1
det,79,infer,4708536.676,4733424.519,24.888,0.130,1
det,80,prep,4733512.931,4739339.792,5.827,,1
det,80,infer,4739342.051,4761976.794,22.635,0.127,1
det,81,prep,4762060.521,4768389.779,6.329,,1
det,81,infer,4768391.946,4793739.016,25.347,0.126,1
det,82,prep,4793822.687,4798688.812,4.866,,1
det,82,infer,4798691.220,4824702.695,26.011,0.126,1
det,83,prep,4824786.089,4829636.584,4.850,,1
det,83,infer,4829639.473,4854748.549,25.109,0.127,1
det,84,prep,4854760.939,4861397.824,6.637,,1
det,84,infer,4861399.361,4885058.158,23.659,0.130,1
det,85,prep,4885146.792,4890341.879,5.195,,1
det,85,infer,4890344.842,4914263.115,23.918,0.131,1
det,86,prep,4914353.879,4922470.490,8.117,,1
det,86,infer,4922472.787,4945699.246,23.226,0.133,1
det,87,prep,4945797.066,4952602.737,6.806,,1
det,87,infer,4952604.756,4974895.018,22.290,0.134,1
det,88,prep,4974983.300,4981334.319,6.351,,1
det,88,infer,4981336.726,5006326.278,24.990,0.138,1
det,89,prep,5006416.042,5010667.413,4.251,,1
det,89,infer,5010670.228,5041538.606,30.868,0.132,1
det,90,prep,5041552.273,5046494.681,4.942,,1
det,90,infer,5046497.014,5069179.685,22.683,0.124,1
det,91,prep,5069192.557,5073886.062,4.694,,1
det,91,infer,5073888.377,5099387.974,25.500,0.126,1
det,92,prep,5099467.033,5106309.318,6.842,,1
det,92,infer,5106312.670,5151437.556,45.125,0.134,1
det,93,prep,5151518.375,5159202.963,7.685,,1
det,93,infer,5159205.370,5181268.917,22.064,0.133,1
det,94,prep,5181355.643,5186475.912,5.120,,1
det,94,infer,5186480.690,5210738.092,24.257,0.132,1
det,95,prep,5210820.170,5216453.725,5.634,,1
det,95,infer,5216455.929,5244623.758,28.168,0.133,1
det,96,prep,5244708.559,5250607.720,5.899,,1
det,96,infer,5250609.757,5273308.448,22.699,0.124,1
det,97,prep,5273382.989,5278608.596,5.226,,1
det,97,infer,5278611.448,5304213.791,25.602,0.132,1
det,98,prep,5304303.759,5310471.749,6.168,,1
det,98,infer,5310474.435,5332528.795,22.054,0.138,1
det,99,prep,5332627.559,5341357.814,8.730,,1
det,99,infer,5341360.758,5364820.878,23.460,0.132,1
det,100,prep,5364906.308,5370707.427,5.801,,1
det,100,infer,5370710.705,5394666.906,23.956,0.130,1
det,101,prep,5394754.355,5400755.948,6.002,,1
det,101,infer,5400757.781,5429663.149,28.905,0.126,1
