# epoch_wall_clock_ns=1788137766760940760
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,113,infer,3915049.631,3961170.017,46.120,0.137,1
seg,114,prep,3961255.092,3965412.626,4.158,,1
seg,114,infer,3965415.571,3988914.408,23.499,0.137,1
seg,115,prep,3988992.224,3992740.605,3.748,,1
seg,115,infer,3992743.809,4015986.384,23.243,0.136,1
seg,116,prep,4016045.588,4021072.226,5.027,,1
seg,116,infer,4021074.189,4044294.504,23.220,0.138,1
seg,117,prep,4044359.968,4049551.349,5.191,,1
seg,117,infer,4049554.146,4072813.498,23.259,0.141,1
seg,118,prep,4072890.555,4077639.893,4.749,,1
seg,118,infer,4077642.319,4100898.468,23.256,0.136,1
seg,119,prep,4100964.543,4105321.043,4.356,,1
seg,119,infer,4105323.377,4139636.519,34.313,0.136,1
seg,120,prep,4139721.390,4145048.032,5.327,,1
seg,120,infer,4145049.903,4168529.666,23.480,0.153,1
seg,121,prep,4168621.852,4172692.293,4.070,,1
seg,121,infer,4172695.052,4196503.004,23.808,0.144,1
seg,122,prep,4196569.042,4202557.100,5.988,,1
seg,122,infer,4202558.989,4226366.108,23.807,0.141,1
seg,123,prep,4226454.387,4232250.331,5.796,,1
seg,123,infer,4232252.554,4255866.188,23.614,0.137,1
seg,124,prep,4255929.782,4259527.272,3.597,,1
seg,124,infer,4259529.791,4283138.369,23.609,0.156,1
seg,125,prep,4283222.426,4288887.998,5.666,,1
seg,125,infer,4288890.739,4312398.428,23.508,0.137,1
seg,126,prep,4312474.299,4316316.848,3.843,,1
seg,126,infer,4316319.885,4339931.186,23.611,0.140,1
seg,127,prep,4340012.039,4343700.660,3.689,,1
seg,127,infer,4343702.493,4367006.957,23.304,0.130,1
seg,128,prep,4367017.680,4373585.689,6.568,,1
seg,128,infer,4373587.356,4397202.842,23.615,0.128,1
seg,129,prep,4397269.621,4401825.253,4.556,,1
seg,129,infer,4401827.994,4425461.314,23.633,0.136,1
seg,130,prep,4425530.722,4430314.264,4.784,,1
seg,130,infer,4430316.968,4454026.530,23.710,0.134,1
seg,131,prep,4454101.512,4458353.140,4.252,,1
seg,131,infer,4458355.159,4482017.479,23.662,0.137,1
seg,132,prep,4482093.832,4483374.774,1.281,,1
seg,132,infer,4483376.904,4506991.927,23.615,0.124,1
seg,133,prep,4507001.779,4510798.902,3.797,,1
seg,133,infer,4510801.198,4534450.629,23.649,0.128,1
seg,134,prep,4534518.741,4537992.211,3.473,,1
seg,134,infer,4537993.989,4561757.348,23.763,0.128,1
seg,135,prep,4561769.477,4566440.074,4.671,,1
seg,135,infer,4566442.019,4590083.616,23.642,0.124,1
seg,136,prep,4590155.321,4594887.196,4.732,,1
seg,136,infer,4594890.233,4618349.366,23.459,0.134,1
seg,137,prep,4618418.959,4621976.967,3.558,,1
seg,137,infer,4621979.671,4645800.104,23.820,0.135,1
seg,138,prep,4645865.402,4650342.736,4.477,,1
seg,138,infer,4650344.940,4673978.908,23.634,0.136,1
seg,139,prep,4674057.187,4678470.725,4.414,,1
seg,139,infer,4678472.910,4702156.823,23.684,0.135,1
seg,140,prep,4702225.046,4709582.510,7.357,,1
seg,140,infer,4709585.140,4733221.738,23.637,0.139,1
seg,141,prep,4733309.683,4737920.538,4.611,,1
seg,141,infer,4737922.798,4761680.823,23.758,0.141,1
seg,142,prep,4761756.583,4765134.589,3.378,,1
seg,142,infer,4765136.811,4789529.270,24.392,0.130,1
seg,143,prep,4789543.567,4795069.582,5.526,,1
seg,143,infer,4795072.211,4818063.338,22.991,0.140,1
seg,144,prep,4818151.654,4823540.537,5.389,,1
seg,144,infer,4823543.556,4846914.928,23.371,0.161,1
seg,145,prep,4846988.688,4851758.434,4.770,,1
seg,145,infer,4851762.897,4874908.063,23.145,0.143,1
seg,146,prep,4874990.971,4878929.855,3.939,,1
seg,146,infer,4878932.651,4902410.413,23.478,0.141,1
seg,147,prep,4902478.581,4906179.369,3.701,,1
seg,147,infer,4906181.776,4929310.053,23.128,0.135,1
seg,148,prep,4929385.479,4932415.092,3.030,,1
seg,148,infer,4932417.777,4955674.203,23.256,0.130,1
seg,149,prep,4955686.204,4960151.853,4.466,,1
seg,149,infer,4960154.279,4999154.350,39.000,0.169,1
seg,150,prep,4999253.370,5006322.627,7.069,,1
seg,150,infer,5006325.275,5029459.570,23.134,0.194,1
seg,151,prep,5029571.683,5035078.290,5.507,,1
seg,151,infer,5035080.457,5058624.423,23.544,0.170,1
seg,152,prep,5058637.461,5066420.912,7.783,,1
seg,152,infer,5066423.171,5089754.172,23.331,0.163,1
seg,153,prep,5089836.599,5095756.471,5.920,,1
seg,153,infer,5095760.638,5119294.234,23.534,0.165,1
