# epoch_wall_clock_ns=1788137743708351743
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,0,prep,549956.710,562409.174,12.452,,1
seg,0,infer,562414.489,608090.325,45.676,0.202,1
seg,1,prep,608197.623,612294.307,4.097,,1
seg,1,infer,612296.455,635519.897,23.223,0.153,1
seg,2,prep,635605.583,643605.061,7.999,,1
seg,2,infer,643607.524,667510.382,23.903,0.145,1
seg,3,prep,667585.346,669264.610,1.679,,1
seg,3,infer,669266.128,693311.155,24.045,0.119,1
seg,4,prep,693320.173,697670.899,4.351,,1
seg,4,infer,697672.862,721372.273,23.699,0.128,1
seg,5,prep,721435.829,725954.038,4.518,,1
seg,5,infer,725955.519,749634.041,23.679,0.130,1
seg,6,prep,749693.968,753320.405,3.626,,1
seg,6,infer,753322.239,796245.390,42.923,0.123,1
seg,7,prep,796262.390,800467.817,4.205,,1
seg,7,infer,800470.150,824309.322,23.839,0.144,1
seg,8,prep,824380.434,828111.836,3.731,,1
seg,8,infer,828113.707,852058.843,23.945,0.141,1
seg,9,prep,852067.769,857677.641,5.610,,1
seg,9,infer,857678.937,881757.742,24.079,0.132,1
seg,10,prep,881824.021,886222.376,4.398,,1
seg,10,infer,886223.728,925972.540,39.749,0.136,1
seg,11,prep,926041.078,931015.422,4.974,,1
seg,11,infer,931018.237,954574.313,23.556,0.137,1
seg,12,prep,954645.092,961087.067,6.442,,1
seg,12,infer,961088.882,984651.032,23.562,0.143,1
seg,13,prep,984714.699,989830.212,5.116,,1
seg,13,infer,989832.212,1013767.090,23.935,0.133,1
seg,14,prep,1013824.757,1018137.148,4.312,,1
seg,14,infer,1018138.463,1041781.188,23.643,0.136,1
seg,15,prep,1041842.189,1047718.435,5.876,,1
seg,15,infer,1047720.972,1071571.662,23.851,0.145,1
seg,16,prep,1071643.163,1075810.256,4.167,,1
seg,16,infer,1075812.590,1099633.113,23.821,0.142,1
seg,17,prep,1099695.244,1104559.606,4.864,,1
seg,17,infer,1104561.643,1128574.669,24.013,0.140,1
seg,18,prep,1128638.522,1135967.842,7.329,,1
seg,18,infer,1135970.268,1159837.681,23.867,0.146,1
seg,19,prep,1159901.071,1163475.804,3.575,,1
seg,19,infer,1163478.249,1187477.627,23.999,0.144,1
seg,20,prep,1187533.850,1190147.737,2.614,,1
seg,20,infer,1190149.366,1214043.502,23.894,0.136,1
seg,21,prep,1214053.595,1218833.641,4.780,,1
seg,21,infer,1218835.307,1242951.428,24.116,0.137,1
seg,22,prep,1243017.040,1249128.029,6.111,,1
seg,22,infer,1249130.677,1273097.518,23.967,0.144,1
seg,23,prep,1273161.056,1276136.799,2.976,,1
seg,23,infer,1276139.003,1300210.549,24.072,0.153,1
seg,24,prep,1300220.549,1303863.264,3.643,,1
seg,24,infer,1303865.209,1327923.846,24.059,0.146,1
seg,25,prep,1327988.254,1333081.582,5.093,,1
seg,25,infer,1333083.712,1357118.367,24.035,0.148,1
seg,26,prep,1357181.331,1361380.998,4.200,,1
seg,26,infer,1361384.184,1385430.062,24.046,0.145,1
seg,27,prep,1385488.618,1390109.032,4.620,,1
seg,27,infer,1390115.180,1413862.110,23.747,0.145,1
seg,28,prep,1413925.314,1418559.376,4.634,,1
seg,28,infer,1418561.636,1442616.402,24.055,0.147,1
seg,29,prep,1442679.977,1447996.345,5.316,,1
seg,29,infer,1447998.271,1471186.804,23.189,0.148,1
seg,30,prep,1471246.879,1476767.934,5.521,,1
seg,30,infer,1476769.953,1500326.380,23.556,0.149,1
seg,31,prep,1500391.307,1505839.065,5.448,,1
seg,31,infer,1505842.250,1529400.825,23.559,0.148,1
seg,32,prep,1529462.419,1532854.927,3.393,,1
seg,32,infer,1532857.279,1556460.744,23.603,0.142,1
seg,33,prep,1556514.726,1560876.007,4.361,,1
seg,33,infer,1560878.284,1584538.731,23.660,0.144,1
seg,34,prep,1584599.121,1588696.806,4.098,,1
seg,34,infer,1588698.935,1612423.624,23.725,0.141,1
seg,35,prep,1612434.124,1617240.985,4.807,,1
seg,35,infer,1617243.133,1650524.690,33.282,0.154,1
seg,36,prep,1650603.802,1656489.048,5.885,,1
seg,36,infer,1656491.548,1680384.553,23.893,0.148,1
seg,37,prep,1680447.091,1688254.437,7.807,,1
seg,37,infer,1688256.474,1711897.402,23.641,0.146,1
seg,38,prep,1711959.051,1716550.890,4.592,,1
seg,38,infer,1716553.446,1740407.710,23.854,0.144,1
seg,39,prep,1740470.915,1743927.998,3.457,,1
seg,39,infer,1743929.850,1767598.593,23.669,0.142,1
seg,40,prep,1767655.872,1770688.838,3.033,,1
seg,40,infer,1770690.505,1794462.083,23.772,0.137,1
seg,41,prep,1794471.787,1799629.930,5.158,,1
seg,41,infer,1799631.949,1838650.638,39.019,0.137,1
seg,42,prep,1838727.269,1843154.662,4.427,,1
seg,42,infer,1843157.292,1867637.601,24.480,0.152,1
seg,43,prep,1867696.343,1872271.941,4.576,,1
seg,43,infer,1872273.700,1896204.392,23.931,0.145,1
seg,44,prep,1896265.652,1902344.363,6.079,,1
seg,44,infer,1902346.567,1926343.055,23.996,0.148,1
seg,45,prep,1926403.593,1931645.515,5.242,,1
seg,45,infer,1931647.811,1973966.582,42.319,0.145,1
seg,46,prep,1974040.861,1978891.500,4.851,,1
seg,46,infer,1978893.889,2002332.778,23.439,0.144,1
seg,47,prep,2002400.704,2006492.333,4.092,,1
seg,47,infer,2006494.870,2030322.653,23.828,0.146,1
seg,48,prep,2030389.913,2034540.265,4.150,,1
seg,48,infer,2034542.469,2058335.917,23.793,0.145,1
seg,49,prep,2058401.659,2062659.568,4.258,,1
seg,49,infer,2062661.938,2086431.831,23.770,0.141,1
seg,50,prep,2086492.054,2090497.349,4.005,,1
seg,50,infer,2090499.719,2114359.169,23.859,0.142,1
seg,51,prep,2114419.299,2119064.806,4.646,,1
seg,51,infer,2119067.658,2142747.975,23.680,0.154,1
seg,52,prep,2142818.346,2147311.388,4.493,,1
seg,52,infer,2147313.888,2170908.519,23.595,0.147,1
seg,53,prep,2170973.613,2173590.166,2.617,,1
seg,53,infer,2173591.833,2197257.836,23.666,0.132,1
seg,54,prep,2197267.669,2201200.296,3.933,,1
seg,54,infer,2201203.463,2224415.885,23.212,0.140,1
seg,55,prep,2224488.997,2228391.549,3.903,,1
seg,55,infer,2228393.568,2251657.880,23.264,0.143,1
seg,56,prep,2251722.436,2256203.700,4.481,,1
seg,56,infer,2256205.904,2279424.271,23.218,0.145,1
seg,57,prep,2279497.068,2286091.212,6.594,,1
seg,57,infer,2286094.286,2309347.616,23.253,0.150,1
seg,58,prep,2309414.321,2313281.354,3.867,,1
seg,58,infer,2313284.150,2336489.387,23.205,0.138,1
seg,59,prep,2336500.053,2339867.821,3.368,,1
seg,59,infer,2339869.321,2363125.780,23.256,0.124,1
seg,60,prep,2363135.021,2366583.567,3.449,,1
seg,60,infer,2366585.771,2390117.493,23.532,0.127,1
seg,61,prep,2390127.178,2394448.644,4.321,,1
seg,61,infer,2394450.644,2417690.844,23.240,0.138,1
seg,62,prep,2417768.771,2421387.708,3.619,,1
seg,62,infer,2421389.671,2444465.146,23.075,0.138,1
seg,63,prep,2444475.721,2446923.142,2.447,,1
seg,63,infer,2446925.605,2470257.732,23.332,0.128,1
seg,64,prep,2470266.418,2475900.993,5.635,,1
seg,64,infer,2475904.086,2499184.786,23.281,0.139,1
seg,65,prep,2499247.917,2503479.029,4.231,,1
seg,65,infer,2503481.344,2526818.156,23.337,0.151,1
seg,66,prep,2526892.824,2531796.278,4.903,,1
seg,66,infer,2531799.537,2555023.330,23.224,0.144,1
seg,67,prep,2555092.590,2561913.885,6.821,,1
seg,67,infer,2561916.163,2585277.420,23.361,0.144,1
seg,68,prep,2585347.439,2590432.840,5.085,,1
seg,68,infer,2590435.322,2613687.522,23.252,0.143,1
seg,69,prep,2613697.837,2619144.095,5.446,,1
seg,69,infer,2619145.354,2642278.794,23.133,0.138,1
seg,70,prep,2642352.054,2644863.310,2.511,,1
seg,70,infer,2644865.791,2688777.175,43.911,0.136,1
seg,71,prep,2688791.564,2693846.206,5.055,,1
seg,71,infer,2693848.521,2717734.155,23.886,0.141,1
seg,72,prep,2717816.619,2721824.340,4.008,,1
seg,72,infer,2721826.562,2745125.855,23.299,0.149,1
seg,73,prep,2745198.726,2749730.176,4.531,,1
seg,73,infer,2749732.546,2773217.527,23.485,0.148,1
seg,74,prep,2773280.658,2777022.689,3.742,,1
seg,74,infer,2777025.578,2800170.536,23.145,0.145,1
seg,75,prep,2800243.611,2807909.362,7.666,,1
seg,75,infer,2807911.566,2830997.801,23.086,0.146,1
seg,76,prep,2831066.820,2836480.874,5.414,,1
seg,76,infer,2836483.818,2871426.045,34.942,0.148,1
seg,77,prep,2871508.769,2875904.642,4.396,,1
seg,77,infer,2875908.031,2898993.544,23.086,0.145,1
seg,78,prep,2899063.952,2902935.004,3.871,,1
seg,78,infer,2902937.504,2926339.132,23.402,0.149,1
seg,79,prep,2926416.466,2930451.039,4.035,,1
seg,79,infer,2930453.409,2953743.554,23.290,0.148,1
seg,80,prep,2953806.351,2958104.464,4.298,,1
seg,80,infer,2958106.279,2981483.314,23.377,0.141,1
seg,81,prep,2981549.963,2986451.140,4.901,,1
seg,81,infer,2986453.510,3022863.535,36.410,0.146,1
seg,82,prep,3022932.369,3026632.141,3.700,,1
seg,82,infer,3026634.641,3049849.266,23.215,0.156,1
seg,83,prep,3049928.915,3053312.257,3.383,,1
seg,83,infer,3053314.127,3076453.437,23.139,0.145,1
seg,84,prep,3076464.659,3081776.916,5.312,,1
seg,84,infer,3081778.805,3105049.746,23.271,0.137,1
seg,85,prep,3105125.710,3108965.594,3.840,,1
seg,85,infer,3108968.631,3132083.330,23.115,0.148,1
seg,86,prep,3132146.053,3138364.821,6.219,,1
seg,86,infer,3138367.377,3161598.410,23.231,0.150,1
seg,87,prep,3161678.689,3167198.911,5.520,,1
seg,87,infer,3167201.522,3190537.723,23.336,0.144,1
seg,88,prep,3190603.835,3195612.865,5.009,,1
seg,88,infer,3195615.458,3219150.217,23.535,0.143,1
seg,89,prep,3219232.570,3222452.798,3.220,,1
seg,89,infer,3222455.484,3245700.406,23.245,0.142,1
seg,90,prep,3245711.128,3249076.118,3.365,,1
seg,90,infer,3249077.599,3272322.651,23.245,0.128,1
seg,91,prep,3272332.058,3275844.791,3.513,,1
seg,91,infer,3275845.976,3298985.822,23.140,0.129,1
seg,92,prep,3299056.712,3304393.691,5.337,,1
seg,92,infer,3304395.506,3327451.203,23.056,0.142,1
seg,93,prep,3327512.277,3333479.172,5.967,,1
seg,93,infer,3333481.505,3356493.813,23.012,0.143,1
seg,94,prep,3356572.314,3360309.160,3.737,,1
seg,94,infer,3360311.567,3383284.152,22.973,0.142,1
seg,95,prep,3383349.245,3387734.063,4.385,,1
seg,95,infer,3387737.360,3410952.633,23.215,0.146,1
seg,96,prep,3411017.689,3415226.264,4.209,,1
seg,96,infer,3415228.097,3438384.647,23.157,0.137,1
seg,97,prep,3438458.315,3442500.702,4.042,,1
seg,97,infer,3442502.887,3465410.193,22.907,0.143,1
seg,98,prep,3465481.972,3470285.684,4.804,,1
seg,98,infer,3470288.444,3493204.805,22.916,0.147,1
seg,99,prep,3493271.380,3500356.438,7.085,,1
seg,99,infer,3500358.327,3523433.116,23.075,0.143,1
seg,100,prep,3523499.821,3528036.419,4.537,,1
seg,100,infer,3528038.437,3551198.765,23.160,0.158,1
seg,101,prep,3551271.229,3555923.458,4.652,,1
seg,101,infer,3555925.365,3579137.101,23.212,0.145,1
seg,102,prep,3579200.158,3586380.179,7.180,,1
seg,102,infer,3586382.087,3609663.139,23.281,0.149,1
seg,103,prep,3609736.473,3613650.803,3.914,,1
seg,103,infer,3613652.303,3636559.498,22.907,0.141,1
seg,104,prep,3636629.480,3643209.105,6.580,,1
seg,104,infer,3643211.198,3666143.245,22.932,0.144,1
seg,105,prep,3666215.135,3669881.498,3.666,,1
seg,105,infer,3669883.424,3692976.622,23.093,0.144,1
seg,106,prep,3693049.678,3697341.791,4.292,,1
seg,106,infer,3697343.828,3745680.066,48.336,0.138,1
seg,107,prep,3745755.827,3750286.350,4.531,,1
seg,107,infer,3750288.258,3773603.939,23.316,0.150,1
seg,108,prep,3773677.737,3777227.321,3.550,,1
seg,108,infer,3777229.840,3800395.334,23.165,0.143,1
seg,109,prep,3800454.668,3804573.779,4.119,,1
seg,109,infer,3804575.927,3827809.793,23.234,0.143,1
seg,110,prep,3827881.275,3833764.465,5.883,,1
seg,110,infer,3833766.965,3857151.074,23.384,0.152,1
seg,111,prep,3857214.649,3861905.100,4.690,,1
seg,111,infer,3861907.193,3885218.541,23.311,0.142,1
seg,112,prep,3885288.653,3890790.430,5.502,,1
seg,112,infer,3890792.949,3918640.117,27.847,0.147,1
seg,113,prep,3918716.970,3924197.099,5.480,,1
seg,113,infer,3924198.877,3948021.750,23.823,0.150,1
seg,114,prep,3948098.011,3952019.989,3.922,,1
seg,114,infer,3952022.322,3975578.304,23.556,0.164,1
seg,115,prep,3975641.508,3979362.539,3.721,,1
seg,115,infer,3979364.688,4002913.854,23.549,0.139,1
seg,116,prep,4002969.540,4007998.996,5.029,,1
seg,116,infer,4008001.089,4031605.682,23.605,0.144,1
seg,117,prep,4031685.720,4037010.087,5.324,,1
seg,117,infer,4037012.828,4063710.462,26.698,0.153,1
seg,118,prep,4063786.445,4068624.287,4.838,,1
seg,118,infer,4068626.935,4092188.713,23.562,0.152,1
seg,119,prep,4092262.436,4096639.013,4.377,,1
seg,119,infer,4096641.772,4120248.143,23.606,0.144,1
seg,120,prep,4120310.626,4125460.380,5.150,,1
seg,120,infer,4125463.028,4148857.211,23.394,0.141,1
seg,121,prep,4148922.045,4152904.431,3.982,,1
seg,121,infer,4152906.283,4176240.021,23.334,0.146,1
seg,122,prep,4176312.318,4182321.269,6.009,,1
seg,122,infer,4182323.880,4205631.006,23.307,0.158,1
seg,123,prep,4205712.526,4211489.584,5.777,,1
seg,123,infer,4211491.881,4234905.323,23.413,0.146,1
seg,124,prep,4234966.583,4238564.501,3.598,,1
seg,124,infer,4238568.242,4262303.559,23.735,0.143,1
seg,125,prep,4262402.598,4268354.751,5.952,,1
seg,125,infer,4268357.325,4291707.711,23.350,0.156,1
seg,126,prep,4291806.916,4295800.507,3.994,,1
seg,126,infer,4295803.062,4319194.818,23.392,0.157,1
seg,127,prep,4319294.357,4322954.665,3.660,,1
seg,127,infer,4322957.276,4346376.292,23.419,0.151,1
seg,128,prep,4346391.514,4353042.733,6.651,,1
seg,128,infer,4353045.492,4376456.730,23.411,0.148,1
seg,129,prep,4376530.898,4381087.143,4.556,,1
seg,129,infer,4381089.014,4404445.622,23.357,0.145,1
seg,130,prep,4404523.789,4409310.686,4.787,,1
seg,130,infer,4409313.149,4432502.921,23.190,0.145,1
seg,131,prep,4432571.274,4436820.053,4.249,,1
seg,131,infer,4436822.498,4460283.107,23.461,0.141,1
seg,132,prep,4460369.793,4461623.513,1.254,,1
seg,132,infer,4461625.217,4484516.152,22.891,0.129,1
seg,133,prep,4484524.356,4488327.258,3.803,,1
seg,133,infer,4488330.777,4511622.328,23.292,0.136,1
seg,134,prep,4511695.792,4515600.103,3.904,,1
seg,134,infer,4515602.418,4539211.196,23.609,0.149,1
seg,135,prep,4539226.881,4543976.963,4.750,,1
seg,135,infer,4543980.389,4567182.346,23.202,0.149,1
seg,136,prep,4567261.033,4571972.855,4.712,,1
seg,136,infer,4571975.262,4595198.590,23.223,0.149,1
seg,137,prep,4595264.480,4598834.824,3.570,,1
seg,137,infer,4598836.972,4621883.761,23.047,0.142,1
seg,138,prep,4621960.521,4626443.933,4.483,,1
seg,138,infer,4626446.173,4649540.815,23.095,0.142,1
seg,139,prep,4649608.464,4654016.430,4.408,,1
seg,139,infer,4654018.800,4676938.106,22.919,0.141,1
seg,140,prep,4677007.310,4684386.964,7.380,,1
seg,140,infer,4684389.446,4707399.253,23.010,0.152,1
seg,141,prep,4707489.643,4712070.370,4.581,,1
seg,141,infer,4712073.037,4735202.568,23.130,0.158,1
seg,142,prep,4735268.346,4738624.447,3.356,,1
seg,142,infer,4738627.169,4762878.307,24.251,0.132,1
seg,143,prep,4762888.418,4768215.304,5.327,,1
seg,143,infer,4768217.249,4793551.160,25.334,0.138,1
seg,144,prep,4793630.217,4799052.048,5.422,,1
seg,144,infer,4799054.697,4822046.559,22.992,0.150,1
seg,145,prep,4822122.504,4826799.363,4.677,,1
seg,145,infer,4826801.418,4850386.511,23.585,0.155,1
seg,146,prep,4850455.271,4854346.082,3.891,,1
seg,146,infer,4854349.323,4877878.988,23.530,0.146,1
seg,147,prep,4877960.508,4881615.631,3.655,,1
seg,147,infer,4881617.871,4905201.334,23.583,0.145,1
seg,148,prep,4905265.946,4908320.357,3.054,,1
seg,148,infer,4908322.320,4932528.643,24.206,0.135,1
seg,149,prep,4932540.458,4936240.099,3.700,,1
seg,149,infer,4936242.600,4990690.214,54.448,0.139,1
seg,150,prep,4990791.827,4997444.638,6.653,,1
seg,150,infer,4997447.897,5020460.537,23.013,0.181,1
seg,151,prep,5020552.427,5025716.737,5.164,,1
seg,151,infer,5025719.070,5049188.476,23.469,0.167,1
seg,152,prep,5049199.809,5056897.504,7.698,,1
seg,152,infer,5056900.004,5091125.738,34.226,0.174,1
seg,153,prep,5091229.721,5097141.226,5.912,,1
seg,153,infer,5097144.226,5120446.666,23.302,0.179,1
seg,154,prep,5120536.130,5128311.234,7.775,,1
seg,154,infer,5128314.993,5151984.272,23.669,0.182,1
seg,155,prep,5152066.347,5158021.056,5.955,,1
seg,155,infer,5158023.667,5181371.775,23.348,0.179,1
seg,156,prep,5181460.405,5189833.850,8.373,,1
seg,156,infer,5189836.517,5213196.254,23.360,0.179,1
seg,157,prep,5213301.515,5217863.113,4.562,,1
seg,157,infer,5217865.520,5241271.518,23.406,0.163,1
seg,158,prep,5241280.666,5247590.472,6.310,,1
seg,158,infer,5247592.731,5270841.912,23.249,0.165,1
seg,159,prep,5270938.950,5275756.570,4.818,,1
seg,159,infer,5275759.107,5299137.511,23.378,0.161,1
seg,160,prep,5299148.141,5306578.666,7.431,,1
seg,160,infer,5306581.129,5330116.108,23.535,0.165,1
seg,161,prep,5330196.221,5338525.072,8.329,,1
seg,161,infer,5338527.387,5361538.397,23.011,0.179,1
seg,162,prep,5361618.916,5371727.514,10.109,,1
seg,162,infer,5371730.069,5395168.992,23.439,0.179,1
seg,163,prep,5395245.012,5401125.720,5.881,,1
seg,163,infer,5401128.812,5424354.307,23.225,0.169,1
seg,164,prep,5424461.141,5429228.557,4.767,,1
seg,164,infer,5429230.835,5452482.681,23.252,0.164,1
seg,165,prep,5452556.200,5456769.701,4.214,,1
seg,165,infer,5456772.534,5479930.916,23.158,0.160,1
seg,166,prep,5479941.509,5485481.287,5.540,,1
seg,166,infer,5485483.601,5508780.245,23.297,0.162,1
seg,167,prep,5508882.024,5514990.272,6.108,,1
seg,167,infer,5514992.587,5538297.063,23.304,0.169,1
seg,168,prep,5538375.231,5543962.842,5.588,,1
seg,168,infer,5543965.935,5567214.152,23.248,0.166,1
seg,169,prep,5567296.931,5573270.881,5.974,,1
seg,169,infer,5573273.195,5596615.358,23.342,0.166,1
seg,170,prep,5596690.285,5600713.560,4.023,,1
seg,170,infer,5600716.227,5624113.353,23.397,0.162,1
seg,171,prep,5624124.483,5627365.656,3.241,,1
seg,171,infer,5627367.526,5650609.391,23.242,0.152,1
seg,172,prep,5650620.354,5655750.459,5.130,,1
seg,172,infer,5655752.756,5679172.290,23.420,0.160,1
seg,173,prep,5679261.013,5685988.714,6.728,,1
seg,173,infer,5685991.565,5709180.893,23.189,0.171,1
seg,174,prep,5709266.023,5715623.793,6.358,,1
seg,174,infer,5715625.997,5738499.246,22.873,0.169,1
seg,175,prep,5738578.061,5745455.783,6.878,,1
seg,175,infer,5745457.912,5768648.647,23.191,0.169,1
seg,176,prep,5768736.370,5772804.665,4.068,,1
seg,176,infer,5772807.850,5796217.032,23.409,0.169,1
seg,177,prep,5796293.792,5804616.736,8.323,,1
seg,177,infer,5804619.273,5828618.185,23.999,0.173,1
seg,178,prep,5828713.890,5834908.787,6.195,,1
seg,178,infer,5834911.510,5858282.691,23.371,0.180,1
seg,179,prep,5858365.433,5863766.042,5.401,,1
seg,179,infer,5863768.671,5887067.722,23.299,0.168,1
