# epoch_wall_clock_ns=1788138013185453841
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,64,infer,3297531.751,3324190.907,26.659,0.178,1
seg,65,prep,3324296.260,3330252.844,5.957,,1
seg,65,infer,3330254.381,3357521.116,27.267,0.169,1
seg,66,prep,3357623.673,3364470.246,6.847,,1
seg,66,infer,3364473.153,3390780.344,26.307,0.269,1
seg,67,prep,3390895.789,3400674.959,9.779,,1
seg,67,infer,3400677.756,3427498.080,26.820,0.337,1
seg,68,prep,3427601.432,3434872.398,7.271,,1
seg,68,infer,3434874.398,3462096.651,27.222,0.193,1
seg,69,prep,3462112.355,3469421.931,7.310,,1
seg,69,infer,3469424.191,3496360.849,26.937,0.171,1
seg,70,prep,3496459.591,3499756.802,3.297,,1
seg,70,infer,3499758.876,3528279.047,28.520,0.161,1
seg,71,prep,3528293.862,3534989.767,6.696,,1
seg,71,infer,3534990.786,3562571.153,27.580,0.182,1
seg,72,prep,3562670.969,3568258.624,5.588,,1
seg,72,infer,3568261.402,3597834.563,29.573,0.175,1
seg,73,prep,3597943.897,3604362.411,6.419,,1
seg,73,infer,3604366.615,3631785.425,27.419,0.174,1
seg,74,prep,3631895.723,3637078.671,5.183,,1
seg,74,infer,3637081.171,3664232.517,27.151,0.174,1
seg,75,prep,3664332.017,3675143.288,10.811,,1
seg,75,infer,3675146.029,3702259.022,27.113,0.191,1
seg,76,prep,3702370.857,3709898.268,7.527,,1
seg,76,infer,3709900.824,3759338.698,49.438,0.185,1
seg,77,prep,3759455.070,3765511.192,6.056,,1
seg,77,infer,3765514.136,3792706.686,27.193,0.175,1
seg,78,prep,3792810.520,3797847.726,5.037,,1
seg,78,infer,3797850.338,3826048.339,28.198,0.169,1
seg,79,prep,3826149.488,3831666.921,5.517,,1
seg,79,infer,3831670.180,3858306.206,26.636,0.164,1
seg,80,prep,3858406.911,3864084.530,5.678,,1
seg,80,infer,3864087.419,3891091.374,27.004,0.166,1
seg,81,prep,3891188.449,3897991.651,6.803,,1
seg,81,infer,3897993.762,3925531.758,27.538,0.176,1
seg,82,prep,3925653.444,3930769.392,5.116,,1
seg,82,infer,3930771.763,3958508.797,27.737,0.227,1
seg,83,prep,3958610.891,3963372.188,4.761,,1
seg,83,infer,3963375.373,3989961.436,26.586,0.170,1
seg,84,prep,3989975.658,3997022.140,7.046,,1
seg,84,infer,3997023.658,4024057.854,27.034,0.159,1
seg,85,prep,4024152.411,4029226.340,5.074,,1
seg,85,infer,4029229.043,4055703.642,26.475,0.167,1
seg,86,prep,4055803.902,4064077.061,8.273,,1
seg,86,infer,4064079.431,4090800.402,26.721,0.179,1
seg,87,prep,4090902.014,4098605.094,7.703,,1
