# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,49,infer,1691686.840,1710723.436,19.037,0.138,1
pose,50,prep,1710786.548,1714803.295,4.017,,1
pose,50,infer,1714805.851,1733927.411,19.122,0.140,1
pose,51,prep,1733987.560,1738621.203,4.634,,1
pose,51,infer,1738623.259,1757499.224,18.876,0.143,1
pose,52,prep,1757562.484,1762037.236,4.475,,1
pose,52,infer,1762038.940,1781007.258,18.968,0.137,1
pose,53,prep,1781082.592,1783701.732,2.619,,1
pose,53,infer,1783703.361,1802929.626,19.226,0.133,1
pose,54,prep,1802939.238,1806842.188,3.903,,1
pose,54,infer,1806843.743,1825642.578,18.799,0.136,1
pose,55,prep,1825710.319,1829618.417,3.908,,1
pose,55,infer,1829620.306,1849877.712,20.257,0.143,1
pose,56,prep,1849956.232,1854461.781,4.506,,1
pose,56,infer,1854463.892,1873694.731,19.231,0.148,1
pose,57,prep,1873772.102,1880391.674,6.620,,1
pose,57,infer,1880394.045,1899069.934,18.676,0.150,1
pose,58,prep,1899139.971,1903024.366,3.884,,1
pose,58,infer,1903026.384,1921451.418,18.425,0.129,1
pose,59,prep,1921460.900,1924835.122,3.374,,1
pose,59,infer,1924836.492,1943330.935,18.494,0.123,1
pose,60,prep,1943339.324,1946772.472,3.433,,1
pose,60,infer,1946773.639,1965342.804,18.569,0.123,1
pose,61,prep,1965351.638,1969651.148,4.300,,1
pose,61,infer,1969653.388,1988330.073,18.677,0.134,1
pose,62,prep,1988400.537,1992005.428,3.605,,1
pose,62,infer,1992007.373,2010537.297,18.530,0.130,1
pose,63,prep,2010547.112,2013007.102,2.460,,1
pose,63,infer,2013008.731,2031577.360,18.569,0.123,1
pose,64,prep,2031586.138,2037251.181,5.665,,1
pose,64,infer,2037253.718,2055772.420,18.519,0.139,1
pose,65,prep,2055871.884,2060094.374,4.222,,1
pose,65,infer,2060096.578,2078702.725,18.606,0.149,1
pose,66,prep,2078773.522,2083684.650,4.911,,1
pose,66,infer,2083687.354,2102124.555,18.437,0.148,1
pose,67,prep,2102191.685,2109044.963,6.853,,1
pose,67,infer,2109047.093,2127801.298,18.754,0.145,1
pose,68,prep,2127883.484,2133000.725,5.117,,1
pose,68,infer,2133002.725,2151532.000,18.529,0.137,1
pose,69,prep,2151542.186,2157007.542,5.465,,1
pose,69,infer,2157009.467,2175408.668,18.399,0.128,1
pose,70,prep,2175473.983,2177943.955,2.470,,1
pose,70,infer,2177946.362,2196540.305,18.594,0.129,1
pose,71,prep,2196550.953,2201500.544,4.950,,1
pose,71,infer,2201502.711,2220069.950,18.567,0.125,1
pose,72,prep,2220137.191,2224106.846,3.970,,1
pose,72,infer,2224108.846,2242781.919,18.673,0.138,1
pose,73,prep,2242854.179,2247389.932,4.536,,1
pose,73,infer,2247392.469,2265921.412,18.529,0.139,1
pose,74,prep,2265987.801,2269733.250,3.745,,1
pose,74,infer,2269735.509,2288382.971,18.647,0.136,1
pose,75,prep,2288448.064,2296143.278,7.695,,1
pose,75,infer,2296145.278,2314539.793,18.395,0.136,1
pose,76,prep,2314610.904,2320023.667,5.413,,1
pose,76,infer,2320025.426,2338536.035,18.511,0.141,1
pose,77,prep,2338600.777,2342998.621,4.398,,1
pose,77,infer,2343000.862,2361561.601,18.561,0.138,1
pose,78,prep,2361631.194,2365498.625,3.867,,1
pose,78,infer,2365501.254,2383910.492,18.409,0.137,1
pose,79,prep,2383982.363,2388038.500,4.056,,1
pose,79,infer,2388040.352,2406535.145,18.495,0.137,1
pose,80,prep,2406604.739,2410928.119,4.323,,1
pose,80,infer,2410929.656,2429257.337,18.328,0.136,1
pose,81,prep,2429312.319,2434163.502,4.851,,1
pose,81,infer,2434165.409,2452684.185,18.519,0.136,1
pose,82,prep,2452758.148,2456410.429,3.652,,1
pose,82,infer,2456412.114,2475045.780,18.634,0.142,1
pose,83,prep,2475114.077,2478529.558,3.415,,1
pose,83,infer,2478530.984,2496819.646,18.289,0.131,1
pose,84,prep,2496832.758,2502068.722,5.236,,1
pose,84,infer,2502070.222,2520719.554,18.649,0.129,1
pose,85,prep,2520794.685,2524640.116,3.845,,1
pose,85,infer,2524642.449,2543206.392,18.564,0.145,1
pose,86,prep,2543273.707,2549501.145,6.227,,1
pose,86,infer,2549503.275,2567924.420,18.421,0.141,1
pose,87,prep,2568002.495,2573547.777,5.545,,1
pose,87,infer,2573549.648,2592224.944,18.675,0.139,1
pose,88,prep,2592288.166,2597405.685,5.118,,1
pose,88,infer,2597408.111,2634620.683,37.213,0.138,1
pose,89,prep,2634707.850,2637995.534,3.288,,1
pose,89,infer,2637997.923,2657353.060,19.355,0.139,1
pose,90,prep,2657365.263,2660777.134,3.412,,1
pose,90,infer,2660778.986,2679438.818,18.660,0.135,1
pose,91,prep,2679448.911,2682938.486,3.490,,1
pose,91,infer,2682940.745,2701448.576,18.508,0.124,1
pose,92,prep,2701518.651,2706860.450,5.342,,1
pose,92,infer,2706862.358,2725526.653,18.664,0.148,1
pose,93,prep,2725596.654,2731593.460,5.997,,1
pose,93,infer,2731595.182,2750390.831,18.796,0.132,1
pose,94,prep,2750451.554,2754138.002,3.686,,1
pose,94,infer,2754139.928,2772724.204,18.584,0.139,1
pose,95,prep,2772783.093,2777188.401,4.405,,1
pose,95,infer,2777191.586,2795709.195,18.518,0.137,1
pose,96,prep,2795793.584,2800013.964,4.220,,1
pose,96,infer,2800016.834,2818642.611,18.626,0.133,1
pose,97,prep,2818698.871,2822745.507,4.047,,1
pose,97,infer,2822747.933,2841350.432,18.602,0.134,1
pose,98,prep,2841424.970,2846227.967,4.803,,1
pose,98,infer,2846229.874,2865179.969,18.950,0.138,1
pose,99,prep,2865258.859,2872386.233,7.127,,1
pose,99,infer,2872388.696,2891793.536,19.405,0.139,1
pose,100,prep,2891885.334,2896523.940,4.639,,1
pose,100,infer,2896526.977,2915614.147,19.087,0.142,1
pose,101,prep,2915684.574,2920369.810,4.685,,1
pose,101,infer,2920372.384,2939038.754,18.666,0.140,1
pose,102,prep,2939107.329,2946251.796,7.144,,1
pose,102,infer,2946254.314,2964988.611,18.734,0.135,1
pose,103,prep,2965064.519,2969057.710,3.993,,1
pose,103,infer,2969060.229,2987746.784,18.687,0.144,1
pose,104,prep,2987819.822,2994419.283,6.599,,1
pose,104,infer,2994421.338,3012982.318,18.561,0.138,1
pose,105,prep,3013055.967,3016694.099,3.638,,1
pose,105,infer,3016696.803,3035310.302,18.613,0.171,1
pose,106,prep,3035394.914,3039673.479,4.279,,1
pose,106,infer,3039675.664,3058144.513,18.469,0.132,1
pose,107,prep,3058206.810,3062679.951,4.473,,1
pose,107,infer,3062682.599,3081510.471,18.828,0.137,1
pose,108,prep,3081576.916,3085169.251,3.592,,1
pose,108,infer,3085171.492,3103987.808,18.816,0.137,1
pose,109,prep,3104057.383,3108187.946,4.131,,1
pose,109,infer,3108190.187,3126962.373,18.772,0.136,1
pose,110,prep,3127025.151,3132968.438,5.943,,1
pose,110,infer,3132970.846,3151704.049,18.733,0.138,1
pose,111,prep,3151772.994,3156487.083,4.714,,1
pose,111,infer,3156488.861,3175253.027,18.764,0.141,1
pose,112,prep,3175318.787,3180846.569,5.528,,1
pose,112,infer,3180849.199,3199485.920,18.637,0.139,1
pose,113,prep,3199562.495,3204945.609,5.383,,1
