run_id,use_det,use_seg,use_pose,batch,threshold_det,threshold_seg,threshold_pose,timeout_ms,priority_det,priority_seg,priority_pose,det_latency_ms,seg_latency_ms,pose_latency_ms,cpu_percent,mem_percent,voluntary_ctx_switches,nonvoluntary_ctx_switches,npu_percent,switches_per_s,idle_time_pct,run_time_s,avg_fps_det,avg_latency_det,max_latency_det,activation_det,avg_fps_seg,avg_latency_seg,max_latency_seg,activation_seg,avg_fps_pose,avg_latency_pose,max_latency_pose,activation_pose
1,1,1,0,1,31,1,None,0,15,0,None,86.335012,86.445083,None,12.6279,11.497,9158,2148,96.3134,20.365,5.468,29.757,10.149,39.691,46.127,175.412,10.183,54.75,68.212,185.984,None,None,None,None
1,1,1,0,1,31,15,None,0,15,0,None,86.429131,86.535829,None,12.7148,11.4846,9178,2104,96.2644,20.331,5.65,29.757,10.149,39.673,45.311,174.573,10.149,54.772,66.196,184.634,None,None,None,None
1,1,1,0,1,31,31,None,0,15,0,None,86.124523,86.409578,None,12.6275,11.567,9137,2179,96.3479,20.466,5.328,29.757,10.216,39.567,46.028,175.655,10.216,54.57,67.372,185.364,None,None,None,None
1,1,1,0,1,31,1,None,0,15,15,None,86.758616,86.769939,None,12.7204,11.4958,9129,2146,96.2479,20.244,5.514,29.737,10.088,39.813,45.726,172.066,10.122,55.149,66.813,182.008,None,None,None,None
1,1,1,0,1,31,15,None,0,15,15,None,86.425564,86.620132,None,13.1218,11.5171,9097,2111,96.3497,20.336,5.359,29.75,10.151,39.812,46.384,173.227,10.151,54.896,74.899,184.498,None,None,None,None
1,1,1,0,1,31,31,None,0,15,15,None,86.386003,86.521136,None,13.0978,11.5485,9091,2320,96.2908,20.351,5.462,29.728,10.159,39.713,46.237,173.691,10.159,54.824,65.566,185.049,None,None,None,None
1,1,1,0,1,31,1,None,0,15,31,None,86.200801,86.619769,None,12.9909,11.5231,9075,2227,96.2323,20.333,5.519,29.755,10.15,39.733,45.575,172.649,10.15,54.834,69.891,184.291,None,None,None,None
1,1,1,0,1,31,15,None,0,15,31,None,86.200137,86.396003,None,12.6861,11.4743,9106,2210,96.3377,20.416,5.406,29.732,10.191,39.671,45.603,174.231,10.191,54.621,67.005,185.886,None,None,None,None
1,1,1,0,1,31,31,None,0,15,31,None,86.243408,86.398972,None,12.6056,11.5895,9077,2157,96.3505,20.415,5.334,29.732,10.191,39.73,45.143,173.224,10.191,54.634,65.747,184.103,None,None,None,None
1,1,1,0,1,1,1,None,0,31,0,None,86.256422,86.538555,None,12.7205,11.5346,9123,2186,96.3327,20.368,5.36,29.752,10.15,39.725,46.014,174.068,10.184,54.808,67.695,183.018,None,None,None,None
1,1,1,0,1,1,15,None,0,31,0,None,86.489474,86.662490,None,12.609,11.5336,9086,2141,96.2987,20.366,5.503,29.756,10.149,39.628,45.995,173.218,10.183,54.776,66.955,184.55,None,None,None,None
1,1,1,0,1,1,31,None,0,31,0,None,86.424531,86.968587,None,13.5024,11.5055,9101,2199,96.1818,20.232,5.553,29.754,10.083,39.872,46.226,171.594,10.116,55.106,71.678,183.538,None,None,None,None
1,1,1,0,1,1,1,None,0,31,15,None,86.271191,86.869189,None,13.3233,11.5308,9095,2061,96.2794,20.332,5.557,29.756,10.149,39.705,50.164,173.88,10.149,54.829,68.68,184.664,None,None,None,None
1,1,1,0,1,1,15,None,0,31,15,None,86.372916,86.808158,None,12.7572,11.4996,9153,2132,96.3256,20.265,5.589,29.755,10.116,39.842,46.17,173.318,10.116,54.97,67.245,182.978,None,None,None,None
1,1,1,0,1,1,31,None,0,31,15,None,86.292287,86.518806,None,12.6501,11.5375,9122,2178,96.3203,20.335,5.533,29.751,10.151,39.728,46.094,173.175,10.151,54.813,67.619,183.576,None,None,None,None
1,1,1,0,1,1,1,None,0,31,31,None,86.362232,86.800527,None,12.6396,11.5944,9084,2189,96.2795,20.34,5.497,29.744,10.153,39.729,45.405,173.618,10.153,54.824,67.782,182.796,None,None,None,None
1,1,1,0,1,1,15,None,0,31,31,None,86.530489,86.852722,None,12.746,11.6604,9144,2175,96.1887,20.233,5.684,29.753,10.083,39.767,46.425,172.931,10.117,55.076,67.539,181.512,None,None,None,None
1,1,1,0,1,1,31,None,0,31,31,None,86.377164,86.620410,None,12.991,11.6775,9146,2241,96.2235,20.336,5.483,29.75,10.151,39.756,48.98,174.386,10.151,54.828,76.272,185.429,None,None,None,None
1,1,1,0,1,15,1,None,0,31,0,None,86.801105,86.668669,None,13.4285,11.6369,9105,2157,96.2774,20.245,5.468,29.735,10.089,39.863,46.107,172.671,10.123,55.138,73.749,181.337,None,None,None,None
1,1,1,0,1,15,15,None,0,31,0,None,86.459243,86.757578,None,13.4355,11.6347,9134,2204,96.2102,20.245,5.501,29.735,10.089,39.921,48.373,172.572,10.123,55.048,70.774,180.864,None,None,None,None
1,1,1,0,1,15,31,None,0,31,0,None,86.244953,86.487077,None,12.6169,11.5395,9137,2026,96.2842,20.409,5.424,29.742,10.188,39.683,45.2,173.075,10.188,54.624,65.529,183.573,None,None,None,None
1,1,1,0,1,15,1,None,0,31,15,None,86.266729,86.456991,None,12.7917,11.4884,9149,2111,96.3558,20.371,5.353,29.747,10.152,39.7,45.353,173.897,10.186,54.825,67.253,183.376,None,None,None,None
1,1,1,0,1,15,15,None,0,31,15,None,86.403397,86.732082,None,12.6064,11.5921,9080,2089,96.2871,20.301,5.516,29.753,10.117,39.757,45.525,172.065,10.15,54.938,68.249,181.65,None,None,None,None
1,1,1,0,1,15,31,None,0,31,15,None,86.141094,86.492727,None,12.6904,11.5536,9125,2153,96.2934,20.399,5.503,29.756,10.183,39.661,57.812,173.992,10.183,54.613,67.502,183.908,None,None,None,None
1,1,1,0,1,15,1,None,0,31,31,None,86.625095,86.605828,None,12.9358,11.587,9197,2100,96.2615,20.348,5.476,29.732,10.157,39.761,46.755,172.086,10.157,54.777,66.423,185.4,None,None,None,None
1,1,1,0,1,15,15,None,0,31,31,None,86.338698,86.735387,None,13.4902,11.5319,9126,2153,96.2445,20.334,5.515,29.753,10.15,39.734,45.332,171.764,10.15,54.832,72.468,183.542,None,None,None,None
1,1,1,0,1,15,31,None,0,31,31,None,86.393703,86.621416,None,13.2475,11.538,9155,2204,96.2574,20.297,5.571,29.758,10.115,39.775,46.456,173.831,10.149,54.881,68.468,183.14,None,None,None,None
1,1,1,0,1,31,1,None,0,31,0,None,86.331968,86.770021,None,12.438,11.4931,9095,2080,96.3290,20.364,5.437,29.758,10.149,39.684,46.048,172.801,10.182,54.791,66.743,183.263,None,None,None,None
1,1,1,0,1,31,15,None,0,31,0,None,86.706418,86.600894,None,12.6103,11.5525,9105,2055,96.1489,20.307,5.554,29.743,10.12,39.704,45.4,171.883,10.154,54.921,66.637,183.805,None,None,None,None
1,1,1,0,1,31,31,None,0,31,0,None,86.264000,86.681828,None,12.4435,11.5283,9123,2148,96.3521,20.399,5.47,29.756,10.183,39.689,45.771,173.903,10.183,54.617,66.188,183.958,None,None,None,None
1,1,1,0,1,31,1,None,0,31,15,None,86.525370,86.813064,None,12.8046,11.4899,9138,2146,96.1963,20.201,5.547,29.751,10.084,39.958,45.969,171.397,10.084,55.199,67.122,179.445,None,None,None,None
1,1,1,0,1,31,15,None,0,31,15,None,86.391651,86.827412,None,13.1681,11.5347,9125,2180,96.2368,20.305,5.44,29.746,10.119,39.824,46.124,172.287,10.153,54.925,66.779,182.706,None,None,None,None
1,1,1,0,1,31,31,None,0,31,15,None,86.489363,87.107414,None,13.1782,11.5433,9071,1992,96.2419,20.198,5.735,29.756,10.082,39.874,50.228,170.042,10.082,55.112,71.889,181.321,None,None,None,None
1,1,1,0,1,31,1,None,0,31,31,None,86.382139,86.974538,None,12.8901,11.5577,9076,2109,96.2206,20.269,5.535,29.75,10.118,39.807,47.76,172.829,10.118,55.042,71.953,182.646,None,None,None,None
1,1,1,0,1,31,15,None,0,31,31,None,86.010522,86.498174,None,12.5417,11.5974,9077,2269,96.2905,20.487,5.386,29.726,10.227,39.548,45.191,174.512,10.227,54.434,65.1,185.195,None,None,None,None
1,1,1,0,1,31,31,None,0,31,31,None,86.339453,86.445484,None,12.5297,11.5905,9086,2118,96.2934,20.417,5.392,29.73,10.192,39.67,45.83,172.63,10.192,54.631,66.212,183.868,None,None,None,None
